España,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,latitude,longitude
Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),0.0,0.0
Reus Aeropuerto,Tarragona,15.0 (12:10),9.4 (22:40),12.2,32 (19:00),21 (00:40),1.4,0,0,1.2,0.2,41.144999999999996,-1.163611111111111
Barcelona Aeropuerto,Barcelona,16.5 (01:30),11.9 (22:20),14.2,46 (00:30),32 (00:30),7.8,0.4,0.8,6.6,0,41.29277777777778,-2.0700000000000003
Manresa,Barcelona,13.2 (00:40),8.9 (20:30),11,20 (02:00),10 (02:00),2.8,0,0.4,2.4,0,41.72,-1.840277777777778
Barcelona,Barcelona,15.9 (12:40),12.3 (16:30),14.1,39 (01:00),24 (07:00),13.2,0.1,0.4,12.6,0.1,41.39055555555556,-2.2
Arenys de Mar,Barcelona,15.9 (11:30),13.4 (07:30),14.6,50 (10:10),21 (11:30),6.2,0,0.6,5.4,0.2,41.587500000000006,-2.54
Girona Aeropuerto,Girona,14.3 (02:20),10.9 (09:30),12.6,52 (16:30),36 (16:30),11.1,0,3.4,7.6,0.1,41.91166666666666,-2.763333333333333
Porqueres,Girona,14.1 (03:00),10.9 (09:40),12.5,30 (16:20),14 (16:00),8.5,0,2,6.3,0.2,42.10444444444445,-2.763611111111111
San Sebastián Aeropuerto,Gipuzkoa,14.3 (16:00),5.4 (06:20),9.9,17 (02:40),13 (14:30),0,0,0,0,0,43.356944444444444,-1.7922222222222222
Zumarraga,Gipuzkoa,10.0 (13:10),0.7 (08:30),5.3,16 (17:00),10 (16:00),0,0,0,0,0,43.080000000000005,-2.3175
Zumaia,Gipuzkoa,15.6 (13:50),6.8 (08:10),11.2,33 (16:10),12 (07:20),0,0,0,0,0,43.30222222222222,-2.2511111111111113
