España,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,latitude,longitude
Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),0.0,0.0
Barcelona Aeropuerto,Barcelona,15.3 (14:40),7.8 (23:30),11.6,39 (19:30),27 (16:00),4.8,0,0,0,4.8,41.29277777777778,-2.0700000000000003
Manresa,Barcelona,16.9 (15:50),2.8 (08:10),9.8,33 (17:40),17 (18:10),0,0,0,0,0,41.72,-1.840277777777778
Barcelona,Barcelona,14.0 (13:50),6.4 (23:59),10.2,52 (20:50),40 (20:50),6,0,0,0,6,41.39055555555556,-2.2
Arenys de Mar,Barcelona,16.2 (12:00),5.1 (23:30),10.7,28 (21:20),14 (21:00),14.3,0,0,0,14.3,41.587500000000006,-2.54
Santa Susanna,Barcelona,14.2 (12:40),4.2 (23:10),9.2,27 (13:50),16 (14:10),16.1,0,0,0,16.1,41.65083333333333,-2.6969444444444446
Girona Aeropuerto,Girona,16.2 (14:30),3.3 (06:00),9.8,54 (00:50),37 (00:10),3.2,0,0,0,3.2,41.91166666666666,-2.763333333333333
Porqueres,Girona,16.2 (14:20),1.9 (07:10),9.1,33 (01:50),15 (01:40),0.1,0,0,0,0.1,42.10444444444445,-2.763611111111111
San Sebastián Aeropuerto,Gipuzkoa,12.3 (13:10),7.3 (06:10),9.8,35 (23:10),24 (23:10),0.1,0.1,0,0,0,43.356944444444444,-1.7922222222222222
Zumarraga,Gipuzkoa,6.4 (11:30),2.3 (20:00),4.4,39 (21:20),16 (21:20),13.5,11.1,0.1,0.1,2.2,43.080000000000005,-2.3175
Zumaia,Gipuzkoa,12.5 (03:00),7.0 (06:30),9.8,54 (21:00),31 (23:59),8.7,8.7,0,0,0,43.30222222222222,-2.2511111111111113
Elgoibar,Gipuzkoa,8.9 (11:00),5.5 (06:30),7.2,33 (03:50),16 (03:50),6.2,5.9,0,0.1,0.2,43.20944444444445,-2.413333333333333
Machichaco,Bizkaia,10.7 (03:10),7.4 (21:40),9,55 (04:20),41 (04:20),0.2,0,0,0,0.2,43.45388888888889,-2.7527777777777778
Punta Galea,Bizkaia,14.6 (03:10),9.2 (06:50),11.9,37 (03:50),21 (04:50),1,0.9,0,0,0.1,43.375,-3.0216666666666665
Bilbao Aeropuerto,Bizkaia,12.1 (12:30),5.6 (07:50),8.9,39 (14:50),22 (12:30),1.1,0,0,0,1.1,43.29805555555556,-2.906388888888889
Castro Urdiales,Cantabria,11.5 (10:00),7.4 (20:50),9.5,43 (22:20),27 (22:10),0.2,0,0,0,0.2,43.39472222222222,-3.233888888888889
Santander Aeropuerto,Cantabria,13.4 (12:00),7.1 (02:50),10.2,32 (12:20),23 (12:40),1.3,0.8,0,0.5,0,43.42388888888889,-3.8255555555555554
Santander,Cantabria,12.1 (10:30),8.6 (23:20),10.4,41 (21:50),30 (15:50),1,0.8,0,0.2,0,43.49111111111111,-3.8005555555555555
San Vicente de la Barquera,Cantabria,13.0 (12:20),7.7 (23:50),10.3,40 (20:50),27 (20:50),0.5,0,0.3,0,0.2,43.39333333333333,-4.392222222222222
Llanes,Asturias,15.2 (14:20),8.4 (03:30),11.8,30 (11:30),22 (11:40),0.2,0,0.2,0,0,43.42027777777778,-4.748055555555555
"Gijón, Campus",Asturias,13.8 (14:10),5.2 (04:10),9.5,37 (14:20),19 (13:40),0.2,0,0.2,0,0,43.52305555555555,-5.621111111111111
Asturias Aeropuerto,Asturias,11.7 (12:40),5.9 (07:30),8.8,39 (15:00),25 (16:50),0.6,0,0.6,0,0,43.566944444444445,-6.0441666666666665
Oviedo,Asturias,12.6 (13:30),5.9 (22:50),9.3,39 (15:30),21 (16:10),0,0,0,0,0,43.35333333333333,-5.874166666666667
Castropol,Asturias,13.6 (14:30),7.7 (04:30),10.7,42 (15:40),19 (17:10),0,0,0,0,0,43.52472222222222,-7.0313888888888885
Estaca de Bares,A Coruña,12.8 (14:50),9.8 (22:10),11.3,66 (18:40),50 (19:00),0,0,0,0,0,43.78611111111111,-7.684722222222223
A Coruña,A Coruña,14.0 (16:30),9.6 (23:50),11.8,46 (15:10),30 (19:10),0,0,0,0,0,43.365833333333335,-8.421388888888888
Cabo Vilan,A Coruña,13.2 (11:50),10.2 (23:20),11.7,83 (19:40),54 (19:30),0,0,0,0,0,43.160555555555554,-9.210833333333333
Santiago de Compostela Aeropuerto,A Coruña,15.1 (15:30),4.7 (08:10),9.9,42 (15:20),13 (14:00),0,0,0,0,0,42.88805555555555,-8.410555555555556
Padrón,A Coruña,17.0 (14:20),5.7 (06:50),11.3,50 (16:10),31 (16:30),0,0,0,0,0,42.73833333333334,-8.627222222222223
Santiago de Compostela,A Coruña,16.2 (14:30),7.0 (07:30),11.6,36 (17:20),15 (19:00),0,0,0,0,0,42.876111111111115,-8.555833333333334
Pontevedra,Pontevedra,17.0 (15:00),6.6 (07:50),11.8,46 (15:00),21 (15:00),0,0,0,0,0,42.43833333333333,-8.615833333333333
Vigo Aeropuerto,Pontevedra,16.9 (15:10),5.8 (08:00),11.3,54 (12:40),30 (12:40),0,0,0,0,0,42.23861111111111,-8.623888888888889
Lugo Aeropuerto,Lugo,13.5 (12:30),2.8 (04:40),8.1,39 (15:40),18 (14:10),0,0,0,0,0,43.11138888888889,-7.4575000000000005
Puerto de Leitariegos,Asturias,6.7 (15:30),-2.8 (22:50),1.9,73 (02:40),29 (03:00),0,0,0,0,0,42.994166666666665,-6.4141666666666675
Ponferrada,León,16.4 (15:30),1.7 (06:50),9,32 (19:30),17 (20:00),0,0,0,0,0,42.56388888888888,-6.6
A Pobra de Trives,Ourense,15.2 (16:10),1.7 (07:20),8.4,28 (11:20),15 (07:50),0,0,0,0,0,42.339444444444446,-7.2825
Ourense,Ourense,18.5 (15:20),3.0 (07:40),10.8,31 (19:40),12 (21:20),0,0,0,0,0,42.32527777777778,-7.859722222222222
"Carballiño, O",Ourense,17.6 (15:50),1.9 (06:30),9.8,36 (18:40),15 (12:50),0,0,0,0,0,42.421388888888885,-8.092500000000001
Xinzo de Limia,Ourense,13.7 (16:40),-2.9 (07:30),5.4,38 (17:20),27 (17:30),0,0,0,0,0,42.07916666666667,-7.733611111111111
Soria,Soria,8.4 (15:20),1.4 (22:50),4.9,53 (23:10),31 (23:50),0,0,0,0,0,41.775,-2.4830555555555556
Aranda de Duero,Burgos,10.0 (15:20),1.0 (04:10),5.5,53 (23:10),23 (16:40),0,0,0,0,0,41.66583333333333,-3.742777777777778
"La Pinilla, estación de esquí",Segovia,2.9 (16:30),-5.1 (23:59),-1.1,49 (14:50),31 (12:20),0,0,0,0,0,41.19194444444444,-3.475277777777778
Cervera de Pisuerga,Palencia,6.2 (12:30),0.0 (22:00),3.1,52 (20:50),25 (11:40),0.6,0,0.6,0,0,42.870555555555555,-4.52
Palacios de la Sierra,Burgos,8.0 (14:00),0.6 (03:50),4.3,68 (11:40),26 (21:30),0,0,0,0,0,41.959722222222226,-3.131666666666667
Burgos Aeropuerto,Burgos,7.5 (13:50),-0.6 (05:20),3.4,62 (12:30),45 (11:20),0,0,0,0,0,42.356944444444444,-3.620277777777778
Carrión de los Condes,Palencia,10.1 (14:30),0.4 (03:50),5.3,59 (18:10),29 (18:50),0,0,0,0,0,42.350833333333334,-4.617222222222223
Autilla del Pino,Palencia,10.5 (14:40),0.0 (07:50),5.3,60 (20:40),41 (20:40),0,0,0,0,0,41.995555555555555,-4.602777777777778
Valladolid,Valladolid,11.5 (15:40),0.4 (07:30),6,39 (13:00),19 (15:30),0,0,0,0,0,41.64083333333333,-4.754444444444444
Ávila,Ávila,7.1 (16:20),-1.0 (07:40),3,45 (14:40),25 (12:10),0,0,0,0,0,40.659166666666664,-4.680000000000001
Puerto de Navacerrada,Madrid,0.6 (15:50),-5.4 (07:50),-2.4,58 (07:00),22 (07:00),0,0,0,0,0,40.793055555555554,-4.010555555555555
Segovia,Segovia,8.6 (15:30),-0.2 (05:20),4.2,40 (18:20),21 (20:50),0,0,0,0,0,40.945277777777775,-4.126388888888888
"La Covatilla, estación de esquí",Salamanca,1.8 (02:10),-4.3 (07:40),-1.3,66 (09:40),52 (11:20),0,0,0,0,0,40.355000000000004,-5.69
Zamora,Zamora,13.5 (15:00),-0.1 (08:00),6.7,40 (15:40),22 (14:30),0,0,0,0,0,41.51555555555556,-5.735277777777778
Puerto de San Isidro,León,2.8 (14:50),-2.4 (23:59),0.2,54 (06:10),28 (06:10),0.4,0.4,0,0,0,43.06222222222222,-5.376944444444444
"León, Virgen del Camino",León,11.5 (16:50),0.7 (08:00),6.1,41 (16:00),27 (18:30),0,0,0,0,0,42.58833333333334,-5.651111111111112
Lagunas de Somoza,León,11.4 (15:10),-1.9 (04:30),4.7,35 (16:00),22 (16:00),0,0,0,0,0,42.3775,-6.196666666666667
Benavente,Zamora,14.0 (16:30),-0.7 (06:40),6.7,40 (15:40),22 (10:50),0,0,0,0,0,42.01083333333333,-5.666666666666667
Villardeciervos,Zamora,13.3 (16:50),-3.7 (07:40),4.8,57 (18:10),20 (14:20),0,0,0,0,0,41.94138888888889,-6.279722222222222
Salamanca Aeropuerto,Salamanca,11.7 (16:20),-1.5 (06:40),5.1,55 (17:00),42 (11:10),0,0,0,0,0,40.95944444444445,-5.498333333333333
Salamanca,Salamanca,13.0 (16:00),1.1 (08:00),7.1,49 (12:10),19 (10:40),0,0,0,0,0,40.9575,-5.662222222222223
Vitigudino,Salamanca,12.8 (16:10),0.5 (07:10),6.7,57 (15:40),32 (15:40),0,0,0,0,0,41.01138888888889,-6.437777777777778
Saelices El Chico,Salamanca,12.4 (15:10),3.8 (07:10),8.1,62 (11:30),44 (11:30),0,0,0,0,0,40.635,-6.6
Molina de Aragón,Guadalajara,10.2 (14:50),0.7 (08:00),5.4,32 (12:40),18 (22:30),0,0,0,0,0,40.84166666666667,-1.8788888888888888
Tarancón,Cuenca,11.9 (16:20),3.6 (07:30),7.7,57 (13:20),33 (11:40),0,0,0,0,0,40.01138888888889,-3.0213888888888887
Aranjuez,Madrid,13.7 (14:30),4.4 (07:30),9,41 (04:10),22 (10:50),0,0,0,0,0,40.06722222222223,-3.546111111111111
Buitrago del Lozoya,Madrid,10.2 (15:50),1.9 (07:10),6,43 (03:00),23 (03:00),0,0,0,0,0,41.00694444444444,-3.613611111111111
Madrid Aeropuerto,Madrid,12.0 (15:20),2.4 (07:50),7.2,41 (03:40),25 (12:40),0,0,0,0,0,40.46666666666667,-3.5555555555555554
Sigüenza,Guadalajara,8.6 (16:20),-0.8 (06:20),3.9,44 (12:00),21 (14:30),0,0,0,0,0,41.08638888888889,-2.618055555555556
