España,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,latitude,longitude
Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),0.0,0.0
Reus Aeropuerto,Tarragona,25.9 (14:10),11.6 (07:20),18.8,45 (16:50),33 (16:50),0,0,0,0,0,41.144999999999996,-1.163611111111111
Barcelona Aeropuerto,Barcelona,20.4 (15:20),12.8 (05:00),16.6,32 (12:40),24 (12:50),0,0,0,0,0,41.29277777777778,-2.0700000000000003
Manresa,Barcelona,25.2 (16:10),8.9 (08:10),17.1,36 (20:10),18 (14:30),0,0,0,0,0,41.72,-1.840277777777778
Barcelona,Barcelona,19.8 (15:50),13.6 (06:00),16.7,24 (11:00),20 (12:30),0,0,0,0,0,41.39055555555556,-2.2
Arenys de Mar,Barcelona,21.4 (12:30),10.9 (03:40),16.1,20 (14:50),6 (13:00),0,0,0,0,0,41.587500000000006,-2.54
Santa Susanna,Barcelona,20.3 (12:30),8.8 (04:10),14.5,27 (14:10),14 (14:50),0,0,0,0,0,41.65083333333333,-2.6969444444444446
Girona Aeropuerto,Girona,21.5 (11:40),9.0 (05:20),15.3,35 (12:20),25 (13:00),0,0,0,0,0,41.91166666666666,-2.763333333333333
Porqueres,Girona,22.4 (13:30),9.6 (07:00),16,29 (14:00),16 (13:50),0,0,0,0,0,42.10444444444445,-2.763611111111111
San Sebastián Aeropuerto,Gipuzkoa,16.6 (16:50),12.3 (12:10),14.5,35 (05:00),19 (05:00),13,2.7,10.3,0,0,43.356944444444444,-1.7922222222222222
Zumarraga,Gipuzkoa,17.1 (17:30),9.2 (02:00),13.2,28 (14:50),15 (13:00),0.4,0,0.4,0,0,43.080000000000005,-2.3175
Zumaia,Gipuzkoa,18.1 (17:20),12.6 (11:20),15.4,36 (17:40),24 (11:10),4.8,0,4.3,0.5,0,43.30222222222222,-2.2511111111111113
Elgoibar,Gipuzkoa,18.1 (17:50),11.2 (00:30),14.7,22 (18:10),13 (18:10),2,0,1.5,0.5,0,43.20944444444445,-2.413333333333333
Machichaco,Bizkaia,15.7 (17:40),11.7 (10:40),13.7,73 (02:40),56 (02:40),7.4,1,6.4,0,0,43.45388888888889,-2.7527777777777778
Punta Galea,Bizkaia,17.8 (16:20),13.1 (08:50),15.4,35 (01:50),20 (01:50),3.3,0,3.1,0.1,0.1,43.375,-3.0216666666666665
Güeñes,Bizkaia,19.1 (18:00),10.6 (09:00),14.9,28 (01:20),14 (01:20),0.7,0,0.7,0,0,43.20333333333333,-3.104722222222222
Bilbao Aeropuerto,Bizkaia,19.7 (16:40),13.0 (08:00),16.4,37 (03:00),25 (03:00),1.3,0,1.3,0,0,43.29805555555556,-2.906388888888889
Castro Urdiales,Cantabria,16.0 (18:30),12.1 (10:10),14.1,45 (01:00),25 (05:40),8.1,0,7.8,0.3,0,43.39472222222222,-3.233888888888889
Santander Aeropuerto,Cantabria,20.1 (17:30),12.5 (10:20),16.3,37 (00:50),25 (01:30),2.8,0,2.8,0,0,43.42388888888889,-3.8255555555555554
Santander,Cantabria,16.8 (16:50),11.6 (09:40),14.2,41 (00:20),30 (01:20),6.2,0,6.2,0,0,43.49111111111111,-3.8005555555555555
San Vicente de la Barquera,Cantabria,17.9 (17:10),13.1 (07:20),15.5,32 (01:10),19 (01:10),2.1,0,2.1,0,0,43.39333333333333,-4.392222222222222
Llanes,Asturias,20.6 (16:30),13.8 (09:30),17.2,30 (00:30),18 (00:30),0,0,0,0,0,43.42027777777778,-4.748055555555555
"Gijón, Campus",Asturias,18.9 (14:40),12.2 (06:50),15.5,26 (17:50),14 (17:50),1.2,1.2,0,0,0,43.52305555555555,-5.621111111111111
Asturias Aeropuerto,Asturias,17.2 (14:10),12.7 (04:50),15,24 (00:30),15 (00:30),0.4,0.4,0,0,0,43.566944444444445,-6.0441666666666665
Oviedo,Asturias,20.6 (16:00),11.6 (07:30),16.1,33 (16:30),19 (16:30),0.2,0.2,0,0,0,43.35333333333333,-5.874166666666667
