España,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,latitude,longitude
Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),0.0,0.0
Reus Aeropuerto,Tarragona,33.8 (11:40),21.1 (05:30),27.4,46 (18:30),27 (18:30),0,0,0,0,0,41.144999999999996,-1.163611111111111
Barcelona Aeropuerto,Barcelona,30.4 (12:00),25.4 (07:30),27.9,33 (14:40),26 (14:40),0,0,0,0,0,41.29277777777778,-2.0700000000000003
Manresa,Barcelona,37.0 (15:20),21.0 (08:00),29,41 (17:20),21 (16:00),0,0,0,0,0,41.72,-1.840277777777778
Barcelona,Barcelona,28.3 (17:20),24.0 (06:50),26.1,28 (05:50),18 (06:30),0,0,0,0,0,41.39055555555556,-2.2
Arenys de Mar,Barcelona,31.5 (11:20),21.8 (06:50),26.6,19 (00:50),8 (18:40),0,0,0,0,0,41.587500000000006,-2.54
Girona Aeropuerto,Girona,36.8 (14:10),20.6 (07:20),28.7,37 (16:20),27 (17:00),0,0,0,0,0,41.91166666666666,-2.763333333333333
Porqueres,Girona,35.5 (15:10),20.4 (07:00),27.9,31 (16:00),15 (17:40),0,0,0,0,0,42.10444444444445,-2.763611111111111
San Sebastián Aeropuerto,Gipuzkoa,23.4 (17:10),20.7 (23:59),22.1,24 (00:10),15 (17:50),0,0,0,0,0,43.356944444444444,-1.7922222222222222
Zumarraga,Gipuzkoa,19.7 (16:10),15.4 (23:50),17.6,21 (19:00),10 (00:20),0.8,0,0.8,0,0,43.080000000000005,-2.3175
Zumaia,Gipuzkoa,22.2 (16:30),19.9 (08:40),21.1,35 (19:00),24 (19:10),1.4,0,1.2,0.2,0,43.30222222222222,-2.2511111111111113
Elgoibar,Gipuzkoa,20.4 (00:00),17.2 (23:40),18.8,15 (17:20),6 (14:40),1.2,0,0.9,0.3,0,43.20944444444445,-2.413333333333333
Machichaco,Bizkaia,20.7 (11:10),18.8 (15:20),19.8,42 (20:40),35 (20:30),0,0,0,0,0,43.45388888888889,-2.7527777777777778
Güeñes,Bizkaia,21.7 (14:20),17.4 (23:59),19.6,20 (16:40),7 (16:10),0,0,0,0,0,43.20333333333333,-3.104722222222222
Bilbao Aeropuerto,Bizkaia,21.4 (14:30),19.2 (23:20),20.3,28 (16:20),18 (14:50),2.1,0,1.8,0.3,0,43.29805555555556,-2.906388888888889
Castro Urdiales,Cantabria,21.1 (13:30),18.6 (22:30),19.9,27 (16:30),19 (15:50),3.6,0,2.4,1.2,0,43.39472222222222,-3.233888888888889
Santander Aeropuerto,Cantabria,23.0 (15:00),19.0 (07:50),21,24 (11:30),17 (13:30),0.2,0.1,0.1,0,0,43.42388888888889,-3.8255555555555554
Santander,Cantabria,21.7 (15:40),18.7 (07:50),20.2,30 (13:10),18 (11:30),1.4,0.8,0.6,0,0,43.49111111111111,-3.8005555555555555
San Vicente de la Barquera,Cantabria,21.7 (15:20),18.6 (10:30),20.2,23 (10:30),14 (06:00),4.2,2.6,1.6,0,0,43.39333333333333,-4.392222222222222
Llanes,Asturias,21.4 (19:00),18.4 (07:40),19.9,18 (03:00),11 (16:00),5,4,0.8,0,0.2,43.42027777777778,-4.748055555555555
"Gijón, Campus",Asturias,22.8 (18:30),17.9 (05:20),20.3,24 (16:50),15 (16:40),1,1,0,0,0,43.52305555555555,-5.621111111111111
