España,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,latitude,longitude
Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),0.0,0.0
Estaca de Bares,A Coruña,15.7 (14:30),11.0 (04:10),13.3,131 (20:40),99 (20:20),1.2,0.8,0.2,0.2,0,43.78611111111111,-7.684722222222223
A Coruña,A Coruña,17.3 (13:40),11.6 (04:10),14.4,67 (20:40),35 (21:50),9.8,6.8,3,0,0,43.365833333333335,-8.421388888888888
Cabo Vilan,A Coruña,13.3 (07:50),11.9 (04:00),12.6,59 (17:10),43 (15:00),10.8,6.9,3.9,0,0,43.160555555555554,-9.210833333333333
Fisterra,A Coruña,12.9 (12:10),10.6 (00:10),11.8,71 (18:00),50 (07:30),9.4,6.6,2.6,0.2,0,42.92472222222222,-9.29138888888889
Santiago de Compostela Aeropuerto,A Coruña,13.9 (12:30),9.1 (02:30),11.5,54 (16:00),27 (14:10),10.9,5.5,3.7,1.3,0.4,42.88805555555555,-8.410555555555556
Padrón,A Coruña,14.5 (14:10),10.0 (00:00),12.3,42 (16:30),18 (15:30),15.9,7.1,7.9,0.6,0.3,42.73833333333334,-8.627222222222223
Santiago de Compostela,A Coruña,13.8 (13:30),10.1 (01:30),12,35 (19:20),12 (15:50),10.8,6.1,4.3,0,0.4,42.876111111111115,-8.555833333333334
Hellín,Albacete,15.4 (15:00),7.9 (06:40),11.6,72 (17:40),44 (17:10),0,0,0,0,0,38.54194444444444,-1.7030555555555555
Albacete Base Aérea,Albacete,11.5 (23:10),6.5 (06:30),9,73 (15:50),51 (13:20),0,0,0,0,0,38.95416666666667,-1.856388888888889
Chinchilla,Albacete,9.1 (23:50),3.2 (08:20),6.2,67 (12:20),47 (16:10),0,0,0,0,0,38.93583333333333,-1.66
Alicante-Elche Aeropuerto,Alacant/Alicante,22.2 (15:00),13.2 (07:10),17.7,67 (12:00),48 (12:00),0,0,0,0,0,38.282777777777774,-0.5708333333333333
Alicante/Alacant,Alacant/Alicante,21.9 (14:40),13.3 (08:30),17.6,49 (00:10),19 (14:50),0,0,0,0,0,38.3725,-0.49416666666666664
Jávea/ Xàbia,Alacant/Alicante,22.1 (16:10),13.7 (07:50),17.9,65 (02:50),32 (10:10),0,0,0,0,0,38.78361111111111,-0.16777777777777778
Roquetas de Mar,Almería,18.7 (17:00),9.2 (08:20),14,70 (19:40),45 (20:30),0,0,0,0,0,36.68694444444444,-2.7016666666666667
Abla,Almería,17.0 (16:20),7.2 (07:40),12.1,43 (17:40),22 (04:10),0,0,0,0,0,37.14138888888889,-2.779722222222222
Almería Aeropuerto,Almería,19.2 (10:40),12.1 (22:50),15.7,95 (04:30),60 (04:50),0,0,0,0,0,36.84638888888889,-2.3569444444444447
Huércal-Overa,Almería,18.1 (16:00),11.1 (07:50),14.6,62 (11:30),39 (09:50),0,0,0,0,0,37.39055555555556,-1.9436111111111112
Vitoria Gasteiz Aeropuerto,Araba/Álava,13.8 (17:00),6.2 (08:40),10,50 (15:00),35 (14:30),1.1,0,1,0.1,0,42.871944444444445,-2.7327777777777778
Llanes,Asturias,21.7 (17:30),11.4 (02:40),16.6,66 (23:20),38 (20:10),0.2,0,0.2,0,0,43.42027777777778,-4.748055555555555
"Gijón, Campus",Asturias,20.7 (15:30),10.1 (00:00),15.4,63 (19:30),34 (21:20),0.2,0.2,0,0,0,43.52305555555555,-5.621111111111111
Asturias Aeropuerto,Asturias,19.4 (15:10),9.9 (00:10),14.6,87 (22:40),56 (22:40),0,0,0,0,0,43.566944444444445,-6.0441666666666665
Oviedo,Asturias,18.9 (14:20),9.1 (00:30),14,84 (21:40),49 (21:40),0,0,0,0,0,43.35333333333333,-5.874166666666667
Castropol,Asturias,18.2 (14:50),10.3 (04:30),14.3,61 (13:50),33 (18:20),0.8,0.8,0,0,0,43.52472222222222,-7.0313888888888885
Puerto de Leitariegos,Asturias,7.9 (16:00),0.1 (01:00),4,89 (17:10),41 (17:10),2.4,0,1.2,0,1.2,42.994166666666665,-6.4141666666666675
