España,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,latitude,longitude
Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),0.0,0.0
Estaca de Bares,A Coruña,14.1 (14:00),10.2 (23:50),12.2,132 (15:10),101 (15:10),3.6,0.2,1.8,0,1.6,43.78611111111111,-7.684722222222223
A Coruña,A Coruña,15.3 (12:40),11.0 (23:30),13.2,72 (15:20),39 (13:10),8.2,0.4,4.2,0,3.6,43.365833333333335,-8.421388888888888
Cabo Vilan,A Coruña,14.1 (15:30),10.6 (22:50),12.4,93 (08:10),67 (08:30),9.5,0.2,4.6,0,4.7,43.160555555555554,-9.210833333333333
Fisterra,A Coruña,12.9 (16:10),9.0 (22:50),10.9,108 (09:10),80 (08:40),10.6,0.2,3,0.6,6.8,42.92472222222222,-9.29138888888889
Santiago de Compostela Aeropuerto,A Coruña,13.2 (12:40),8.9 (23:50),11,65 (12:10),35 (09:50),56,1.2,15.5,0.1,39.2,42.88805555555555,-8.410555555555556
Padrón,A Coruña,13.0 (12:40),9.7 (23:40),11.3,61 (10:50),28 (09:50),36.4,1,12.3,0.5,22.6,42.73833333333334,-8.627222222222223
Santiago de Compostela,A Coruña,13.9 (12:30),9.4 (23:59),11.6,53 (09:30),17 (10:50),37.1,0.9,20.3,0,15.9,42.876111111111115,-8.555833333333334
Hellín,Albacete,14.2 (13:20),4.1 (06:50),9.1,44 (15:50),27 (14:40),0,0,0,0,0,38.54194444444444,-1.7030555555555555
Albacete Base Aérea,Albacete,11.6 (14:40),4.0 (08:20),7.8,44 (14:10),30 (14:10),0,0,0,0,0,38.95416666666667,-1.856388888888889
Chinchilla,Albacete,10.2 (14:30),3.8 (05:10),7,51 (15:20),35 (16:00),0.1,0.1,0,0,0,38.93583333333333,-1.66
Albacete,Albacete,11.4 (13:30),5.0 (04:00),8.2,36 (17:20),15 (05:10),0.1,0,0,0.1,0,39.00555555555555,-1.8622222222222222
