España,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,latitude,longitude
Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),0.0,0.0
Reus Aeropuerto,Tarragona,20.4 (15:10),13.8 (05:50),17.1,24 (14:50),14 (12:10),0,0,0,0,0,41.144999999999996,-1.163611111111111
Barcelona Aeropuerto,Barcelona,21.3 (13:50),16.2 (06:20),18.8,26 (14:20),19 (14:20),0,0,0,0,0,41.29277777777778,-2.0700000000000003
Manresa,Barcelona,21.5 (15:40),10.4 (07:40),15.9,28 (18:50),14 (17:20),0,0,0,0,0,41.72,-1.840277777777778
Barcelona,Barcelona,21.2 (13:20),16.9 (06:10),19.1,27 (10:30),20 (10:30),0,0,0,0,0,41.39055555555556,-2.2
Arenys de Mar,Barcelona,23.7 (12:30),15.6 (07:30),19.7,19 (13:00),8 (14:30),0,0,0,0,0,41.587500000000006,-2.54
Girona Aeropuerto,Girona,21.0 (16:10),14.7 (05:10),17.8,21 (14:50),13 (23:10),0,0,0,0,0,41.91166666666666,-2.763333333333333
Porqueres,Girona,20.6 (15:40),13.0 (00:20),16.8,13 (16:00),6 (17:10),0,0,0,0,0,42.10444444444445,-2.763611111111111
San Sebastián Aeropuerto,Gipuzkoa,19.3 (15:20),11.1 (06:40),15.2,33 (15:40),18 (15:40),0,0,0,0,0,43.356944444444444,-1.7922222222222222
Zumarraga,Gipuzkoa,15.0 (16:30),4.7 (07:00),9.8,17 (14:20),9 (17:10),0,0,0,0,0,43.080000000000005,-2.3175
Zumaia,Gipuzkoa,21.5 (14:00),10.4 (04:50),15.9,31 (17:20),23 (17:20),0,0,0,0,0,43.30222222222222,-2.2511111111111113
Elgoibar,Gipuzkoa,18.4 (14:50),7.0 (05:20),12.7,20 (16:30),10 (16:30),0,0,0,0,0,43.20944444444445,-2.413333333333333
Machichaco,Bizkaia,18.1 (16:20),12.9 (03:50),15.5,31 (16:00),23 (13:30),0,0,0,0,0,43.45388888888889,-2.7527777777777778
Güeñes,Bizkaia,19.3 (16:00),5.8 (07:00),12.5,19 (18:10),7 (16:50),0,0,0,0,0,43.20333333333333,-3.104722222222222
Bilbao Aeropuerto,Bizkaia,20.2 (16:00),7.8 (05:20),14,28 (15:50),18 (16:00),0,0,0,0,0,43.29805555555556,-2.906388888888889
Castro Urdiales,Cantabria,18.7 (16:00),11.7 (06:00),15.2,18 (15:40),12 (14:10),0,0,0,0,0,43.39472222222222,-3.233888888888889
Santander Aeropuerto,Cantabria,21.1 (13:40),7.5 (08:40),14.3,18 (15:40),13 (17:20),0,0,0,0,0,43.42388888888889,-3.8255555555555554
Santander,Cantabria,18.9 (16:40),12.3 (06:30),15.6,22 (23:59),19 (23:59),0,0,0,0,0,43.49111111111111,-3.8005555555555555
San Vicente de la Barquera,Cantabria,20.4 (17:20),9.4 (08:10),14.9,19 (03:30),15 (04:20),0,0,0,0,0,43.39333333333333,-4.392222222222222
Llanes,Asturias,22.0 (14:50),11.0 (08:20),16.5,20 (15:30),16 (15:10),0,0,0,0,0,43.42027777777778,-4.748055555555555
"Gijón, Campus",Asturias,20.8 (15:30),7.4 (08:10),14.1,30 (13:00),17 (14:50),0,0,0,0,0,43.52305555555555,-5.621111111111111
Cabo Peñas,Asturias,18.9 (13:40),13.0 (06:30),15.9,44 (00:40),33 (00:10),0,0,0,0,0,43.655833333333334,-5.8486111111111105
Asturias Aeropuerto,Asturias,18.9 (13:20),9.3 (06:50),14.1,35 (16:20),21 (15:00),0,0,0,0,0,43.566944444444445,-6.0441666666666665
