España,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,latitude,longitude
Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),0.0,0.0
Reus Aeropuerto,Tarragona,24.2 (14:00),13.4 (06:20),18.8,30 (09:50),21 (09:30),0.8,0,0.8,0,0,41.144999999999996,-1.163611111111111
Barcelona Aeropuerto,Barcelona,23.0 (17:10),16.7 (04:10),19.9,32 (04:30),23 (04:40),0,0,0,0,0,41.29277777777778,-2.0700000000000003
Manresa,Barcelona,21.0 (16:30),11.5 (07:10),16.3,15 (16:30),8 (18:40),0,0,0,0,0,41.72,-1.840277777777778
Barcelona,Barcelona,22.2 (15:30),16.5 (02:20),19.4,27 (05:10),16 (03:40),0,0,0,0,0,41.39055555555556,-2.2
Arenys de Mar,Barcelona,24.7 (15:20),13.8 (00:30),19.3,22 (15:50),9 (02:10),0,0,0,0,0,41.587500000000006,-2.54
Girona Aeropuerto,Girona,22.2 (16:50),12.2 (06:50),17.2,42 (16:10),29 (16:00),0,0,0,0,0,41.91166666666666,-2.763333333333333
Porqueres,Girona,22.5 (17:10),11.4 (05:40),16.9,26 (16:40),13 (16:40),0.1,0.1,0,0,0,42.10444444444445,-2.763611111111111
San Sebastián Aeropuerto,Gipuzkoa,20.9 (16:00),12.5 (06:50),16.7,30 (23:00),13 (23:00),7.8,0,0,0,7.8,43.356944444444444,-1.7922222222222222
Zumarraga,Gipuzkoa,16.6 (14:50),8.9 (08:30),12.8,21 (15:40),9 (11:40),1.3,0.2,0,0,1.1,43.080000000000005,-2.3175
Zumaia,Gipuzkoa,21.4 (16:20),12.3 (08:10),16.8,35 (22:50),26 (22:10),5.5,0.2,0,0.1,5.2,43.30222222222222,-2.2511111111111113
Elgoibar,Gipuzkoa,17.9 (16:50),11.1 (04:30),14.5,17 (17:40),9 (17:30),38.3,0.1,0,0.3,37.9,43.20944444444445,-2.413333333333333
Machichaco,Bizkaia,19.8 (17:30),14.9 (00:00),17.3,34 (13:00),27 (14:50),4,0.4,3.6,0,0,43.45388888888889,-2.7527777777777778
Güeñes,Bizkaia,19.4 (16:20),10.6 (03:00),15,22 (15:50),9 (17:20),3.6,0.7,0.5,0,2.4,43.20333333333333,-3.104722222222222
Bilbao Aeropuerto,Bizkaia,20.8 (17:30),11.8 (05:00),16.3,30 (15:00),20 (15:00),8.2,0.3,0.2,0,7.7,43.29805555555556,-2.906388888888889
Castro Urdiales,Cantabria,19.8 (14:50),14.1 (01:30),16.9,27 (17:10),17 (17:30),3,0.1,2.6,0.3,0,43.39472222222222,-3.233888888888889
Santander Aeropuerto,Cantabria,20.8 (16:30),13.4 (05:10),17.1,24 (10:10),16 (10:10),8.2,2.9,5.3,0,0,43.42388888888889,-3.8255555555555554
Santander,Cantabria,19.0 (16:10),14.3 (07:30),16.7,29 (02:20),22 (02:20),7.8,0,7.6,0.2,0,43.49111111111111,-3.8005555555555555
San Vicente de la Barquera,Cantabria,19.7 (16:00),13.6 (11:30),16.7,30 (17:10),12 (16:20),31.3,2.7,19.5,5.9,3.2,43.39333333333333,-4.392222222222222
Llanes,Asturias,19.4 (16:50),12.9 (06:50),16.1,20 (15:10),15 (15:20),6.6,0.4,3.4,1.6,1.2,43.42027777777778,-4.748055555555555
"Gijón, Campus",Asturias,20.5 (18:20),11.3 (07:10),15.9,17 (13:00),9 (13:00),2,0,0.4,0,1.6,43.52305555555555,-5.621111111111111
Cabo Peñas,Asturias,19.5 (14:50),14.6 (06:20),17.1,33 (17:30),15 (19:00),1.7,0,1.1,0.6,0,43.655833333333334,-5.8486111111111105
Asturias Aeropuerto,Asturias,19.4 (16:00),12.3 (08:10),15.8,22 (09:10),15 (09:20),0.7,0.1,0,0.1,0.5,43.566944444444445,-6.0441666666666665
Oviedo,Asturias,16.9 (16:20),10.8 (08:30),13.8,14 (12:40),9 (12:40),2,0.4,0,1.6,0,43.35333333333333,-5.874166666666667
Castropol,Asturias,20.7 (16:00),11.1 (08:40),15.9,35 (16:20),17 (16:20),0.1,0,0,0.1,0,43.52472222222222,-7.0313888888888885
Estaca de Bares,A Coruña,18.8 (17:10),15.8 (07:10),17.3,54 (18:20),40 (20:30),0.2,0.2,0,0,0,43.78611111111111,-7.684722222222223
A Coruña,A Coruña,21.4 (16:20),14.6 (08:10),18,43 (18:30),27 (15:40),0,0,0,0,0,43.365833333333335,-8.421388888888888
Fisterra,A Coruña,19.8 (16:10),13.9 (05:40),16.8,77 (22:50),48 (23:00),0,0,0,0,0,42.92472222222222,-9.29138888888889
Santiago de Compostela Aeropuerto,A Coruña,21.1 (16:20),10.0 (07:50),15.6,37 (17:00),17 (15:30),0,0,0,0,0,42.88805555555555,-8.410555555555556
Padrón,A Coruña,24.5 (15:50),11.1 (09:00),17.8,43 (13:00),27 (13:00),0,0,0,0,0,42.73833333333334,-8.627222222222223
Pontevedra,Pontevedra,25.2 (16:50),12.4 (08:50),18.8,32 (17:40),16 (17:30),0,0,0,0,0,42.43833333333333,-8.615833333333333
Vigo Aeropuerto,Pontevedra,24.3 (17:10),11.2 (07:00),17.7,35 (12:10),24 (19:30),0,0,0,0,0,42.23861111111111,-8.623888888888889
Lugo Aeropuerto,Lugo,19.9 (16:50),6.8 (08:40),13.3,37 (17:40),17 (21:00),0,0,0,0,0,43.11138888888889,-7.4575000000000005
Ponferrada,León,23.5 (16:10),6.6 (08:40),15,33 (17:30),19 (16:50),0,0,0,0,0,42.56388888888888,-6.6
A Pobra de Trives,Ourense,21.1 (17:10),6.4 (05:00),13.8,22 (15:20),11 (11:50),0,0,0,0,0,42.339444444444446,-7.2825
Ourense,Ourense,27.0 (18:00),9.4 (09:00),18.2,27 (13:00),8 (16:50),0,0,0,0,0,42.32527777777778,-7.859722222222222
