España,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,latitude,longitude
Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),0.0,0.0
Reus Aeropuerto,Tarragona,31.1 (15:30),22.4 (06:00),26.8,28 (14:10),19 (16:30),0,0,0,0,0,41.144999999999996,-1.163611111111111
Barcelona Aeropuerto,Barcelona,29.4 (14:20),23.3 (06:30),26.3,37 (13:20),28 (13:40),0,0,0,0,0,41.29277777777778,-2.0700000000000003
Manresa,Barcelona,34.5 (16:10),18.0 (07:50),26.3,39 (18:30),19 (16:50),0,0,0,0,0,41.72,-1.840277777777778
Barcelona,Barcelona,27.3 (18:20),23.5 (05:40),25.4,35 (16:50),29 (16:40),0,0,0,0,0,41.39055555555556,-2.2
Arenys de Mar,Barcelona,29.2 (10:50),20.8 (06:10),25,32 (12:20),17 (12:20),0,0,0,0,0,41.587500000000006,-2.54
Girona Aeropuerto,Girona,33.5 (13:00),17.4 (07:20),25.4,45 (16:30),32 (17:50),0,0,0,0,0,41.91166666666666,-2.763333333333333
Porqueres,Girona,33.0 (16:50),18.1 (07:10),25.6,30 (14:40),17 (14:40),0,0,0,0,0,42.10444444444445,-2.763611111111111
San Sebastián Aeropuerto,Gipuzkoa,24.2 (16:40),19.2 (23:50),21.7,18 (00:50),13 (13:40),0,0,0,0,0,43.356944444444444,-1.7922222222222222
Zumarraga,Gipuzkoa,23.8 (13:20),14.9 (23:59),19.3,20 (16:20),11 (17:00),0,0,0,0,0,43.080000000000005,-2.3175
Zumaia,Gipuzkoa,26.1 (15:40),18.8 (06:30),22.4,22 (16:20),15 (16:10),0,0,0,0,0,43.30222222222222,-2.2511111111111113
Elgoibar,Gipuzkoa,24.7 (16:10),16.1 (06:30),20.4,22 (17:10),12 (18:00),0,0,0,0,0,43.20944444444445,-2.413333333333333
Machichaco,Bizkaia,23.1 (14:30),18.2 (07:30),20.7,17 (00:20),13 (00:30),0,0,0,0,0,43.45388888888889,-2.7527777777777778
Güeñes,Bizkaia,26.8 (13:20),15.4 (06:10),21.1,18 (16:00),8 (18:20),0,0,0,0,0,43.20333333333333,-3.104722222222222
Bilbao Aeropuerto,Bizkaia,27.6 (15:50),16.0 (07:30),21.8,30 (15:50),19 (16:20),0,0,0,0,0,43.29805555555556,-2.906388888888889
Castro Urdiales,Cantabria,24.1 (16:20),16.9 (07:20),20.5,13 (13:10),9 (13:00),0,0,0,0,0,43.39472222222222,-3.233888888888889
Santander Aeropuerto,Cantabria,26.4 (15:40),14.2 (06:20),20.3,28 (19:20),16 (15:40),0,0,0,0,0,43.42388888888889,-3.8255555555555554
Santander,Cantabria,22.6 (17:00),17.3 (05:50),19.9,26 (16:10),13 (16:00),0,0,0,0,0,43.49111111111111,-3.8005555555555555
San Vicente de la Barquera,Cantabria,23.9 (17:10),15.1 (07:00),19.5,17 (11:10),12 (06:50),0,0,0,0,0,43.39333333333333,-4.392222222222222
Llanes,Asturias,26.6 (15:10),16.4 (06:50),21.5,14 (07:20),11 (07:20),0,0,0,0,0,43.42027777777778,-4.748055555555555
"Gijón, Campus",Asturias,26.7 (14:00),14.2 (07:20),20.5,34 (14:20),17 (14:20),0,0,0,0,0,43.52305555555555,-5.621111111111111
Cabo Peñas,Asturias,24.7 (17:20),16.9 (01:00),20.8,18 (00:10),14 (00:10),0,0,0,0,0,43.655833333333334,-5.8486111111111105
Asturias Aeropuerto,Asturias,24.0 (11:50),15.8 (04:10),19.9,30 (07:20),15 (08:30),0,0,0,0,0,43.566944444444445,-6.0441666666666665
Oviedo,Asturias,26.0 (14:40),15.2 (07:00),20.6,32 (15:10),17 (15:10),0,0,0,0,0,43.35333333333333,-5.874166666666667
Castropol,Asturias,27.6 (13:40),16.0 (02:40),21.8,35 (07:30),16 (07:30),0,0,0,0,0,43.52472222222222,-7.0313888888888885
Estaca de Bares,A Coruña,20.9 (14:50),17.8 (00:40),19.3,51 (18:50),45 (19:20),0,0,0,0,0,43.78611111111111,-7.684722222222223
A Coruña,A Coruña,24.7 (13:00),18.8 (03:50),21.8,38 (17:20),23 (17:00),0,0,0,0,0,43.365833333333335,-8.421388888888888
Fisterra,A Coruña,19.1 (18:30),15.5 (11:00),17.3,44 (08:10),33 (05:50),1.2,0.2,0.8,0.2,0,42.92472222222222,-9.29138888888889
Santiago de Compostela Aeropuerto,A Coruña,22.7 (18:00),14.6 (02:40),18.7,28 (16:40),14 (16:40),0.2,0,0,0.2,0,42.88805555555555,-8.410555555555556
Padrón,A Coruña,22.3 (17:00),15.1 (01:50),18.7,15 (16:30),6 (23:10),0.3,0,0,0.3,0,42.73833333333334,-8.627222222222223
Santiago de Compostela,A Coruña,22.8 (16:20),16.9 (08:40),19.8,24 (13:10),11 (14:00),0,0,0,0,0,42.876111111111115,-8.555833333333334
Pontevedra,Pontevedra,23.8 (17:10),15.6 (02:40),19.7,19 (17:50),11 (17:50),0.4,0,0.2,0.2,0,42.43833333333333,-8.615833333333333
Vigo Aeropuerto,Pontevedra,22.6 (17:50),15.3 (00:50),19,24 (10:00),17 (19:20),0.1,0,0.1,0,0,42.23861111111111,-8.623888888888889
Lugo Aeropuerto,Lugo,25.7 (16:30),12.3 (05:00),19,21 (18:10),11 (15:30),0,0,0,0,0,43.11138888888889,-7.4575000000000005
Ponferrada,León,30.1 (17:10),14.2 (07:10),22.2,28 (17:20),14 (18:30),0,0,0,0,0,42.56388888888888,-6.6
A Pobra de Trives,Ourense,25.8 (16:30),11.0 (07:10),18.4,31 (17:30),13 (17:00),0,0,0,0,0,42.339444444444446,-7.2825
Ourense,Ourense,29.1 (16:10),13.3 (08:10),21.2,22 (16:40),10 (16:30),0,0,0,0,0,42.32527777777778,-7.859722222222222
Xinzo de Limia,Ourense,26.0 (16:40),9.4 (03:20),17.7,29 (14:00),18 (17:00),0.1,0,0.1,0,0,42.07916666666667,-7.733611111111111
Soria,Soria,32.9 (17:40),12.7 (08:10),22.8,37 (13:00),20 (13:10),0,0,0,0,0,41.775,-2.4830555555555556
Aranda de Duero,Burgos,33.5 (16:50),10.1 (07:40),21.8,30 (16:30),10 (16:10),0,0,0,0,0,41.66583333333333,-3.742777777777778
"La Pinilla, estación de esquí",Segovia,26.1 (17:50),14.9 (04:00),20.5,37 (13:20),21 (09:40),0,0,0,0,0,41.19194444444444,-3.475277777777778
Cervera de Pisuerga,Palencia,31.2 (16:40),11.1 (07:50),21.2,32 (12:40),16 (15:30),0,0,0,0,0,42.870555555555555,-4.52
Burgos Aeropuerto,Burgos,31.5 (17:40),9.2 (07:40),20.3,39 (19:50),31 (19:50),0,0,0,0,0,42.356944444444444,-3.620277777777778
Carrión de los Condes,Palencia,30.3 (18:10),8.9 (07:40),19.6,32 (22:50),14 (23:00),0,0,0,0,0,42.350833333333334,-4.617222222222223
Autilla del Pino,Palencia,30.4 (17:10),11.6 (07:30),21,29 (13:20),22 (23:50),0,0,0,0,0,41.995555555555555,-4.602777777777778
Valladolid,Valladolid,33.1 (16:10),14.2 (08:10),23.6,24 (16:20),11 (00:30),0,0,0,0,0,41.64083333333333,-4.754444444444444
Ávila,Ávila,33.0 (16:50),12.5 (08:00),22.8,37 (18:10),17 (20:00),0,0,0,0,0,40.659166666666664,-4.680000000000001
Puerto de Navacerrada,Madrid,26.7 (17:50),14.2 (04:00),20.5,41 (11:30),23 (11:30),0,0,0,0,0,40.793055555555554,-4.010555555555555
Segovia,Segovia,32.8 (17:10),15.2 (07:50),24,32 (15:40),19 (18:50),0,0,0,0,0,40.945277777777775,-4.126388888888888
"La Covatilla, estación de esquí",Salamanca,23.3 (16:00),13.4 (23:30),18.3,40 (06:40),29 (06:30),0,0,0,0,0,40.355000000000004,-5.69
Zamora,Zamora,32.9 (16:50),14.5 (07:50),23.7,20 (01:50),11 (01:40),0,0,0,0,0,41.51555555555556,-5.735277777777778
Puerto de San Isidro,León,20.8 (14:20),7.3 (06:50),14,32 (17:20),24 (17:20),0,0,0,0,0,43.06222222222222,-5.376944444444444
"León, Virgen del Camino",León,28.8 (17:50),12.4 (07:40),20.6,32 (17:00),19 (15:30),0,0,0,0,0,42.58833333333334,-5.651111111111112
Lagunas de Somoza,León,28.7 (17:10),8.0 (06:50),18.4,29 (20:00),18 (20:00),0,0,0,0,0,42.3775,-6.196666666666667
Benavente,Zamora,31.9 (18:10),12.7 (07:50),22.3,28 (14:40),13 (23:40),0,0,0,0,0,42.01083333333333,-5.666666666666667
Salamanca Aeropuerto,Salamanca,32.6 (17:00),9.4 (07:20),21,28 (17:00),17 (17:00),0,0,0,0,0,40.95944444444445,-5.498333333333333
Salamanca,Salamanca,32.9 (16:50),14.1 (08:20),23.5,24 (16:20),10 (15:10),0,0,0,0,0,40.9575,-5.662222222222223
Vitigudino,Salamanca,34.4 (16:40),11.2 (07:30),22.8,27 (15:50),14 (18:40),0,0,0,0,0,41.01138888888889,-6.437777777777778
Saelices El Chico,Salamanca,32.9 (16:40),10.1 (07:50),21.5,31 (17:50),14 (18:30),0,0,0,0,0,40.635,-6.6
Molina de Aragón,Guadalajara,31.9 (17:40),11.4 (07:50),21.6,34 (16:00),14 (17:00),0,0,0,0,0,40.84166666666667,-1.8788888888888888
Tarancón,Cuenca,36.0 (18:00),19.9 (08:20),27.9,26 (17:00),13 (05:10),0,0,0,0,0,40.01138888888889,-3.0213888888888887
Aranjuez,Madrid,36.3 (18:30),16.5 (05:40),26.4,25 (17:00),11 (16:40),0,0,0,0,0,40.06722222222223,-3.546111111111111
Buitrago del Lozoya,Madrid,32.7 (17:40),10.8 (07:50),21.8,40 (15:10),15 (16:20),0,0,0,0,0,41.00694444444444,-3.613611111111111
Madrid Aeropuerto,Madrid,35.3 (17:10),15.8 (07:50),25.5,37 (15:50),20 (15:50),0,0,0,0,0,40.46666666666667,-3.5555555555555554
Sigüenza,Guadalajara,31.6 (15:30),10.1 (07:30),20.9,34 (14:20),15 (16:20),0,0,0,0,0,41.08638888888889,-2.618055555555556
Guadalajara,Guadalajara,34.6 (17:40),18.3 (07:30),26.4,32 (15:40),17 (15:40),0,0,0,0,0,40.63027777777778,-3.15
Colmenar Viejo,Madrid,31.6 (16:50),18.0 (08:00),24.8,50 (14:10),16 (14:40),0,0,0,0,0,40.69611111111111,-3.765
Toledo,Toledo,37.4 (17:30),19.9 (07:50),28.7,29 (18:20),19 (18:20),0,0,0,0,0,39.88472222222222,-4.045277777777778
Robledo de Chavela,Madrid,33.9 (17:10),16.6 (08:00),25.3,29 (18:50),17 (19:00),0,0,0,0,0,40.42777777777778,-4.25
Talavera de la Reina,Toledo,37.8 (18:10),13.7 (07:50),25.7,28 (16:40),15 (19:20),0,0,0,0,0,39.95861111111111,-4.863611111111111
