España,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,latitude,longitude
Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),0.0,0.0
Reus Aeropuerto,Tarragona,11.8 (00:00),6.6 (23:59),9.2,87 (09:30),62 (08:20),0,0,0,0,0,41.144999999999996,-1.163611111111111
Barcelona Aeropuerto,Barcelona,13.5 (00:10),7.7 (06:30),10.6,58 (10:40),42 (15:50),0,0,0,0,0,41.29277777777778,-2.0700000000000003
Manresa,Barcelona,10.1 (16:50),2.7 (02:40),6.4,45 (15:40),23 (12:40),0,0,0,0,0,41.72,-1.840277777777778
Barcelona,Barcelona,12.4 (00:10),7.8 (23:59),10.1,63 (10:20),30 (10:30),0,0,0,0,0,41.39055555555556,-2.2
Arenys de Mar,Barcelona,13.2 (12:40),6.6 (08:30),9.9,36 (05:50),18 (05:50),0,0,0,0,0,41.587500000000006,-2.54
Girona Aeropuerto,Girona,14.3 (15:10),0.6 (23:00),7.5,35 (16:20),17 (12:00),0,0,0,0,0,41.91166666666666,-2.763333333333333
Porqueres,Girona,13.5 (14:20),0.7 (08:30),7.1,35 (19:10),17 (15:40),0,0,0,0,0,42.10444444444445,-2.763611111111111
San Sebastián Aeropuerto,Gipuzkoa,12.3 (14:10),8.3 (04:40),10.3,63 (09:40),32 (09:40),16.7,9.4,6.7,0,0.6,43.356944444444444,-1.7922222222222222
Zumaia,Gipuzkoa,11.9 (13:50),7.9 (03:40),9.9,100 (09:10),67 (09:10),14.1,10.2,0.8,0.8,2.3,43.30222222222222,-2.2511111111111113
Machichaco,Bizkaia,11.4 (09:20),6.9 (01:10),9.1,115 (07:30),91 (04:30),13,7.2,3,2.4,0.4,43.45388888888889,-2.7527777777777778
Güeñes,Bizkaia,8.5 (11:00),5.4 (12:50),7,71 (11:50),32 (11:50),40.4,17.1,9,6.6,7.7,43.20333333333333,-3.104722222222222
Bilbao Aeropuerto,Bizkaia,10.8 (10:30),7.3 (03:40),9.1,78 (09:20),48 (10:30),26.8,12.3,3.8,4.7,6,43.29805555555556,-2.906388888888889
Santander Aeropuerto,Cantabria,12.2 (12:40),8.3 (03:10),10.3,82 (13:00),47 (13:00),21.4,20,0.5,0.5,0.4,43.42388888888889,-3.8255555555555554
Santander,Cantabria,11.9 (08:50),8.3 (00:50),10.1,93 (11:10),61 (06:00),23.2,20.4,1.2,1.6,0,43.49111111111111,-3.8005555555555555
San Vicente de la Barquera,Cantabria,12.4 (12:50),8.8 (00:20),10.6,82 (15:50),55 (07:10),33,19,4,6.7,3.3,43.39333333333333,-4.392222222222222
Llanes,Asturias,12.3 (12:20),8.2 (08:30),10.3,72 (11:00),44 (11:00),34.8,12.6,8.4,10.6,3.2,43.42027777777778,-4.748055555555555
"Gijón, Campus",Asturias,12.7 (14:20),8.6 (01:30),10.7,63 (05:50),29 (07:30),21.8,12.4,2.4,3.4,3.6,43.52305555555555,-5.621111111111111
Asturias Aeropuerto,Asturias,11.4 (14:30),7.3 (05:10),9.3,78 (04:20),51 (05:20),23.1,13.8,3.1,4.3,1.9,43.566944444444445,-6.0441666666666665
Oviedo,Asturias,8.6 (01:10),6.4 (04:00),7.5,49 (01:00),26 (02:10),36.4,8.2,11.2,5.8,11.2,43.35333333333333,-5.874166666666667
Cabo Busto,Asturias,12.5 (12:40),10.1 (03:10),11.3,106 (08:00),68 (05:10),9.4,5,3,0.2,1.2,43.56916666666667,-6.47
Castropol,Asturias,13.1 (16:10),8.6 (00:40),10.9,50 (10:00),24 (05:10),13.7,1.5,6.4,2.8,3,43.52472222222222,-7.0313888888888885
Estaca de Bares,A Coruña,12.6 (02:20),8.7 (07:40),10.7,103 (02:50),77 (03:20),5,2.6,1.2,0.8,0.4,43.78611111111111,-7.684722222222223
A Coruña,A Coruña,14.0 (12:10),11.0 (05:10),12.5,55 (06:50),31 (07:50),1.2,0.6,0,0,0.6,43.365833333333335,-8.421388888888888
Fisterra,A Coruña,11.2 (14:20),9.5 (09:20),10.3,64 (08:40),39 (11:30),0,0,0,0,0,42.92472222222222,-9.29138888888889
Santiago de Compostela Aeropuerto,A Coruña,11.3 (12:50),6.5 (04:30),8.9,41 (14:10),30 (15:50),1.2,0.5,0.7,0,0,42.88805555555555,-8.410555555555556
Padrón,A Coruña,14.0 (14:50),6.8 (01:30),10.4,14 (15:00),6 (06:10),0.8,0.4,0.2,0.2,0,42.73833333333334,-8.627222222222223
Pontevedra,Pontevedra,12.1 (13:50),7.7 (04:10),9.9,30 (14:20),19 (14:20),0.4,0,0.2,0.2,0,42.43833333333333,-8.615833333333333
Vigo Aeropuerto,Pontevedra,12.3 (14:00),8.9 (22:10),10.6,41 (18:30),21 (18:30),0.2,0,0,0.2,0,42.23861111111111,-8.623888888888889
Lugo Aeropuerto,Lugo,10.5 (14:30),5.9 (04:50),8.2,23 (13:20),13 (03:40),6.2,4,1,1,0.2,43.11138888888889,-7.4575000000000005
Puerto de Leitariegos,Asturias,0.4 (14:40),-1.7 (01:10),-0.7,76 (07:40),50 (07:40),3.2,0,0,1.8,1.4,42.994166666666665,-6.4141666666666675
Ponferrada,León,10.7 (14:30),6.2 (05:20),8.4,49 (14:00),26 (14:00),0.2,0,0.2,0,0,42.56388888888888,-6.6
A Pobra de Trives,Ourense,6.5 (13:30),3.4 (01:10),5,48 (12:30),20 (12:30),10.2,2.4,2.2,2.8,2.8,42.339444444444446,-7.2825
Ourense,Ourense,15.3 (14:40),6.8 (09:10),11.1,32 (15:00),13 (15:00),0.2,0,0.2,0,0,42.32527777777778,-7.859722222222222
Xinzo de Limia,Ourense,8.5 (15:20),3.8 (00:50),6.1,43 (15:30),24 (12:50),0.2,0,0.2,0,0,42.07916666666667,-7.733611111111111
Soria,Soria,5.8 (13:40),0.6 (09:50),3.2,44 (02:10),23 (03:50),0.8,0,0.6,0,0.2,41.775,-2.4830555555555556
Aranda de Duero,Burgos,7.9 (14:10),0.1 (23:59),4,50 (11:50),16 (05:00),0,0,0,0,0,41.66583333333333,-3.742777777777778
"La Pinilla, estación de esquí",Segovia,-0.9 (16:00),-3.5 (06:20),-2.2,81 (09:10),32 (20:30),5.6,0,0,4.4,1.2,41.19194444444444,-3.475277777777778
Cervera de Pisuerga,Palencia,2.8 (01:20),0.0 (08:30),1.4,45 (18:40),20 (19:20),4.6,0,0.4,2.4,1.8,42.870555555555555,-4.52
Palacios de la Sierra,Burgos,3.2 (14:00),0.1 (03:50),1.7,59 (13:30),29 (13:30),3.6,0,1.4,1.6,0.6,41.959722222222226,-3.131666666666667
Burgos Aeropuerto,Burgos,5.6 (12:30),0.7 (03:40),3.1,54 (15:00),36 (15:00),1.6,0,0.4,0,1.2,42.356944444444444,-3.620277777777778
Carrión de los Condes,Palencia,8.8 (15:00),0.1 (07:30),4.5,46 (15:10),21 (15:10),0,0,0,0,0,42.350833333333334,-4.617222222222223
Autilla del Pino,Palencia,8.1 (14:30),0.8 (01:20),4.5,93 (07:20),41 (15:20),0,0,0,0,0,41.995555555555555,-4.602777777777778
Valladolid,Valladolid,10.7 (15:30),1.6 (04:50),6.1,45 (15:30),21 (06:40),0,0,0,0,0,41.64083333333333,-4.754444444444444
Ávila,Ávila,7.3 (14:50),1.7 (08:00),4.5,58 (14:00),33 (12:20),0,0,0,0,0,40.659166666666664,-4.680000000000001
Puerto de Navacerrada,Madrid,-1.3 (00:00),-3.8 (06:20),-2.5,85 (22:10),36 (21:30),1.4,0,0,1.4,0,40.793055555555554,-4.010555555555555
Segovia,Segovia,6.6 (16:20),1.2 (06:30),3.9,50 (16:00),29 (16:00),0,0,0,0,0,40.945277777777775,-4.126388888888888
"La Covatilla, estación de esquí",Salamanca,-1.4 (15:40),-4.6 (04:20),-3,54 (11:20),31 (18:00),0,0,0,0,0,40.355000000000004,-5.69
Zamora,Zamora,12.7 (14:30),4.2 (04:30),8.4,39 (12:10),15 (07:40),0,0,0,0,0,41.51555555555556,-5.735277777777778
Puerto de San Isidro,León,0.1 (23:20),-1.5 (02:20),-0.7,111 (06:10),72 (06:10),7.6,0.4,3.2,2.2,1.8,43.06222222222222,-5.376944444444444
"León, Virgen del Camino",León,9.1 (14:50),2.4 (02:10),5.8,58 (16:30),36 (14:10),0,0,0,0,0,42.58833333333334,-5.651111111111112
Lagunas de Somoza,León,6.5 (13:30),2.6 (01:30),4.5,78 (05:50),54 (06:00),0,0,0,0,0,42.3775,-6.196666666666667
Benavente,Zamora,11.2 (15:30),2.5 (00:50),6.8,67 (12:20),30 (14:10),0,0,0,0,0,42.01083333333333,-5.666666666666667
Villardeciervos,Zamora,11.5 (14:40),3.6 (02:10),7.5,64 (04:50),30 (04:50),0,0,0,0,0,41.94138888888889,-6.279722222222222
Salamanca,Salamanca,11.1 (15:10),3.7 (07:40),7.4,45 (13:50),22 (14:20),0,0,0,0,0,40.9575,-5.662222222222223
Vitigudino,Salamanca,10.8 (14:30),2.2 (06:30),6.5,59 (12:50),44 (13:40),0,0,0,0,0,41.01138888888889,-6.437777777777778
Saelices El Chico,Salamanca,11.1 (15:00),1.8 (05:30),6.5,50 (15:30),24 (14:40),0,0,0,0,0,40.635,-6.6
Molina de Aragón,Guadalajara,6.0 (15:40),1.1 (07:00),3.6,69 (15:20),27 (15:50),0,0,0,0,0,40.84166666666667,-1.8788888888888888
Tarancón,Cuenca,12.5 (15:10),3.2 (08:40),7.9,60 (16:40),26 (16:00),0,0,0,0,0,40.01138888888889,-3.0213888888888887
Aranjuez,Madrid,13.3 (15:10),4.7 (06:00),9,45 (15:10),27 (15:40),0,0,0,0,0,40.06722222222223,-3.546111111111111
Buitrago del Lozoya,Madrid,6.7 (14:30),3.8 (07:10),5.2,75 (10:40),33 (11:40),4.2,0,0.1,2.9,1.2,41.00694444444444,-3.613611111111111
Somosierra,Madrid,1.4 (17:20),-1.5 (07:20),-0.1,52 (13:30),20 (15:30),2.5,0,0,1.3,1.2,41.135555555555555,-3.5802777777777774
Madrid Aeropuerto,Madrid,11.9 (13:40),5.6 (08:50),8.7,52 (12:40),40 (12:40),0,0,0,0,0,40.46666666666667,-3.5555555555555554
Sigüenza,Guadalajara,5.9 (11:40),1.9 (03:30),3.9,42 (11:10),14 (15:50),2.8,0,0,2.6,0.2,41.08638888888889,-2.618055555555556
Guadalajara,Guadalajara,10.8 (15:20),3.1 (23:59),7,57 (15:20),31 (13:30),0,0,0,0,0,40.63027777777778,-3.15
Colmenar Viejo,Madrid,7.7 (15:00),2.5 (05:40),5.1,78 (13:00),36 (11:10),0,0,0,0,0,40.69611111111111,-3.765
Toledo,Toledo,14.0 (14:50),3.7 (09:00),8.9,54 (15:30),35 (15:30),0,0,0,0,0,39.88472222222222,-4.045277777777778
Puerto Alto del León,Madrid,1.6 (17:00),-2.2 (08:40),-0.3,103 (22:00),67 (22:00),0,0,0,0,0,40.70638888888889,-4.141944444444444
Robledo de Chavela,Madrid,10.6 (15:20),5.0 (06:20),7.8,67 (07:00),32 (07:10),0,0,0,0,0,40.42777777777778,-4.25
Talavera de la Reina,Toledo,15.4 (16:50),-0.1 (08:20),7.6,48 (14:40),31 (14:10),0,0,0,0,0,39.95861111111111,-4.863611111111111
Trujillo,Cáceres,12.4 (14:40),3.6 (06:30),8,46 (14:10),27 (14:20),0,0,0,0,0,39.4825,-5.854166666666666
Cáceres,Cáceres,12.6 (14:10),6.6 (09:10),9.6,47 (12:40),27 (12:40),0,0,0,0,0,39.47138888888889,-6.338888888888889
Plasencia,Cáceres,13.6 (13:40),6.6 (07:00),10.1,38 (15:40),14 (14:30),0,0,0,0,0,40.043055555555554,-6.085833333333333
Coria,Cáceres,14.3 (14:40),6.4 (05:40),10.4,52 (13:50),29 (13:50),0,0,0,0,0,40.00361111111111,-6.5575
Valencia de Alcántara,Cáceres,12.3 (15:00),5.9 (05:50),9.1,54 (15:30),35 (15:30),0,0,0,0,0,39.414722222222224,-7.231111111111111
Quintanar de la Orden,Toledo,11.3 (14:00),1.6 (07:50),6.5,43 (15:40),26 (15:40),0,0,0,0,0,39.597500000000004,-3.0469444444444442
Madridejos,Toledo,11.7 (14:30),0.6 (08:10),6.1,53 (16:20),35 (16:30),0.2,0,0.2,0,0,39.49194444444444,-3.5283333333333333
San Clemente,Cuenca,11.3 (15:50),2.1 (08:10),6.7,72 (15:30),49 (15:30),0,0,0,0,0,39.416666666666664,-2.4205555555555556
Tomelloso,Ciudad Real,10.8 (15:00),4.5 (07:10),7.7,42 (14:10),21 (12:20),0,0,0,0,0,39.16916666666666,-3.0075
Ciudad Real,Ciudad Real,11.5 (15:00),5.8 (23:59),8.7,36 (15:20),19 (15:20),0,0,0,0,0,38.98916666666667,-3.9202777777777778
Valdepeñas,Ciudad Real,10.1 (15:30),5.1 (23:50),7.6,29 (15:50),14 (12:20),0,0,0,0,0,38.75055555555556,-3.391388888888889
Viso del Marqués,Ciudad Real,10.4 (15:20),3.1 (21:40),6.7,38 (15:50),27 (14:20),0,0,0,0,0,38.518055555555556,-3.5666666666666664
Puebla de Don Rodrigo,Ciudad Real,13.5 (14:40),3.6 (08:20),8.5,11 (19:30),1 (15:00),0,0,0,0,0,39.08861111111111,-4.616388888888888
Herrera del Duque,Badajoz,13.4 (16:10),5.4 (06:30),9.4,47 (14:40),28 (14:40),0,0,0,0,0,39.169444444444444,-5.062222222222222
Hinojosa del Duque,Córdoba,12.6 (16:10),4.6 (06:10),8.6,51 (14:40),37 (14:40),0.1,0,0.1,0,0,38.49861111111111,-5.1211111111111105
Don Benito,Badajoz,14.9 (15:00),5.6 (08:10),10.2,36 (17:00),17 (17:00),0,0,0,0,0,38.955555555555556,-5.880555555555556
Llerena,Badajoz,10.9 (14:40),4.0 (05:20),7.4,41 (16:50),27 (00:30),0.2,0.2,0,0,0,38.23166666666667,-6.016944444444444
Mérida,Badajoz,15.5 (15:30),4.9 (09:00),10.2,28 (15:50),14 (00:10),0,0,0,0,0,38.91583333333333,-6.385555555555556
Badajoz Aeropuerto,Badajoz,15.8 (15:40),5.3 (08:30),10.6,41 (17:20),28 (17:10),0,0,0,0,0,38.88333333333333,-6.813888888888889
Jerez de los Caballeros,Badajoz,12.8 (15:30),5.2 (08:30),9,48 (14:20),33 (14:10),0,0,0,0,0,38.29861111111111,-6.765
Ayamonte,Huelva,17.7 (14:30),10.2 (07:20),14,33 (10:50),15 (16:00),0,0,0,0,0,37.19472222222222,-7.3950000000000005
Alajar,Huelva,11.7 (15:10),5.6 (08:50),8.6,70 (05:00),45 (02:20),0.2,0.2,0,0,0,37.868611111111115,-6.675000000000001
"Huelva, Ronda Este",Huelva,17.0 (15:50),7.9 (06:10),12.5,44 (16:30),24 (13:00),0,0,0,0,0,37.27833333333333,-6.911666666666667
Ceuta,Ceuta,16.1 (01:30),12.9 (17:40),14.5,74 (12:00),29 (14:10),0,0,0,0,0,35.88861111111111,-5.3469444444444445
Jaén,Jaén,10.6 (14:50),7.0 (07:50),8.8,44 (13:20),25 (13:20),0,0,0,0,0,37.777499999999996,-3.8088888888888888
Andújar,Jaén,15.3 (16:00),5.0 (23:50),10.2,36 (13:50),24 (14:30),0,0,0,0,0,38.02305555555555,-4.063888888888889
Villanueva de Córdoba,Córdoba,9.8 (15:10),3.3 (08:30),6.6,48 (08:50),23 (15:00),0,0,0,0,0,38.33305555555556,-4.608888888888888
Córdoba Aeropuerto,Córdoba,17.1 (14:40),3.7 (08:10),10.4,35 (14:00),22 (15:30),0,0,0,0,0,37.848888888888894,-4.846666666666667
Doña Mencía,Córdoba,12.4 (15:50),5.8 (08:40),9.1,31 (05:00),20 (05:00),0,0,0,0,0,37.55611111111111,-4.353888888888888
Granada Base Aérea,Granada,12.6 (13:30),1.2 (08:30),6.9,39 (13:50),27 (14:00),0,0,0,0,0,37.13722222222222,-3.631388888888889
Granada Aeropuerto,Granada,12.6 (14:00),3.2 (04:20),7.9,37 (16:40),23 (16:50),0,0,0,0,0,37.189722222222215,-3.7894444444444444
La Roda de Andalucía,Sevilla,13.6 (15:50),7.1 (09:00),10.4,44 (15:40),21 (17:00),0,0,0,0,0,37.19444444444444,-4.77
Écija,Sevilla,17.7 (16:00),5.8 (08:40),11.8,33 (16:10),25 (16:20),0,0,0,0,0,37.51611111111111,-5.085
Cazalla de la Sierra,Sevilla,12.7 (14:10),4.0 (02:00),8.3,39 (12:30),21 (12:40),0,0,0,0,0,37.92638888888889,-5.769722222222222
Sevilla Aeropuerto,Sevilla,16.8 (16:40),5.9 (08:30),11.3,41 (15:20),23 (17:10),0,0,0,0,0,37.416666666666664,-5.879166666666667
Morón de la Frontera,Sevilla,16.7 (16:30),6.7 (09:00),11.7,19 (13:20),12 (03:40),0,0,0,0,0,37.16444444444444,-5.6113888888888885
Grazalema,Cádiz,11.7 (14:20),5.3 (08:50),8.5,39 (21:50),14 (22:00),0,0,0,0,0,36.760555555555555,-5.3741666666666665
Jerez de la Frontera Aeropuerto,Cádiz,16.9 (16:50),8.6 (07:50),12.8,39 (14:00),23 (10:30),0,0,0,0,0,36.75055555555556,-6.055833333333333
San Fernando,Cádiz,15.9 (00:10),12.0 (08:20),13.9,41 (10:40),26 (06:30),0,0,0,0,0,36.46555555555556,-6.205555555555556
Cádiz,Cádiz,16.3 (00:10),12.5 (08:30),14.4,44 (10:50),30 (10:50),0,0,0,0,0,36.499722222222225,-6.257777777777778
Vejer de la Frontera,Cádiz,14.5 (15:30),9.9 (08:50),12.2,39 (11:10),22 (11:10),0,0,0,0,0,36.245555555555555,-5.965
Melilla,Melilla,18.4 (12:00),14.3 (21:10),16.3,66 (04:00),36 (04:00),0,0,0,0,0,35.27638888888889,-2.956388888888889
Tarifa,Cádiz,15.4 (00:10),11.3 (09:10),13.3,50 (13:00),33 (12:30),0,0,0,0,0,36.013888888888886,-5.598888888888888
Antequera,Málaga,12.0 (16:10),6.6 (23:10),9.3,33 (13:30),16 (15:10),0,0,0,0,0,37.029444444444444,-4.748333333333333
Málaga Aeropuerto,Málaga,17.5 (15:00),12.5 (07:40),15,58 (10:10),39 (10:10),0,0,0,0,0,36.66611111111111,-4.482222222222222
"Málaga, Centro Meteorológico",Málaga,17.0 (15:20),13.1 (08:10),15.1,59 (13:00),26 (14:20),0,0,0,0,0,36.717777777777776,-4.4816666666666665
"Málaga, Puerto",Málaga,17.5 (14:50),13.3 (09:30),15.4,55 (17:10),30 (17:00),0,0,0,0,0,36.71666666666667,-4.419722222222222
Abla,Almería,14.4 (13:40),6.6 (08:10),10.5,42 (14:50),18 (20:40),0,0,0,0,0,37.14138888888889,-2.779722222222222
Almería Aeropuerto,Almería,20.8 (17:00),9.4 (07:50),15.1,68 (21:20),48 (21:20),0,0,0,0,0,36.84638888888889,-2.3569444444444447
Huércal-Overa,Almería,16.8 (14:30),10.0 (21:30),13.4,63 (07:20),33 (08:20),0,0,0,0,0,37.39055555555556,-1.9436111111111112
Águilas,Murcia,21.2 (14:40),11.9 (22:00),16.6,52 (14:50),28 (15:00),0,0,0,0,0,37.41722222222222,-1.5869444444444445
Cartagena,Murcia,20.8 (15:10),5.4 (08:20),13.1,35 (16:10),15 (16:10),0,0,0,0,0,37.60111111111111,-0.9877777777777778
San Javier Aeropuerto,Murcia,20.4 (15:00),5.9 (05:10),13.1,61 (16:40),42 (16:40),0,0,0,0,0,37.788888888888884,-0.8033333333333333
Hellín,Albacete,13.0 (13:00),8.3 (08:40),10.7,62 (14:00),36 (13:30),0,0,0,0,0,38.54194444444444,-1.7030555555555555
Caravaca de La Cruz,Murcia,16.1 (12:50),1.9 (07:20),9,48 (12:10),19 (11:20),0,0,0,0,0,38.1025,-1.8772222222222223
Cieza,Murcia,18.3 (14:00),6.4 (04:00),12.3,55 (16:30),23 (13:50),0.1,0,0,0,0.1,38.23277777777778,-1.3805555555555555
