España,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,latitude,longitude
Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),0.0,0.0
Reus Aeropuerto,Tarragona,28.4 (14:40),21.7 (07:20),25.1,32 (16:10),21 (16:10),0,0,0,0,0,41.144999999999996,-1.163611111111111
Manresa,Barcelona,29.7 (16:00),19.0 (07:50),24.4,36 (18:30),20 (17:30),0,0,0,0,0,41.72,-1.840277777777778
Barcelona,Barcelona,26.4 (14:00),23.0 (07:30),24.7,36 (08:00),29 (08:00),0,0,0,0,0,41.39055555555556,-2.2
Arenys de Mar,Barcelona,29.2 (13:00),20.9 (07:40),25.1,19 (16:00),8 (16:10),0,0,0,0,0,41.587500000000006,-2.54
Girona Aeropuerto,Girona,30.8 (14:20),18.2 (07:50),24.5,33 (14:20),22 (18:50),0,0,0,0,0,41.91166666666666,-2.763333333333333
Porqueres,Girona,30.2 (15:40),16.4 (05:20),23.3,28 (17:10),14 (16:50),0,0,0,0,0,42.10444444444445,-2.763611111111111
San Sebastián Aeropuerto,Gipuzkoa,24.4 (15:20),17.0 (07:30),20.7,24 (15:40),15 (16:10),0,0,0,0,0,43.356944444444444,-1.7922222222222222
Zumarraga,Gipuzkoa,21.0 (14:50),11.1 (04:10),16.1,21 (15:30),9 (11:40),0,0,0,0,0,43.080000000000005,-2.3175
Zumaia,Gipuzkoa,23.8 (16:40),15.4 (07:20),19.6,29 (11:00),21 (11:00),0,0,0,0,0,43.30222222222222,-2.2511111111111113
Elgoibar,Gipuzkoa,21.7 (12:50),12.5 (08:30),17.1,24 (02:30),13 (13:50),0,0,0,0,0,43.20944444444445,-2.413333333333333
Machichaco,Bizkaia,21.7 (10:40),16.8 (06:30),19.3,28 (22:00),21 (11:40),0,0,0,0,0,43.45388888888889,-2.7527777777777778
Güeñes,Bizkaia,23.2 (12:50),12.1 (07:10),17.7,23 (16:10),10 (17:20),0,0,0,0,0,43.20333333333333,-3.104722222222222
Bilbao Aeropuerto,Bizkaia,24.6 (16:20),13.6 (07:40),19.1,32 (14:30),19 (14:30),0,0,0,0,0,43.29805555555556,-2.906388888888889
Castro Urdiales,Cantabria,22.4 (12:50),16.1 (07:50),19.3,24 (15:10),16 (15:20),0,0,0,0,0,43.39472222222222,-3.233888888888889
Santander Aeropuerto,Cantabria,23.9 (14:00),12.1 (08:00),18,41 (15:10),28 (15:10),0,0,0,0,0,43.42388888888889,-3.8255555555555554
Santander,Cantabria,21.7 (13:50),16.4 (07:30),19.1,38 (15:10),29 (14:20),0,0,0,0,0,43.49111111111111,-3.8005555555555555
