España,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,latitude,longitude
Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),0.0,0.0
Reus Aeropuerto,Tarragona,27.1 (15:30),17.4 (07:00),22.3,30 (15:50),18 (18:30),0,0,0,0,0,41.144999999999996,-1.163611111111111
Barcelona Aeropuerto,Barcelona,25.4 (13:10),17.9 (06:10),21.6,37 (18:20),30 (18:20),0,0,0,0,0,41.29277777777778,-2.0700000000000003
Manresa,Barcelona,31.3 (16:10),12.7 (07:30),22,34 (17:40),18 (16:50),0,0,0,0,0,41.72,-1.840277777777778
Barcelona,Barcelona,23.7 (12:50),17.9 (06:40),20.8,31 (17:00),26 (17:00),0,0,0,0,0,41.39055555555556,-2.2
Arenys de Mar,Barcelona,28.2 (10:50),15.4 (04:10),21.8,22 (15:50),9 (16:30),0.3,0,0.3,0,0,41.587500000000006,-2.54
Girona Aeropuerto,Girona,30.9 (15:30),12.6 (06:20),21.8,41 (14:50),26 (16:20),0,0,0,0,0,41.91166666666666,-2.763333333333333
Porqueres,Girona,29.5 (16:40),13.4 (05:50),21.4,30 (15:20),16 (18:20),0,0,0,0,0,42.10444444444445,-2.763611111111111
San Sebastián Aeropuerto,Gipuzkoa,25.5 (18:20),14.4 (07:00),19.9,26 (19:30),16 (13:10),0,0,0,0,0,43.356944444444444,-1.7922222222222222
Zumarraga,Gipuzkoa,25.6 (15:20),10.2 (07:20),17.9,26 (18:30),15 (18:30),0,0,0,0,0,43.080000000000005,-2.3175
Zumaia,Gipuzkoa,23.6 (15:30),13.1 (06:00),18.4,37 (23:00),25 (20:50),0,0,0,0,0,43.30222222222222,-2.2511111111111113
Elgoibar,Gipuzkoa,23.0 (12:30),11.0 (05:00),17,28 (16:00),14 (17:20),0,0,0,0,0,43.20944444444445,-2.413333333333333
Machichaco,Bizkaia,19.7 (13:00),14.9 (05:00),17.3,49 (20:20),35 (18:20),0,0,0,0,0,43.45388888888889,-2.7527777777777778
Punta Galea,Bizkaia,20.4 (16:20),14.6 (05:20),17.5,24 (19:40),13 (13:30),0,0,0,0,0,43.375,-3.0216666666666665
Güeñes,Bizkaia,25.7 (13:50),11.8 (05:30),18.8,24 (17:40),7 (18:10),0,0,0,0,0,43.20333333333333,-3.104722222222222
Bilbao Aeropuerto,Bizkaia,23.9 (12:20),12.2 (05:50),18,35 (14:10),27 (13:30),0,0,0,0,0,43.29805555555556,-2.906388888888889
Castro Urdiales,Cantabria,20.2 (15:30),13.6 (06:40),16.9,30 (16:40),22 (19:00),0,0,0,0,0,43.39472222222222,-3.233888888888889
Santander Aeropuerto,Cantabria,22.1 (15:50),12.7 (05:50),17.4,26 (16:30),17 (16:10),0,0,0,0,0,43.42388888888889,-3.8255555555555554
Santander,Cantabria,19.7 (17:40),14.7 (06:40),17.2,23 (17:00),17 (17:20),0,0,0,0,0,43.49111111111111,-3.8005555555555555
San Vicente de la Barquera,Cantabria,20.0 (18:00),16.8 (01:00),18.4,17 (12:40),12 (19:00),0,0,0,0,0,43.39333333333333,-4.392222222222222
