España,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,latitude,longitude
Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),0.0,0.0
Reus Aeropuerto,Tarragona,31.6 (13:40),21.1 (06:50),26.4,28 (15:40),16 (14:20),0,0,0,0,0,41.144999999999996,-1.163611111111111
Barcelona Aeropuerto,Barcelona,29.2 (16:30),24.3 (02:30),26.8,33 (12:40),25 (12:40),0,0,0,0,0,41.29277777777778,-2.0700000000000003
Manresa,Barcelona,36.4 (15:10),19.7 (08:00),28.1,39 (17:30),20 (17:10),0,0,0,0,0,41.72,-1.840277777777778
Barcelona,Barcelona,28.1 (09:30),24.4 (07:00),26.3,33 (15:40),26 (15:50),0,0,0,0,0,41.39055555555556,-2.2
Arenys de Mar,Barcelona,32.6 (13:00),21.4 (07:10),27,22 (17:10),12 (16:40),0,0,0,0,0,41.587500000000006,-2.54
Girona Aeropuerto,Girona,34.5 (13:50),19.2 (07:00),26.9,42 (15:40),23 (15:50),0,0,0,0,0,41.91166666666666,-2.763333333333333
San Sebastián Aeropuerto,Gipuzkoa,24.2 (15:30),21.2 (05:50),22.7,21 (13:20),14 (13:50),0,0,0,0,0,43.356944444444444,-1.7922222222222222
Zumarraga,Gipuzkoa,28.7 (16:10),16.9 (01:50),22.8,24 (20:20),14 (19:50),0,0,0,0,0,43.080000000000005,-2.3175
Zumaia,Gipuzkoa,23.7 (16:10),20.3 (06:30),22,24 (06:30),14 (03:30),0.1,0,0,0,0.1,43.30222222222222,-2.2511111111111113
Elgoibar,Gipuzkoa,24.0 (13:40),17.7 (00:20),20.9,26 (16:10),13 (16:00),0,0,0,0,0,43.20944444444445,-2.413333333333333
Machichaco,Bizkaia,21.4 (14:10),18.8 (23:50),20.1,51 (01:40),44 (01:40),0,0,0,0,0,43.45388888888889,-2.7527777777777778
Punta Galea,Bizkaia,24.6 (16:20),20.5 (03:20),22.6,22 (01:30),11 (02:20),0,0,0,0,0,43.375,-3.0216666666666665
Bilbao Aeropuerto,Bizkaia,25.8 (14:20),19.2 (05:00),22.5,28 (14:50),21 (15:00),0,0,0,0,0,43.29805555555556,-2.906388888888889
Santander Aeropuerto,Cantabria,22.3 (13:20),19.2 (00:30),20.8,18 (02:10),13 (02:10),0,0,0,0,0,43.42388888888889,-3.8255555555555554
Santander,Cantabria,20.9 (12:50),19.0 (07:00),19.9,30 (00:10),21 (00:20),0,0,0,0,0,43.49111111111111,-3.8005555555555555
San Vicente de la Barquera,Cantabria,22.4 (16:10),19.3 (20:50),20.8,18 (00:40),11 (00:10),0.1,0,0,0,0.1,43.39333333333333,-4.392222222222222
Llanes,Asturias,20.7 (17:20),18.6 (07:40),19.7,18 (00:10),10 (03:10),0,0,0,0,0,43.42027777777778,-4.748055555555555
Asturias Aeropuerto,Asturias,19.2 (13:40),17.3 (01:40),18.3,21 (00:10),14 (00:10),0,0,0,0,0,43.566944444444445,-6.0441666666666665
Oviedo,Asturias,20.7 (15:20),16.6 (06:50),18.7,17 (15:40),12 (15:50),0,0,0,0,0,43.35333333333333,-5.874166666666667
Estaca de Bares,A Coruña,18.8 (13:50),16.3 (07:40),17.5,39 (17:50),34 (17:50),0,0,0,0,0,43.78611111111111,-7.684722222222223
A Coruña,A Coruña,21.3 (15:40),16.9 (07:00),19.1,26 (15:10),18 (14:50),0.2,0,0.2,0,0,43.365833333333335,-8.421388888888888
Fisterra,A Coruña,16.2 (13:10),15.1 (07:20),15.7,36 (22:50),27 (22:50),0.2,0,0.2,0,0,42.92472222222222,-9.29138888888889
Santiago de Compostela Aeropuerto,A Coruña,24.3 (17:20),14.8 (07:00),19.5,35 (18:10),22 (20:10),0,0,0,0,0,42.88805555555555,-8.410555555555556
Santiago de Compostela,A Coruña,23.5 (16:20),16.3 (07:00),19.9,24 (21:40),9 (21:50),0,0,0,0,0,42.876111111111115,-8.555833333333334
Pontevedra,Pontevedra,24.1 (18:30),16.8 (08:00),20.4,24 (17:00),13 (17:10),0,0,0,0,0,42.43833333333333,-8.615833333333333
Vigo Aeropuerto,Pontevedra,23.1 (15:50),16.2 (22:30),19.7,37 (18:00),24 (17:20),0,0,0,0,0,42.23861111111111,-8.623888888888889
Lugo Aeropuerto,Lugo,25.8 (19:20),16.2 (04:10),21,17 (19:50),10 (19:50),0.4,0.2,0.2,0,0,43.11138888888889,-7.4575000000000005
Puerto de Leitariegos,Asturias,27.1 (15:50),13.1 (01:20),20.1,35 (14:50),21 (17:50),0,0,0,0,0,42.994166666666665,-6.4141666666666675
Ponferrada,León,34.4 (17:40),16.9 (07:30),25.7,28 (19:00),16 (19:00),0,0,0,0,0,42.56388888888888,-6.6
A Pobra de Trives,Ourense,28.9 (16:00),11.9 (06:10),20.4,28 (18:20),12 (18:40),0,0,0,0,0,42.339444444444446,-7.2825
Ourense,Ourense,33.1 (18:40),17.1 (02:30),25.1,18 (19:30),9 (19:30),0,0,0,0,0,42.32527777777778,-7.859722222222222
Xinzo de Limia,Ourense,30.4 (16:00),10.9 (03:20),20.6,25 (17:50),15 (16:40),0.1,0,0.1,0,0,42.07916666666667,-7.733611111111111
Soria,Soria,34.2 (17:20),12.6 (07:10),23.4,25 (17:40),13 (18:40),0,0,0,0,0,41.775,-2.4830555555555556
Aranda de Duero,Burgos,36.0 (16:20),15.1 (07:00),25.6,26 (15:20),12 (00:40),0,0,0,0,0,41.66583333333333,-3.742777777777778
