España,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,latitude,longitude
Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),0.0,0.0
Reus Aeropuerto,Tarragona,19.1 (13:00),6.1 (06:00),12.6,30 (14:30),21 (14:40),0,0,0,0,0,41.144999999999996,-1.163611111111111
Manresa,Barcelona,22.1 (16:00),3.2 (07:50),12.7,32 (17:30),18 (17:00),0,0,0,0,0,41.72,-1.840277777777778
Barcelona,Barcelona,17.8 (15:30),10.6 (06:40),14.2,17 (17:30),13 (10:40),0,0,0,0,0,41.39055555555556,-2.2
Arenys de Mar,Barcelona,19.4 (16:20),8.2 (07:00),13.8,15 (02:30),8 (02:00),0,0,0,0,0,41.587500000000006,-2.54
Santa Susanna,Barcelona,17.9 (11:00),4.2 (06:00),11,25 (16:30),14 (19:00),0,0,0,0,0,41.65083333333333,-2.6969444444444446
Girona Aeropuerto,Girona,21.8 (14:30),2.5 (06:40),12.1,39 (18:10),30 (18:00),0,0,0,0,0,41.91166666666666,-2.763333333333333
Porqueres,Girona,22.3 (15:20),3.0 (07:00),12.6,36 (15:40),18 (17:30),0,0,0,0,0,42.10444444444445,-2.763611111111111
San Sebastián Aeropuerto,Gipuzkoa,26.9 (15:40),18.0 (00:50),22.4,41 (22:10),24 (16:10),0,0,0,0,0,43.356944444444444,-1.7922222222222222
Zumarraga,Gipuzkoa,20.4 (17:40),11.8 (07:30),16.1,42 (03:50),19 (10:10),0,0,0,0,0,43.080000000000005,-2.3175
Zumaia,Gipuzkoa,26.9 (16:10),15.6 (03:00),21.3,59 (23:20),35 (23:10),0,0,0,0,0,43.30222222222222,-2.2511111111111113
Elgoibar,Gipuzkoa,22.4 (18:00),15.8 (08:00),19.1,81 (10:20),39 (11:00),0,0,0,0,0,43.20944444444445,-2.413333333333333
Machichaco,Bizkaia,24.2 (15:40),16.0 (06:40),20.1,46 (13:50),22 (08:50),0,0,0,0,0,43.45388888888889,-2.7527777777777778
Punta Galea,Bizkaia,23.2 (15:00),15.9 (17:10),19.6,52 (09:50),24 (09:40),0.1,0,0,0,0.1,43.375,-3.0216666666666665
Güeñes,Bizkaia,23.8 (17:30),14.2 (07:20),19,37 (02:20),17 (07:40),0,0,0,0,0,43.20333333333333,-3.104722222222222
Bilbao Aeropuerto,Bizkaia,26.2 (17:10),16.8 (08:00),21.5,58 (23:30),35 (23:30),0,0,0,0,0,43.29805555555556,-2.906388888888889
Castro Urdiales,Cantabria,24.5 (14:10),15.5 (18:10),20,66 (07:30),40 (07:30),0,0,0,0,0,43.39472222222222,-3.233888888888889
Santander Aeropuerto,Cantabria,24.0 (12:30),14.7 (02:00),19.3,59 (08:20),37 (10:30),0,0,0,0,0,43.42388888888889,-3.8255555555555554
Santander,Cantabria,21.7 (11:50),14.3 (23:20),18,59 (10:40),35 (08:20),0,0,0,0,0,43.49111111111111,-3.8005555555555555
San Vicente de la Barquera,Cantabria,19.7 (03:20),14.5 (23:59),17.1,39 (09:40),27 (09:40),0,0,0,0,0,43.39333333333333,-4.392222222222222
Llanes,Asturias,18.9 (18:00),14.6 (06:20),16.8,34 (11:00),22 (12:40),0,0,0,0,0,43.42027777777778,-4.748055555555555
Asturias Aeropuerto,Asturias,19.4 (12:20),13.5 (05:40),16.4,41 (07:00),25 (07:10),2.9,0,0,0,2.9,43.566944444444445,-6.0441666666666665
Oviedo,Asturias,20.5 (14:40),13.5 (09:30),17,42 (03:30),22 (02:40),0.2,0,0,0,0.2,43.35333333333333,-5.874166666666667
Castropol,Asturias,19.8 (14:00),12.2 (05:30),16,46 (18:00),21 (16:50),4.1,0.3,3.8,0,0,43.52472222222222,-7.0313888888888885
Estaca de Bares,A Coruña,16.8 (00:00),13.1 (06:50),14.9,49 (04:10),41 (04:10),14.2,4.6,8.8,0,0.8,43.78611111111111,-7.684722222222223
A Coruña,A Coruña,21.4 (13:10),14.2 (08:20),17.8,57 (15:10),34 (15:20),35.4,14.6,0,17.4,3.4,43.365833333333335,-8.421388888888888
Cabo Vilan,A Coruña,20.3 (12:50),13.8 (23:40),17,32 (20:00),19 (20:00),10.6,0.5,0,1.4,8.7,43.160555555555554,-9.210833333333333
Santiago de Compostela Aeropuerto,A Coruña,19.8 (13:40),10.9 (23:40),15.3,50 (22:00),18 (22:10),17.5,14.9,0.2,0.1,2.3,42.88805555555555,-8.410555555555556
Padrón,A Coruña,22.6 (16:00),12.1 (08:50),17.4,38 (21:30),13 (14:30),10,5.6,0.1,0,4.3,42.73833333333334,-8.627222222222223
Santiago de Compostela,A Coruña,20.4 (13:20),12.7 (07:30),16.5,28 (21:50),8 (20:00),20.8,8.3,0,8.1,4.4,42.876111111111115,-8.555833333333334
Pontevedra,Pontevedra,20.7 (18:30),12.6 (21:40),16.7,42 (21:00),19 (21:00),21.4,4.2,0.2,0,17,42.43833333333333,-8.615833333333333
Vigo Aeropuerto,Pontevedra,21.1 (15:00),12.9 (23:30),17,50 (20:30),26 (15:30),9.1,2.9,0.1,0.1,6,42.23861111111111,-8.623888888888889
Lugo Aeropuerto,Lugo,22.7 (18:10),11.8 (05:30),17.3,33 (15:10),13 (14:20),13.4,2,1.4,0,10,43.11138888888889,-7.4575000000000005
Puerto de Leitariegos,Asturias,13.8 (18:20),5.3 (10:20),9.6,57 (03:50),37 (07:30),8.6,0,6.4,0,2.2,42.994166666666665,-6.4141666666666675
Ponferrada,León,20.8 (18:00),12.4 (08:40),16.6,39 (20:20),21 (20:20),2,0,0.4,0,1.6,42.56388888888888,-6.6
