España,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,latitude,longitude
Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),0.0,0.0
Reus Aeropuerto,Tarragona,17.6 (14:30),1.6 (07:10),9.6,41 (01:40),28 (01:40),0,0,0,0,0,41.144999999999996,-1.163611111111111
Barcelona Aeropuerto,Barcelona,15.3 (12:00),6.5 (07:30),10.9,39 (19:00),28 (15:00),0,0,0,0,0,41.29277777777778,-2.0700000000000003
Manresa,Barcelona,15.7 (16:10),1.8 (08:00),8.7,24 (17:00),15 (18:00),0,0,0,0,0,41.72,-1.840277777777778
Barcelona,Barcelona,14.1 (12:30),8.2 (07:10),11.2,35 (19:10),24 (16:00),0,0,0,0,0,41.39055555555556,-2.2
Arenys de Mar,Barcelona,16.1 (13:30),7.1 (03:40),11.6,21 (04:30),9 (15:40),0,0,0,0,0,41.587500000000006,-2.54
Santa Susanna,Barcelona,13.7 (14:10),4.0 (05:30),8.8,29 (16:40),18 (16:10),0.7,0.7,0,0,0,41.65083333333333,-2.6969444444444446
Girona Aeropuerto,Girona,16.4 (13:20),1.0 (07:30),8.7,33 (15:40),24 (15:40),0,0,0,0,0,41.91166666666666,-2.763333333333333
Porqueres,Girona,16.8 (14:10),1.3 (06:10),9,26 (13:40),13 (13:00),0,0,0,0,0,42.10444444444445,-2.763611111111111
San Sebastián Aeropuerto,Gipuzkoa,17.5 (16:30),1.6 (08:00),9.6,30 (15:50),18 (15:10),0,0,0,0,0,43.356944444444444,-1.7922222222222222
Zumarraga,Gipuzkoa,15.7 (15:10),-2.2 (07:20),6.7,18 (15:50),10 (15:40),0,0,0,0,0,43.080000000000005,-2.3175
Zumaia,Gipuzkoa,17.4 (16:40),3.5 (05:40),10.4,21 (04:50),15 (04:50),0,0,0,0,0,43.30222222222222,-2.2511111111111113
Machichaco,Bizkaia,15.6 (13:00),5.3 (02:20),10.5,28 (13:20),15 (17:30),0,0,0,0,0,43.45388888888889,-2.7527777777777778
Punta Galea,Bizkaia,16.7 (13:00),3.4 (05:40),10.1,20 (10:00),12 (09:50),0.4,0,0.1,0.2,0.1,43.375,-3.0216666666666665
Güeñes,Bizkaia,19.1 (15:40),-0.9 (06:20),9.1,23 (13:20),12 (14:00),0.1,0,0.1,0,0,43.20333333333333,-3.104722222222222
Bilbao Aeropuerto,Bizkaia,19.6 (15:50),0.2 (05:40),9.9,28 (16:10),17 (16:20),0,0,0,0,0,43.29805555555556,-2.906388888888889
Castro Urdiales,Cantabria,16.0 (12:20),2.7 (06:00),9.4,20 (02:50),13 (02:50),0,0,0,0,0,43.39472222222222,-3.233888888888889
Santander Aeropuerto,Cantabria,19.0 (14:50),0.6 (06:40),9.8,22 (13:30),13 (15:10),0,0,0,0,0,43.42388888888889,-3.8255555555555554
Santander,Cantabria,16.0 (15:30),5.0 (03:50),10.5,24 (23:40),19 (23:40),0,0,0,0,0,43.49111111111111,-3.8005555555555555
San Vicente de la Barquera,Cantabria,16.7 (15:10),3.0 (04:10),9.9,19 (09:10),14 (07:10),0,0,0,0,0,43.39333333333333,-4.392222222222222
Llanes,Asturias,17.2 (14:00),4.8 (05:10),11,18 (15:10),14 (15:10),0,0,0,0,0,43.42027777777778,-4.748055555555555
"Gijón, Campus",Asturias,17.9 (14:10),1.0 (06:40),9.4,21 (14:30),14 (14:30),0,0,0,0,0,43.52305555555555,-5.621111111111111
Asturias Aeropuerto,Asturias,17.2 (18:40),4.4 (06:10),10.8,30 (16:20),18 (21:40),0,0,0,0,0,43.566944444444445,-6.0441666666666665
Oviedo,Asturias,16.4 (16:20),3.1 (07:40),9.7,13 (10:10),11 (08:30),0,0,0,0,0,43.35333333333333,-5.874166666666667
Estaca de Bares,A Coruña,15.8 (16:40),7.5 (00:40),11.7,78 (14:00),65 (13:50),0,0,0,0,0,43.78611111111111,-7.684722222222223
A Coruña,A Coruña,16.2 (14:40),7.2 (03:00),11.7,45 (16:30),26 (15:10),0.6,0,0.6,0,0,43.365833333333335,-8.421388888888888
Cabo Vilan,A Coruña,13.2 (12:40),6.8 (00:10),10,57 (23:50),28 (18:40),0.2,0,0,0.2,0,43.160555555555554,-9.210833333333333
Santiago de Compostela Aeropuerto,A Coruña,10.8 (18:10),2.7 (02:40),6.8,39 (18:20),19 (11:00),1.3,0,0.5,0.1,0.7,42.88805555555555,-8.410555555555556
Padrón,A Coruña,11.5 (23:30),1.9 (03:00),6.7,26 (17:40),14 (00:40),0.9,0,0,0.3,0.6,42.73833333333334,-8.627222222222223
Santiago de Compostela,A Coruña,12.0 (22:10),3.8 (03:50),7.9,39 (20:30),12 (23:59),1.4,0,0.6,0,0.8,42.876111111111115,-8.555833333333334
Pontevedra,Pontevedra,11.9 (17:00),4.2 (04:50),8,21 (05:30),13 (03:50),2.8,0,0.4,2,0.4,42.43833333333333,-8.615833333333333
Vigo Aeropuerto,Pontevedra,10.7 (23:20),4.6 (04:50),7.6,28 (23:50),18 (23:10),0.2,0,0,0.1,0.1,42.23861111111111,-8.623888888888889
Lugo Aeropuerto,Lugo,12.8 (14:20),-0.9 (06:40),6,30 (15:30),17 (15:50),0,0,0,0,0,43.11138888888889,-7.4575000000000005
Puerto de Leitariegos,Asturias,9.9 (11:00),-1.0 (04:00),4.4,30 (23:59),15 (11:40),0,0,0,0,0,42.994166666666665,-6.4141666666666675
Ponferrada,León,14.2 (17:30),0.1 (07:20),7.1,18 (19:00),9 (19:00),0,0,0,0,0,42.56388888888888,-6.6
A Pobra de Trives,Ourense,13.1 (15:30),0.0 (05:10),6.6,24 (13:30),13 (15:00),0,0,0,0,0,42.339444444444446,-7.2825
Ourense,Ourense,15.3 (17:50),1.1 (07:10),8.2,20 (18:10),10 (18:10),0,0,0,0,0,42.32527777777778,-7.859722222222222
"Carballiño, O",Ourense,12.6 (17:10),0.8 (05:20),6.7,15 (17:50),5 (18:00),0,0,0,0,0,42.421388888888885,-8.092500000000001
Xinzo de Limia,Ourense,12.0 (13:40),-3.3 (08:20),4.4,32 (17:10),16 (16:50),0,0,0,0,0,42.07916666666667,-7.733611111111111
Soria,Soria,14.5 (15:40),-4.5 (06:00),5,28 (18:20),18 (18:00),0,0,0,0,0,41.775,-2.4830555555555556
Aranda de Duero,Burgos,14.3 (16:50),-5.2 (07:40),4.6,31 (15:50),13 (14:50),0,0,0,0,0,41.66583333333333,-3.742777777777778
Cervera de Pisuerga,Palencia,16.7 (15:10),-4.2 (04:10),6.3,39 (15:00),23 (14:40),0,0,0,0,0,42.870555555555555,-4.52
Palacios de la Sierra,Burgos,12.7 (16:40),-7.5 (05:50),2.6,35 (15:40),16 (16:00),0,0,0,0,0,41.959722222222226,-3.131666666666667
Burgos Aeropuerto,Burgos,13.1 (17:00),-5.3 (04:40),3.9,34 (15:50),23 (15:50),0,0,0,0,0,42.356944444444444,-3.620277777777778
Carrión de los Condes,Palencia,15.8 (16:00),-3.7 (07:10),6.1,27 (14:40),12 (14:10),0,0,0,0,0,42.350833333333334,-4.617222222222223
Autilla del Pino,Palencia,14.1 (16:10),-3.5 (06:20),5.3,28 (23:50),21 (23:50),0,0,0,0,0,41.995555555555555,-4.602777777777778
Valladolid,Valladolid,16.7 (17:10),-1.9 (08:00),7.4,23 (14:10),11 (12:50),0,0,0,0,0,41.64083333333333,-4.754444444444444
Ávila,Ávila,13.9 (17:10),-2.7 (07:20),5.6,25 (16:20),14 (16:20),0,0,0,0,0,40.659166666666664,-4.680000000000001
Puerto de Navacerrada,Madrid,8.5 (16:40),-4.1 (00:00),2.2,32 (22:50),20 (22:50),0,0,0,0,0,40.793055555555554,-4.010555555555555
Segovia,Segovia,13.2 (16:30),-0.9 (06:10),6.1,21 (15:40),12 (15:40),0,0,0,0,0,40.945277777777775,-4.126388888888888
Zamora,Zamora,17.1 (16:50),-0.9 (07:50),8.1,26 (17:40),12 (22:50),0,0,0,0,0,41.51555555555556,-5.735277777777778
Puerto de San Isidro,León,10.9 (14:00),-4.4 (06:10),3.2,26 (10:10),18 (10:10),0,0,0,0,0,43.06222222222222,-5.376944444444444
"León, Virgen del Camino",León,13.1 (15:40),-1.7 (07:20),5.7,42 (19:40),28 (15:40),0,0,0,0,0,42.58833333333334,-5.651111111111112
Lagunas de Somoza,León,15.3 (13:10),-4.3 (05:50),5.5,22 (19:00),15 (19:30),0,0,0,0,0,42.3775,-6.196666666666667
Benavente,Zamora,16.9 (17:20),-1.6 (07:50),7.6,23 (19:20),12 (19:20),0,0,0,0,0,42.01083333333333,-5.666666666666667
Villardeciervos,Zamora,15.2 (16:20),-4.0 (07:40),5.6,39 (20:20),24 (19:10),0,0,0,0,0,41.94138888888889,-6.279722222222222
Salamanca Aeropuerto,Salamanca,16.4 (16:30),-2.9 (08:10),6.7,28 (16:50),20 (16:50),0,0,0,0,0,40.95944444444445,-5.498333333333333
Salamanca,Salamanca,17.0 (16:50),0.0 (07:10),8.5,30 (17:40),14 (17:30),0,0,0,0,0,40.9575,-5.662222222222223
Vitigudino,Salamanca,18.3 (15:20),-0.8 (07:50),8.7,26 (16:10),19 (16:10),0,0,0,0,0,41.01138888888889,-6.437777777777778
Saelices El Chico,Salamanca,17.5 (15:50),-1.8 (07:30),7.9,26 (16:40),14 (20:00),0,0,0,0,0,40.635,-6.6
Molina de Aragón,Guadalajara,15.7 (16:10),-8.1 (07:40),3.8,26 (18:00),13 (18:20),0,0,0,0,0,40.84166666666667,-1.8788888888888888
Tarancón,Cuenca,18.4 (17:00),1.5 (07:00),9.9,22 (17:40),11 (17:10),0,0,0,0,0,40.01138888888889,-3.0213888888888887
Aranjuez,Madrid,16.6 (17:10),-2.9 (07:10),6.9,24 (14:50),12 (10:00),0,0,0,0,0,40.06722222222223,-3.546111111111111
Buitrago del Lozoya,Madrid,14.8 (15:50),-2.1 (03:20),6.4,22 (12:50),12 (17:10),0,0,0,0,0,41.00694444444444,-3.613611111111111
Madrid Aeropuerto,Madrid,16.1 (17:10),-1.9 (07:50),7.1,24 (13:50),14 (18:50),0,0,0,0,0,40.46666666666667,-3.5555555555555554
