España,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,latitude,longitude
Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),0.0,0.0
Reus Aeropuerto,Tarragona,26.9 (11:20),17.4 (05:00),22.1,32 (14:10),21 (14:40),0,0,0,0,0,41.144999999999996,-1.163611111111111
Barcelona Aeropuerto,Barcelona,26.0 (14:20),21.9 (03:10),23.9,33 (12:20),25 (11:30),0,0,0,0,0,41.29277777777778,-2.0700000000000003
Manresa,Barcelona,27.6 (14:50),15.6 (07:30),21.6,32 (17:20),17 (17:20),0,0,0,0,0,41.72,-1.840277777777778
Barcelona,Barcelona,25.7 (16:40),20.4 (07:20),23.1,24 (14:40),21 (14:40),0,0,0,0,0,41.39055555555556,-2.2
Arenys de Mar,Barcelona,27.8 (15:10),18.3 (06:10),23,23 (15:50),8 (12:40),0,0,0,0,0,41.587500000000006,-2.54
Girona Aeropuerto,Girona,28.8 (16:00),15.8 (06:50),22.3,37 (14:30),23 (17:20),0,0,0,0,0,41.91166666666666,-2.763333333333333
Porqueres,Girona,28.4 (13:30),14.7 (06:00),21.5,32 (14:10),17 (14:10),0,0,0,0,0,42.10444444444445,-2.763611111111111
San Sebastián Aeropuerto,Gipuzkoa,19.9 (16:20),15.4 (02:40),17.6,45 (18:50),25 (20:00),18.7,0.2,0.1,3.9,14.5,43.356944444444444,-1.7922222222222222
Zumarraga,Gipuzkoa,16.3 (15:40),10.1 (05:40),13.2,37 (16:00),23 (15:50),3.4,0,0,1.2,2.2,43.080000000000005,-2.3175
Zumaia,Gipuzkoa,23.6 (17:10),14.4 (05:00),19,53 (18:30),36 (17:50),3.9,0.2,0.3,2,1.4,43.30222222222222,-2.2511111111111113
Elgoibar,Gipuzkoa,18.1 (15:20),12.6 (05:00),15.4,44 (23:30),13 (13:00),1.7,0.1,0.1,1,0.5,43.20944444444445,-2.413333333333333
Machichaco,Bizkaia,17.9 (16:10),14.9 (08:00),16.4,71 (18:40),57 (19:50),23.4,0.8,11.2,3.4,8,43.45388888888889,-2.7527777777777778
Punta Galea,Bizkaia,21.3 (15:00),16.8 (03:20),19,47 (17:50),30 (17:50),11.1,0.2,1.7,4.1,5.1,43.375,-3.0216666666666665
Güeñes,Bizkaia,17.5 (16:30),12.4 (01:50),14.9,36 (16:50),21 (16:50),1.1,0,0.9,0.1,0.1,43.20333333333333,-3.104722222222222
Bilbao Aeropuerto,Bizkaia,19.7 (15:30),13.5 (03:20),16.6,48 (22:10),30 (22:10),13,0.1,2.9,2.1,7.9,43.29805555555556,-2.906388888888889
Castro Urdiales,Cantabria,20.1 (13:30),14.7 (23:30),17.4,53 (07:10),32 (23:20),6.9,0.6,0.6,1.9,3.8,43.39472222222222,-3.233888888888889
Santander Aeropuerto,Cantabria,19.1 (16:50),15.1 (09:50),17.1,45 (06:50),30 (16:50),27.9,0.2,11.9,4.3,11.5,43.42388888888889,-3.8255555555555554
Santander,Cantabria,18.5 (17:20),15.0 (23:40),16.8,59 (06:30),40 (06:30),13.6,2.2,5.6,2,3.8,43.49111111111111,-3.8005555555555555
San Vicente de la Barquera,Cantabria,17.7 (15:10),14.3 (07:30),16,48 (23:00),33 (23:00),23.9,0.2,4.4,3.2,16.1,43.39333333333333,-4.392222222222222
Llanes,Asturias,18.0 (15:00),14.3 (23:40),16.2,44 (16:10),22 (14:50),33,0.4,12.8,4.4,15.4,43.42027777777778,-4.748055555555555
"Gijón, Campus",Asturias,16.9 (16:40),14.3 (06:00),15.6,32 (17:10),21 (17:10),28,10.6,12,2.8,2.6,43.52305555555555,-5.621111111111111
Asturias Aeropuerto,Asturias,16.2 (16:10),13.4 (19:40),14.8,50 (09:20),34 (03:00),16.3,5.5,9.5,0.6,0.7,43.566944444444445,-6.0441666666666665
Oviedo,Asturias,14.6 (15:40),11.6 (23:59),13.1,32 (14:20),18 (14:20),22.8,8.8,11,1.6,1.4,43.35333333333333,-5.874166666666667
Estaca de Bares,A Coruña,17.1 (16:40),13.6 (07:20),15.4,53 (08:50),37 (08:50),1.8,1.4,0.4,0,0,43.78611111111111,-7.684722222222223
A Coruña,A Coruña,17.7 (13:30),13.7 (06:20),15.7,41 (09:00),23 (09:10),11.2,11,0.2,0,0,43.365833333333335,-8.421388888888888
Fisterra,A Coruña,15.3 (20:10),12.4 (08:00),13.8,65 (04:30),41 (04:40),0.6,0.4,0,0.2,0,42.92472222222222,-9.29138888888889
Santiago de Compostela Aeropuerto,A Coruña,17.7 (15:00),11.6 (23:59),14.7,46 (14:00),28 (14:00),4.6,3.8,0.7,0.1,0,42.88805555555555,-8.410555555555556
Padrón,A Coruña,20.9 (15:50),13.4 (05:40),17.1,36 (15:10),18 (16:20),4.8,3.2,1.6,0,0,42.73833333333334,-8.627222222222223
Santiago de Compostela,A Coruña,18.9 (15:20),13.4 (08:10),16.1,34 (18:10),13 (16:50),4,2.7,1.3,0,0,42.876111111111115,-8.555833333333334
Pontevedra,Pontevedra,19.8 (18:20),13.6 (06:30),16.7,36 (15:10),18 (15:10),0.6,0.2,0.4,0,0,42.43833333333333,-8.615833333333333
Vigo Aeropuerto,Pontevedra,20.3 (16:30),12.9 (03:50),16.6,52 (19:40),31 (18:20),0.3,0,0.3,0,0,42.23861111111111,-8.623888888888889
Lugo Aeropuerto,Lugo,16.3 (14:00),10.7 (23:10),13.5,30 (16:20),10 (16:10),6.6,4.8,1.6,0.2,0,43.11138888888889,-7.4575000000000005
Puerto de Leitariegos,Asturias,7.9 (13:50),4.3 (23:40),6.1,59 (05:50),33 (05:50),14,6.8,4,1.4,1.8,42.994166666666665,-6.4141666666666675
A Pobra de Trives,Ourense,17.7 (16:00),9.9 (23:59),13.8,36 (16:30),14 (15:10),1.6,1.6,0,0,0,42.339444444444446,-7.2825
Ourense,Ourense,20.4 (19:30),14.3 (06:10),17.3,24 (18:30),8 (16:30),1.4,0.4,0.2,0.8,0,42.32527777777778,-7.859722222222222
Soria,Soria,18.1 (13:10),8.2 (06:50),13.2,28 (19:10),14 (19:10),3.2,0,0,3,0.2,41.775,-2.4830555555555556
Aranda de Duero,Burgos,21.3 (16:00),10.2 (03:20),15.7,38 (20:30),17 (19:00),0,0,0,0,0,41.66583333333333,-3.742777777777778
"La Pinilla, estación de esquí",Segovia,13.1 (16:50),5.1 (08:20),9.1,39 (02:30),13 (02:40),4.6,0,0.4,0,4.2,41.19194444444444,-3.475277777777778
Cervera de Pisuerga,Palencia,16.2 (16:40),8.2 (03:00),12.2,29 (21:30),14 (19:30),0.2,0,0.2,0,0,42.870555555555555,-4.52
Palacios de la Sierra,Burgos,18.3 (15:10),6.6 (04:20),12.4,65 (20:20),17 (12:50),0.8,0,0,0,0.8,41.959722222222226,-3.131666666666667
Burgos Aeropuerto,Burgos,18.2 (15:30),6.8 (05:10),12.5,39 (20:50),27 (17:30),0.2,0.2,0,0,0,42.356944444444444,-3.620277777777778
Carrión de los Condes,Palencia,19.8 (14:30),8.8 (06:40),14.3,33 (16:00),18 (16:00),0.4,0,0,0.2,0.2,42.350833333333334,-4.617222222222223
Autilla del Pino,Palencia,19.9 (16:50),8.0 (06:20),13.9,39 (17:00),24 (17:00),0.2,0,0,0,0.2,41.995555555555555,-4.602777777777778
Valladolid,Valladolid,22.2 (17:20),11.3 (05:00),16.8,31 (18:00),14 (17:50),0.2,0,0.2,0,0,41.64083333333333,-4.754444444444444
Ávila,Ávila,17.8 (14:30),11.1 (07:50),14.4,27 (17:30),15 (18:50),9.8,0,0,0.4,9.4,40.659166666666664,-4.680000000000001
Puerto de Navacerrada,Madrid,11.7 (15:20),5.5 (04:50),8.6,33 (01:20),15 (18:40),9.4,0,0.6,0,8.8,40.793055555555554,-4.010555555555555
Segovia,Segovia,19.0 (15:50),11.2 (07:30),15.1,35 (20:00),24 (20:10),8.6,0,0,0,8.6,40.945277777777775,-4.126388888888888
"La Covatilla, estación de esquí",Salamanca,9.9 (12:30),4.8 (06:40),7.3,24 (16:50),15 (16:50),3.8,0.6,0,2.6,0.6,40.355000000000004,-5.69
Zamora,Zamora,22.8 (16:20),13.1 (07:10),17.9,39 (21:10),23 (21:10),0,0,0,0,0,41.51555555555556,-5.735277777777778
"León, Virgen del Camino",León,18.8 (17:20),9.8 (04:50),14.3,42 (17:30),28 (19:40),1.1,0,0,1.1,0,42.58833333333334,-5.651111111111112
Lagunas de Somoza,León,18.1 (16:40),9.5 (23:40),13.8,39 (01:50),28 (01:50),0,0,0,0,0,42.3775,-6.196666666666667
