España,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,latitude,longitude
Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),0.0,0.0
Reus Aeropuerto,Tarragona,17.7 (14:30),2.8 (06:20),10.3,22 (20:00),18 (20:20),0,0,0,0,0,41.144999999999996,-1.163611111111111
Barcelona Aeropuerto,Barcelona,17.1 (13:30),7.5 (07:50),12.3,33 (08:00),24 (08:00),0,0,0,0,0,41.29277777777778,-2.0700000000000003
Manresa,Barcelona,14.8 (16:30),0.9 (08:40),7.9,14 (05:50),8 (05:50),0.2,0,0.2,0,0,41.72,-1.840277777777778
Barcelona,Barcelona,15.8 (12:20),9.4 (08:00),12.6,24 (07:20),16 (15:00),0,0,0,0,0,41.39055555555556,-2.2
Arenys de Mar,Barcelona,17.3 (11:30),7.7 (04:00),12.5,13 (06:40),8 (07:10),0,0,0,0,0,41.587500000000006,-2.54
Girona Aeropuerto,Girona,18.4 (15:30),1.6 (06:50),10,13 (12:20),10 (17:10),0,0,0,0,0,41.91166666666666,-2.763333333333333
Porqueres,Girona,17.2 (15:00),2.7 (06:30),10,14 (16:00),7 (16:00),0,0,0,0,0,42.10444444444445,-2.763611111111111
San Sebastián Aeropuerto,Gipuzkoa,15.0 (13:20),6.3 (23:59),10.7,24 (13:00),16 (14:50),0,0,0,0,0,43.356944444444444,-1.7922222222222222
Zumarraga,Gipuzkoa,9.6 (15:00),2.9 (23:50),6.3,20 (04:50),8 (14:00),0,0,0,0,0,43.080000000000005,-2.3175
Zumaia,Gipuzkoa,15.7 (14:20),7.1 (23:59),11.4,24 (16:10),16 (16:10),0,0,0,0,0,43.30222222222222,-2.2511111111111113
