España,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,latitude,longitude
Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),0.0,0.0
Reus Aeropuerto,Tarragona,18.6 (15:10),5.4 (23:30),12,54 (01:00),37 (01:00),0,0,0,0,0,41.144999999999996,-1.163611111111111
Barcelona Aeropuerto,Barcelona,15.0 (13:00),5.1 (08:20),10,26 (10:10),19 (10:10),0,0,0,0,0,41.29277777777778,-2.0700000000000003
Manresa,Barcelona,12.6 (16:50),0.7 (09:00),6.7,33 (01:10),18 (00:40),0,0,0,0,0,41.72,-1.840277777777778
Barcelona,Barcelona,14.3 (12:40),6.7 (05:00),10.5,23 (01:20),17 (16:00),0,0,0,0,0,41.39055555555556,-2.2
Arenys de Mar,Barcelona,15.1 (12:10),6.3 (08:40),10.7,23 (03:10),11 (03:10),0,0,0,0,0,41.587500000000006,-2.54
Girona Aeropuerto,Girona,15.1 (14:50),3.1 (08:10),9.1,48 (00:20),34 (00:20),0,0,0,0,0,41.91166666666666,-2.763333333333333
Porqueres,Girona,13.9 (15:40),2.9 (23:59),8.4,40 (00:20),17 (00:20),0,0,0,0,0,42.10444444444445,-2.763611111111111
San Sebastián Aeropuerto,Gipuzkoa,13.3 (23:50),11.0 (09:50),12.2,32 (02:10),16 (00:10),8.2,4.2,1.8,0,2.2,43.356944444444444,-1.7922222222222222
Zumaia,Gipuzkoa,13.1 (23:00),10.7 (03:10),11.9,54 (00:20),41 (01:00),15.6,6.1,5.7,2.7,1.1,43.30222222222222,-2.2511111111111113
Machichaco,Bizkaia,12.6 (20:20),10.1 (01:40),11.4,99 (00:30),63 (00:30),2.8,2.4,0.4,0,0,43.45388888888889,-2.7527777777777778
