España,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,latitude,longitude
Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),0.0,0.0
Reus Aeropuerto,Tarragona,23.4 (14:20),8.0 (08:50),15.7,28 (15:30),19 (15:20),0,0,0,0,0,41.144999999999996,-1.163611111111111
Barcelona Aeropuerto,Barcelona,22.4 (13:00),12.8 (07:00),17.6,33 (08:20),25 (16:10),0,0,0,0,0,41.29277777777778,-2.0700000000000003
Manresa,Barcelona,22.4 (16:50),6.3 (08:50),14.3,22 (18:10),13 (18:00),0,0,0,0,0,41.72,-1.840277777777778
Barcelona,Barcelona,20.6 (13:30),13.8 (07:30),17.2,31 (17:10),22 (15:10),0,0,0,0,0,41.39055555555556,-2.2
Arenys de Mar,Barcelona,22.5 (11:20),12.6 (08:30),17.6,25 (15:20),11 (16:50),0,0,0,0,0,41.587500000000006,-2.54
Girona Aeropuerto,Girona,23.7 (15:40),6.7 (08:00),15.2,22 (17:30),16 (17:30),0,0,0,0,0,41.91166666666666,-2.763333333333333
Porqueres,Girona,22.9 (14:30),8.3 (07:10),15.6,21 (16:00),10 (16:00),0,0,0,0,0,42.10444444444445,-2.763611111111111
San Sebastián Aeropuerto,Gipuzkoa,18.3 (16:10),12.0 (23:59),15.1,18 (21:10),13 (18:40),0.2,0,0.2,0,0,43.356944444444444,-1.7922222222222222
Zumarraga,Gipuzkoa,15.3 (16:40),8.2 (04:50),11.8,12 (17:50),7 (17:50),0,0,0,0,0,43.080000000000005,-2.3175
Zumaia,Gipuzkoa,19.1 (15:40),12.3 (03:30),15.7,19 (16:30),14 (16:30),0,0,0,0,0,43.30222222222222,-2.2511111111111113
Elgoibar,Gipuzkoa,17.2 (16:00),9.2 (03:00),13.2,19 (17:30),10 (17:40),0,0,0,0,0,43.20944444444445,-2.413333333333333
Machichaco,Bizkaia,17.8 (11:20),14.3 (04:50),16,34 (18:50),26 (18:50),0,0,0,0,0,43.45388888888889,-2.7527777777777778
