España,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,latitude,longitude
Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),0.0,0.0
Reus Aeropuerto,Tarragona,23.2 (14:10),11.6 (04:30),17.4,28 (14:10),22 (14:20),0,0,0,0,0,41.144999999999996,-1.163611111111111
Barcelona Aeropuerto,Barcelona,21.8 (17:20),13.7 (05:30),17.7,54 (16:10),40 (15:00),0,0,0,0,0,41.29277777777778,-2.0700000000000003
Manresa,Barcelona,25.8 (17:40),8.4 (07:20),17.1,48 (17:00),24 (18:00),0,0,0,0,0,41.72,-1.840277777777778
Barcelona,Barcelona,23.7 (17:50),13.7 (04:40),18.7,42 (14:50),28 (15:00),0,0,0,0,0,41.39055555555556,-2.2
Arenys de Mar,Barcelona,22.2 (18:00),11.0 (06:10),16.6,45 (15:50),19 (15:40),0,0,0,0,0,41.587500000000006,-2.54
Santa Susanna,Barcelona,22.4 (19:10),9.0 (04:20),15.7,45 (18:10),20 (15:50),0,0,0,0,0,41.65083333333333,-2.6969444444444446
Girona Aeropuerto,Girona,25.8 (17:10),9.2 (05:30),17.5,42 (17:30),32 (17:30),0,0,0,0,0,41.91166666666666,-2.763333333333333
Porqueres,Girona,24.7 (15:30),8.5 (04:50),16.6,26 (16:10),14 (16:00),0,0,0,0,0,42.10444444444445,-2.763611111111111
San Sebastián Aeropuerto,Gipuzkoa,17.6 (13:00),12.9 (03:50),15.3,21 (04:10),14 (13:30),1,0.3,0.7,0,0,43.356944444444444,-1.7922222222222222
