España,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,latitude,longitude
Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),0.0,0.0
Reus Aeropuerto,Tarragona,29.7 (15:50),20.3 (09:20),25,46 (08:10),30 (08:10),0.4,0,0.4,0,0,41.144999999999996,-1.163611111111111
Barcelona Aeropuerto,Barcelona,30.1 (16:50),23.0 (06:50),26.6,32 (10:50),24 (10:50),0,0,0,0,0,41.29277777777778,-2.0700000000000003
Manresa,Barcelona,29.6 (19:00),18.5 (07:00),24.1,29 (20:00),14 (20:00),0.6,0,0.4,0.2,0,41.72,-1.840277777777778
Barcelona,Barcelona,28.2 (10:30),23.4 (04:00),25.8,28 (14:10),23 (14:10),0,0,0,0,0,41.39055555555556,-2.2
Arenys de Mar,Barcelona,29.4 (10:40),20.9 (07:00),25.1,22 (14:30),8 (14:10),0,0,0,0,0,41.587500000000006,-2.54
Girona Aeropuerto,Girona,31.5 (14:50),17.5 (06:50),24.5,41 (14:00),28 (15:10),0,0,0,0,0,41.91166666666666,-2.763333333333333
Porqueres,Girona,29.5 (12:20),17.5 (06:30),23.5,27 (12:40),12 (12:40),1.6,0,0,1.6,0,42.10444444444445,-2.763611111111111
San Sebastián Aeropuerto,Gipuzkoa,25.3 (13:50),18.6 (07:30),21.9,24 (15:00),15 (14:10),0,0,0,0,0,43.356944444444444,-1.7922222222222222
Zumarraga,Gipuzkoa,21.9 (16:40),12.4 (04:40),17.1,24 (12:50),14 (12:50),0,0,0,0,0,43.080000000000005,-2.3175
