España,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,latitude,longitude
Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),0.0,0.0
Reus Aeropuerto,Tarragona,27.4 (13:30),15.6 (06:30),21.5,32 (16:20),20 (16:10),0,0,0,0,0,41.144999999999996,-1.163611111111111
Barcelona Aeropuerto,Barcelona,26.3 (16:50),18.8 (05:50),22.5,41 (16:40),33 (17:10),0,0,0,0,0,41.29277777777778,-2.0700000000000003
Manresa,Barcelona,30.1 (18:10),14.6 (06:30),22.4,35 (20:00),17 (19:20),0,0,0,0,0,41.72,-1.840277777777778
Barcelona,Barcelona,24.3 (09:50),19.6 (05:40),21.9,45 (16:30),31 (15:00),0,0,0,0,0,41.39055555555556,-2.2
Arenys de Mar,Barcelona,27.0 (13:50),16.4 (06:30),21.7,28 (16:40),14 (17:50),0,0,0,0,0,41.587500000000006,-2.54
Girona Aeropuerto,Girona,28.1 (16:00),13.1 (06:20),20.6,45 (15:20),30 (15:30),0,0,0,0,0,41.91166666666666,-2.763333333333333
Porqueres,Girona,29.3 (14:30),14.1 (06:40),21.7,32 (15:50),16 (14:40),0,0,0,0,0,42.10444444444445,-2.763611111111111
San Sebastián Aeropuerto,Gipuzkoa,21.4 (16:10),15.4 (06:40),18.4,21 (14:50),14 (14:40),0,0,0,0,0,43.356944444444444,-1.7922222222222222
Zumarraga,Gipuzkoa,21.5 (17:00),8.5 (05:40),15,21 (18:20),12 (18:10),0,0,0,0,0,43.080000000000005,-2.3175
Zumaia,Gipuzkoa,25.9 (20:10),12.7 (04:00),19.3,23 (15:20),16 (15:50),0,0,0,0,0,43.30222222222222,-2.2511111111111113
Elgoibar,Gipuzkoa,20.1 (14:30),10.1 (04:00),15.1,27 (16:30),15 (16:30),0,0,0,0,0,43.20944444444445,-2.413333333333333
Machichaco,Bizkaia,19.6 (14:40),14.7 (01:30),17.2,25 (14:50),20 (15:40),0,0,0,0,0,43.45388888888889,-2.7527777777777778
Punta Galea,Bizkaia,23.0 (16:30),14.6 (04:50),18.8,29 (14:40),18 (14:50),0.1,0,0.1,0,0,43.375,-3.0216666666666665
Güeñes,Bizkaia,23.6 (17:20),11.1 (06:40),17.4,18 (18:30),8 (21:40),0,0,0,0,0,43.20333333333333,-3.104722222222222
Bilbao Aeropuerto,Bizkaia,23.5 (17:20),11.6 (05:40),17.6,26 (13:10),16 (14:00),0,0,0,0,0,43.29805555555556,-2.906388888888889
Castro Urdiales,Cantabria,20.2 (16:20),13.2 (06:50),16.7,24 (14:00),16 (14:30),0,0,0,0,0,43.39472222222222,-3.233888888888889
Santander Aeropuerto,Cantabria,21.7 (15:20),11.6 (06:00),16.7,37 (15:10),26 (15:00),0,0,0,0,0,43.42388888888889,-3.8255555555555554
Santander,Cantabria,19.8 (15:50),13.7 (06:40),16.7,32 (15:10),24 (12:30),0,0,0,0,0,43.49111111111111,-3.8005555555555555
San Vicente de la Barquera,Cantabria,20.4 (13:50),14.3 (06:50),17.3,24 (14:00),17 (13:50),0,0,0,0,0,43.39333333333333,-4.392222222222222
Llanes,Asturias,21.0 (11:20),13.5 (07:00),17.3,24 (12:40),18 (13:00),0,0,0,0,0,43.42027777777778,-4.748055555555555
Asturias Aeropuerto,Asturias,19.2 (17:30),12.2 (06:50),15.7,33 (17:20),19 (17:50),0,0,0,0,0,43.566944444444445,-6.0441666666666665
Oviedo,Asturias,20.2 (14:00),13.1 (05:50),16.7,25 (18:20),14 (19:20),0,0,0,0,0,43.35333333333333,-5.874166666666667
Castropol,Asturias,20.7 (14:20),11.1 (06:20),15.9,32 (14:40),14 (16:00),0,0,0,0,0,43.52472222222222,-7.0313888888888885
Estaca de Bares,A Coruña,18.1 (16:40),15.2 (00:30),16.7,53 (13:10),34 (22:10),0,0,0,0,0,43.78611111111111,-7.684722222222223
A Coruña,A Coruña,22.5 (13:10),13.5 (06:50),18,24 (23:40),15 (22:00),0,0,0,0,0,43.365833333333335,-8.421388888888888
Fisterra,A Coruña,26.3 (15:50),15.5 (08:10),20.9,50 (23:10),37 (23:10),0,0,0,0,0,42.92472222222222,-9.29138888888889
Santiago de Compostela Aeropuerto,A Coruña,28.1 (17:00),10.5 (06:50),19.3,26 (19:30),13 (22:10),0,0,0,0,0,42.88805555555555,-8.410555555555556
Padrón,A Coruña,30.9 (17:00),11.6 (07:10),21.3,19 (01:20),12 (10:30),0,0,0,0,0,42.73833333333334,-8.627222222222223
Santiago de Compostela,A Coruña,28.8 (16:20),12.3 (07:00),20.5,23 (09:40),9 (21:50),0,0,0,0,0,42.876111111111115,-8.555833333333334
Pontevedra,Pontevedra,29.2 (15:10),12.9 (07:20),21.1,23 (14:40),12 (14:40),0,0,0,0,0,42.43833333333333,-8.615833333333333
Vigo Aeropuerto,Pontevedra,28.9 (16:10),15.3 (07:10),22.1,26 (20:30),17 (15:20),0,0,0,0,0,42.23861111111111,-8.623888888888889
Lugo Aeropuerto,Lugo,23.2 (16:40),10.7 (01:40),17,25 (17:20),13 (21:30),0,0,0,0,0,43.11138888888889,-7.4575000000000005
Puerto de Leitariegos,Asturias,20.9 (11:20),7.4 (07:00),14.1,31 (18:00),21 (18:00),0,0,0,0,0,42.994166666666665,-6.4141666666666675
Ponferrada,León,30.2 (18:20),12.0 (07:40),21.1,23 (18:50),13 (18:40),0,0,0,0,0,42.56388888888888,-6.6
