España,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,latitude,longitude
Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),0.0,0.0
Reus Aeropuerto,Tarragona,21.7 (13:40),8.7 (07:20),15.2,28 (14:10),17 (14:20),0,0,0,0,0,41.144999999999996,-1.163611111111111
Barcelona Aeropuerto,Barcelona,21.0 (14:00),11.5 (08:30),16.3,30 (08:20),22 (08:20),0,0,0,0,0,41.29277777777778,-2.0700000000000003
Manresa,Barcelona,21.5 (16:40),4.8 (09:20),13.2,26 (18:40),12 (18:50),0,0,0,0,0,41.72,-1.840277777777778
Barcelona,Barcelona,20.2 (14:20),13.7 (08:10),17,30 (21:10),23 (16:40),0,0,0,0,0,41.39055555555556,-2.2
Arenys de Mar,Barcelona,23.4 (12:50),12.6 (06:10),18,24 (15:30),9 (08:40),0,0,0,0,0,41.587500000000006,-2.54
Girona Aeropuerto,Girona,21.3 (15:30),6.5 (07:50),13.9,28 (15:10),17 (12:10),0,0,0,0,0,41.91166666666666,-2.763333333333333
Porqueres,Girona,20.7 (14:50),8.1 (05:00),14.4,19 (16:20),10 (18:20),0,0,0,0,0,42.10444444444445,-2.763611111111111
Zumarraga,Gipuzkoa,17.6 (14:40),7.1 (10:00),12.4,9 (17:10),5 (17:20),0,0,0,0,0,43.080000000000005,-2.3175
Zumaia,Gipuzkoa,18.1 (16:20),10.5 (08:40),14.3,17 (15:40),13 (15:40),0.1,0,0.1,0,0,43.30222222222222,-2.2511111111111113
Elgoibar,Gipuzkoa,19.9 (16:10),8.5 (09:00),14.2,14 (09:10),7 (08:10),0,0,0,0,0,43.20944444444445,-2.413333333333333
Machichaco,Bizkaia,17.1 (14:20),12.6 (21:30),14.9,26 (00:10),15 (00:10),0,0,0,0,0,43.45388888888889,-2.7527777777777778
Güeñes,Bizkaia,22.5 (16:20),6.8 (09:40),14.7,9 (14:40),5 (15:30),0,0,0,0,0,43.20333333333333,-3.104722222222222
Bilbao Aeropuerto,Bizkaia,22.0 (16:00),6.6 (09:20),14.3,18 (10:40),14 (16:10),0,0,0,0,0,43.29805555555556,-2.906388888888889
Castro Urdiales,Cantabria,17.4 (16:20),10.1 (08:30),13.8,14 (03:40),11 (03:40),0.4,0,0.1,0.3,0,43.39472222222222,-3.233888888888889
Santander Aeropuerto,Cantabria,20.3 (15:40),4.8 (08:10),12.5,28 (15:30),14 (17:00),0,0,0,0,0,43.42388888888889,-3.8255555555555554
Santander,Cantabria,18.4 (17:20),11.1 (07:50),14.8,17 (00:20),14 (01:00),0,0,0,0,0,43.49111111111111,-3.8005555555555555
San Vicente de la Barquera,Cantabria,18.0 (12:30),9.2 (09:00),13.6,18 (06:20),14 (05:20),0,0,0,0,0,43.39333333333333,-4.392222222222222
Llanes,Asturias,20.3 (16:00),10.7 (08:00),15.5,15 (23:50),10 (23:50),0,0,0,0,0,43.42027777777778,-4.748055555555555
"Gijón, Campus",Asturias,21.7 (14:30),6.2 (07:40),14,13 (14:10),9 (15:40),0,0,0,0,0,43.52305555555555,-5.621111111111111
Cabo Peñas,Asturias,19.1 (13:30),12.3 (08:20),15.7,19 (00:10),16 (00:10),0,0,0,0,0,43.655833333333334,-5.8486111111111105
Asturias Aeropuerto,Asturias,20.5 (13:50),10.8 (09:00),15.7,30 (04:20),21 (04:20),0,0,0,0,0,43.566944444444445,-6.0441666666666665
Oviedo,Asturias,20.8 (16:20),9.2 (07:50),15,19 (18:30),13 (17:30),0,0,0,0,0,43.35333333333333,-5.874166666666667
Castropol,Asturias,23.6 (15:20),9.3 (08:20),16.5,30 (04:30),15 (04:30),0,0,0,0,0,43.52472222222222,-7.0313888888888885
Estaca de Bares,A Coruña,19.2 (13:30),13.2 (07:30),16.2,24 (22:50),21 (23:00),0,0,0,0,0,43.78611111111111,-7.684722222222223
Fisterra,A Coruña,17.8 (15:10),13.3 (08:00),15.5,33 (23:59),27 (23:59),0,0,0,0,0,42.92472222222222,-9.29138888888889
Santiago de Compostela Aeropuerto,A Coruña,19.9 (17:00),8.8 (09:00),14.3,22 (15:00),13 (14:40),0,0,0,0,0,42.88805555555555,-8.410555555555556
Padrón,A Coruña,22.1 (16:00),5.2 (09:10),13.7,24 (09:50),19 (10:00),0,0,0,0,0,42.73833333333334,-8.627222222222223
Pontevedra,Pontevedra,21.7 (15:10),10.1 (09:20),15.9,22 (03:40),14 (08:20),0,0,0,0,0,42.43833333333333,-8.615833333333333
Vigo Aeropuerto,Pontevedra,21.4 (16:30),9.4 (08:10),15.4,26 (08:00),17 (08:10),0,0,0,0,0,42.23861111111111,-8.623888888888889
Lugo Aeropuerto,Lugo,21.3 (17:00),2.3 (09:10),11.8,23 (15:50),12 (16:00),0,0,0,0,0,43.11138888888889,-7.4575000000000005
Puerto de Leitariegos,Asturias,16.5 (15:20),3.9 (05:10),10.2,15 (13:00),11 (05:20),0,0,0,0,0,42.994166666666665,-6.4141666666666675
Ponferrada,León,21.1 (18:50),3.4 (09:10),12.3,10 (19:50),7 (19:50),0,0,0,0,0,42.56388888888888,-6.6
A Pobra de Trives,Ourense,18.6 (16:00),3.4 (06:30),11,18 (23:30),11 (02:10),0,0,0,0,0,42.339444444444446,-7.2825
Ourense,Ourense,24.1 (18:40),7.4 (03:50),15.8,9 (13:50),5 (12:40),0,0,0,0,0,42.32527777777778,-7.859722222222222
Xinzo de Limia,Ourense,22.0 (17:20),-2.1 (08:00),10,17 (15:30),8 (18:40),0,0,0,0,0,42.07916666666667,-7.733611111111111
Soria,Soria,21.0 (16:20),1.1 (09:00),11.1,26 (14:50),8 (16:50),0,0,0,0,0,41.775,-2.4830555555555556
Aranda de Duero,Burgos,19.2 (17:20),-1.4 (08:30),8.9,18 (14:30),7 (15:20),0,0,0,0,0,41.66583333333333,-3.742777777777778
