España,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,latitude,longitude
Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),0.0,0.0
Reus Aeropuerto,Tarragona,21.6 (12:20),13.2 (03:50),17.4,30 (14:40),19 (14:50),0,0,0,0,0,41.144999999999996,-1.163611111111111
Manresa,Barcelona,26.6 (18:00),9.9 (06:30),18.3,36 (17:30),19 (16:10),0,0,0,0,0,41.72,-1.840277777777778
Barcelona,Barcelona,19.6 (15:50),14.5 (03:10),17.1,56 (16:50),30 (14:50),0,0,0,0,0,41.39055555555556,-2.2
Arenys de Mar,Barcelona,20.9 (10:40),12.3 (04:20),16.6,44 (18:50),19 (15:30),0,0,0,0,0,41.587500000000006,-2.54
Santa Susanna,Barcelona,19.4 (16:10),10.2 (04:40),14.8,48 (13:30),22 (15:00),0,0,0,0,0,41.65083333333333,-2.6969444444444446
Girona Aeropuerto,Girona,24.9 (14:50),8.1 (05:30),16.5,45 (14:40),34 (15:10),0,0,0,0,0,41.91166666666666,-2.763333333333333
Porqueres,Girona,27.8 (15:50),8.3 (06:30),18,33 (13:10),16 (12:20),0,0,0,0,0,42.10444444444445,-2.763611111111111
San Sebastián Aeropuerto,Gipuzkoa,22.2 (13:30),11.2 (05:10),16.7,39 (12:40),22 (12:40),0,0,0,0,0,43.356944444444444,-1.7922222222222222
Zumarraga,Gipuzkoa,19.2 (13:50),6.8 (07:00),13,27 (12:10),15 (11:10),0.1,0,0,0,0.1,43.080000000000005,-2.3175
Zumaia,Gipuzkoa,21.2 (12:10),10.8 (06:50),16,30 (13:40),25 (13:40),0,0,0,0,0,43.30222222222222,-2.2511111111111113
Elgoibar,Gipuzkoa,20.1 (13:00),8.5 (07:00),14.3,25 (14:10),13 (14:10),0,0,0,0,0,43.20944444444445,-2.413333333333333
Machichaco,Bizkaia,18.8 (11:00),13.1 (01:40),15.9,53 (12:10),39 (12:20),0,0,0,0,0,43.45388888888889,-2.7527777777777778
Punta Galea,Bizkaia,19.4 (10:30),11.5 (06:40),15.4,22 (09:20),13 (09:00),0,0,0,0,0,43.375,-3.0216666666666665
Güeñes,Bizkaia,21.8 (15:20),8.8 (06:20),15.3,19 (13:50),9 (13:50),0,0,0,0,0,43.20333333333333,-3.104722222222222
Bilbao Aeropuerto,Bizkaia,21.2 (12:40),9.6 (06:00),15.4,39 (15:30),25 (15:30),0,0,0,0,0,43.29805555555556,-2.906388888888889
Castro Urdiales,Cantabria,19.9 (10:30),12.6 (02:40),16.3,33 (10:40),20 (13:20),0,0,0,0,0,43.39472222222222,-3.233888888888889
Santander Aeropuerto,Cantabria,21.6 (13:10),12.7 (07:20),17.2,37 (12:00),24 (11:50),0,0,0,0,0,43.42388888888889,-3.8255555555555554
Santander,Cantabria,19.3 (11:40),13.4 (05:50),16.3,32 (11:40),19 (12:00),0,0,0,0,0,43.49111111111111,-3.8005555555555555
San Vicente de la Barquera,Cantabria,19.8 (11:20),12.5 (07:30),16.1,24 (11:50),16 (11:50),0,0,0,0,0,43.39333333333333,-4.392222222222222
Llanes,Asturias,19.4 (11:20),13.0 (07:10),16.2,24 (11:10),18 (11:40),0,0,0,0,0,43.42027777777778,-4.748055555555555
"Gijón, Campus",Asturias,20.2 (11:10),11.0 (05:40),15.6,33 (15:50),22 (15:50),0,0,0,0,0,43.52305555555555,-5.621111111111111
Asturias Aeropuerto,Asturias,17.8 (10:30),12.7 (03:50),15.2,39 (08:30),26 (08:30),0,0,0,0,0,43.566944444444445,-6.0441666666666665
Oviedo,Asturias,22.2 (15:50),11.5 (07:30),16.9,33 (13:30),17 (13:40),0,0,0,0,0,43.35333333333333,-5.874166666666667
Castropol,Asturias,21.3 (15:20),13.8 (01:00),17.5,48 (16:20),22 (16:30),0,0,0,0,0,43.52472222222222,-7.0313888888888885
Estaca de Bares,A Coruña,16.8 (14:40),13.6 (07:00),15.2,71 (17:30),59 (17:30),1,0,1,0,0,43.78611111111111,-7.684722222222223
A Coruña,A Coruña,21.5 (15:50),14.6 (00:20),18.1,53 (17:00),30 (17:00),0,0,0,0,0,43.365833333333335,-8.421388888888888
Cabo Vilan,A Coruña,18.1 (16:30),13.3 (00:50),15.7,55 (14:10),39 (13:10),1.2,0.2,1,0,0,43.160555555555554,-9.210833333333333
Santiago de Compostela Aeropuerto,A Coruña,16.1 (17:30),10.8 (02:50),13.5,42 (17:30),23 (14:20),3.1,0,2.2,0.9,0,42.88805555555555,-8.410555555555556
Padrón,A Coruña,18.1 (16:40),12.0 (01:40),15.1,36 (18:20),14 (18:00),3.7,0,2.8,0.9,0,42.73833333333334,-8.627222222222223
Santiago de Compostela,A Coruña,17.2 (13:40),12.5 (02:00),14.9,45 (17:30),17 (17:30),0.4,0,0.3,0.1,0,42.876111111111115,-8.555833333333334
Pontevedra,Pontevedra,18.8 (16:50),12.4 (04:40),15.6,39 (14:40),20 (16:50),2.2,0,2.2,0,0,42.43833333333333,-8.615833333333333
Vigo Aeropuerto,Pontevedra,17.7 (17:10),11.0 (05:20),14.4,35 (17:50),21 (17:40),2.3,0,1.9,0.4,0,42.23861111111111,-8.623888888888889
Lugo Aeropuerto,Lugo,18.8 (14:40),10.1 (02:30),14.4,46 (16:10),24 (16:10),0,0,0,0,0,43.11138888888889,-7.4575000000000005
Puerto de Leitariegos,Asturias,12.5 (17:40),3.3 (06:00),7.9,56 (20:00),23 (20:40),0,0,0,0,0,42.994166666666665,-6.4141666666666675
Ponferrada,León,21.5 (18:00),10.5 (06:30),16,33 (18:20),16 (18:20),0,0,0,0,0,42.56388888888888,-6.6
A Pobra de Trives,Ourense,19.5 (13:40),8.9 (05:20),14.2,42 (14:00),19 (14:00),0,0,0,0,0,42.339444444444446,-7.2825
Ourense,Ourense,21.1 (19:30),11.9 (02:20),16.5,30 (20:30),14 (15:10),0,0,0,0,0,42.32527777777778,-7.859722222222222
"Carballiño, O",Ourense,20.3 (18:20),9.7 (04:30),15,27 (17:30),10 (17:30),0.4,0,0,0.4,0,42.421388888888885,-8.092500000000001
Xinzo de Limia,Ourense,17.7 (13:50),6.4 (01:30),12.1,27 (15:40),16 (15:50),0,0,0,0,0,42.07916666666667,-7.733611111111111
Soria,Soria,21.6 (16:10),5.3 (07:10),13.5,42 (12:00),22 (11:50),0,0,0,0,0,41.775,-2.4830555555555556
Aranda de Duero,Burgos,23.5 (17:00),5.2 (07:00),14.3,69 (17:10),18 (13:50),0,0,0,0,0,41.66583333333333,-3.742777777777778
"La Pinilla, estación de esquí",Segovia,15.5 (16:30),6.0 (07:40),10.8,44 (20:30),18 (20:30),0,0,0,0,0,41.19194444444444,-3.475277777777778
Cervera de Pisuerga,Palencia,21.2 (15:30),4.2 (07:30),12.7,51 (14:50),30 (14:50),0,0,0,0,0,42.870555555555555,-4.52
Palacios de la Sierra,Burgos,20.4 (17:20),3.0 (07:30),11.7,42 (12:20),22 (13:10),0,0,0,0,0,41.959722222222226,-3.131666666666667
Burgos Aeropuerto,Burgos,20.9 (18:20),4.4 (03:10),12.6,42 (17:40),30 (18:20),0,0,0,0,0,42.356944444444444,-3.620277777777778
Carrión de los Condes,Palencia,23.9 (17:10),4.4 (07:10),14.1,30 (12:00),11 (13:10),0,0,0,0,0,42.350833333333334,-4.617222222222223
Autilla del Pino,Palencia,21.6 (17:30),5.6 (07:30),13.6,71 (12:20),23 (16:40),0,0,0,0,0,41.995555555555555,-4.602777777777778
Valladolid,Valladolid,24.5 (17:30),8.2 (07:10),16.3,35 (18:10),17 (18:20),0,0,0,0,0,41.64083333333333,-4.754444444444444
Ávila,Ávila,21.6 (17:40),6.7 (07:00),14.2,34 (18:10),19 (20:20),0,0,0,0,0,40.659166666666664,-4.680000000000001
