España,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,latitude,longitude
Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),0.0,0.0
Reus Aeropuerto,Tarragona,20.3 (15:40),7.9 (07:40),14.1,82 (14:00),54 (14:00),0,0,0,0,0,41.144999999999996,-1.163611111111111
Barcelona Aeropuerto,Barcelona,22.2 (13:50),10.6 (02:00),16.4,54 (14:30),33 (14:30),0,0,0,0,0,41.29277777777778,-2.0700000000000003
Manresa,Barcelona,16.1 (13:10),5.1 (03:40),10.6,52 (13:40),27 (15:30),0,0,0,0,0,41.72,-1.840277777777778
Barcelona,Barcelona,20.4 (12:20),12.9 (01:00),16.6,48 (12:50),25 (12:50),0,0,0,0,0,41.39055555555556,-2.2
Arenys de Mar,Barcelona,19.9 (11:40),10.9 (01:40),15.4,40 (23:30),17 (23:59),0,0,0,0,0,41.587500000000006,-2.54
Girona Aeropuerto,Girona,16.9 (14:40),6.2 (23:59),11.5,37 (10:50),26 (11:00),0,0,0,0,0,41.91166666666666,-2.763333333333333
Porqueres,Girona,17.2 (14:30),6.3 (23:00),11.8,27 (02:20),13 (13:20),0,0,0,0,0,42.10444444444445,-2.763611111111111
San Sebastián Aeropuerto,Gipuzkoa,20.2 (05:20),13.4 (09:40),16.8,72 (06:00),39 (06:00),4.8,0.4,4.4,0,0,43.356944444444444,-1.7922222222222222
Zumaia,Gipuzkoa,19.2 (04:20),13.4 (09:50),16.3,71 (05:40),38 (19:50),10.7,1.6,9.1,0,0,43.30222222222222,-2.2511111111111113
Elgoibar,Gipuzkoa,17.6 (03:30),11.3 (08:50),14.5,53 (01:00),22 (01:00),5.3,0,5.3,0,0,43.20944444444445,-2.413333333333333
Machichaco,Bizkaia,18.9 (03:10),13.3 (05:20),16.1,71 (05:30),58 (05:30),7.4,6.4,0.8,0.2,0,43.45388888888889,-2.7527777777777778
Güeñes,Bizkaia,17.3 (03:00),10.1 (09:20),13.7,68 (23:59),40 (21:50),0.1,0.1,0,0,0,43.20333333333333,-3.104722222222222
Bilbao Aeropuerto,Bizkaia,19.8 (03:20),10.9 (09:10),15.3,72 (19:50),42 (19:50),4,3.3,0.7,0,0,43.29805555555556,-2.906388888888889
Castro Urdiales,Cantabria,19.4 (03:10),13.8 (05:50),16.6,70 (04:00),33 (03:40),3.4,3.2,0,0.2,0,43.39472222222222,-3.233888888888889
Santander Aeropuerto,Cantabria,18.8 (13:20),9.9 (09:10),14.3,41 (04:00),25 (04:00),1.6,1.5,0,0.1,0,43.42388888888889,-3.8255555555555554
Santander,Cantabria,18.6 (03:10),13.6 (08:40),16.1,46 (01:30),31 (04:00),3.4,3.2,0,0.2,0,43.49111111111111,-3.8005555555555555
