España,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,latitude,longitude
Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),0.0,0.0
Estaca de Bares,A Coruña,11.6 (17:00),6.7 (09:10),9.2,101 (04:20),77 (04:20),12.6,8.6,3.8,0,0.2,43.78611111111111,-7.684722222222223
A Coruña,A Coruña,12.8 (15:20),9.1 (04:10),11,73 (02:30),41 (02:30),8.8,7.6,0.8,0.2,0.2,43.365833333333335,-8.421388888888888
Cabo Vilan,A Coruña,13.0 (14:00),9.1 (08:10),11.1,102 (01:30),70 (01:40),3.4,2.4,0,0.1,0.9,43.160555555555554,-9.210833333333333
Fisterra,A Coruña,11.1 (15:00),7.5 (08:10),9.3,100 (01:20),64 (00:20),6.4,5.6,0.2,0,0.6,42.92472222222222,-9.29138888888889
Santiago de Compostela Aeropuerto,A Coruña,11.0 (13:50),6.0 (09:40),8.5,74 (01:50),36 (01:50),20.4,14.7,0.5,0.6,4.6,42.88805555555555,-8.410555555555556
Padrón,A Coruña,12.4 (13:30),7.1 (10:00),9.7,50 (01:50),21 (01:40),13.9,8.9,0.1,2,2.9,42.73833333333334,-8.627222222222223
Santiago de Compostela,A Coruña,12.2 (14:40),7.4 (08:30),9.8,33 (01:50),14 (01:50),19,12,0.3,0.9,5.8,42.876111111111115,-8.555833333333334
Hellín,Albacete,13.9 (11:10),5.8 (19:00),9.8,64 (08:40),39 (10:50),1.1,0,0.4,0.7,0,38.54194444444444,-1.7030555555555555
Albacete Base Aérea,Albacete,11.9 (05:20),3.7 (18:50),7.8,96 (09:00),67 (09:00),5.2,0,0,5.2,0,38.95416666666667,-1.856388888888889
Chinchilla,Albacete,10.4 (07:10),2.3 (18:40),6.3,89 (05:20),52 (09:10),3.3,0.3,0.4,2.6,0,38.93583333333333,-1.66
