España,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,latitude,longitude
Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),0.0,0.0
Estaca de Bares,A Coruña,10.0 (14:50),8.5 (06:10),9.3,67 (00:10),54 (00:20),0,0,0,0,0,43.78611111111111,-7.684722222222223
A Coruña,A Coruña,11.2 (14:20),7.0 (23:59),9.1,41 (16:20),26 (16:30),0,0,0,0,0,43.365833333333335,-8.421388888888888
Cabo Vilan,A Coruña,11.2 (12:50),7.5 (23:50),9.3,55 (14:00),42 (19:00),0,0,0,0,0,43.160555555555554,-9.210833333333333
Fisterra,A Coruña,9.5 (14:40),5.3 (08:50),7.4,50 (00:20),35 (22:10),0,0,0,0,0,42.92472222222222,-9.29138888888889
Santiago de Compostela Aeropuerto,A Coruña,10.4 (16:00),1.4 (09:20),5.9,24 (16:10),10 (13:30),0,0,0,0,0,42.88805555555555,-8.410555555555556
Padrón,A Coruña,12.0 (16:00),2.4 (07:40),7.2,46 (13:40),28 (13:50),0,0,0,0,0,42.73833333333334,-8.627222222222223
Santiago de Compostela,A Coruña,11.0 (15:20),2.5 (09:00),6.8,26 (15:30),10 (15:10),0,0,0,0,0,42.876111111111115,-8.555833333333334
Alicante-Elche Aeropuerto,Alacant/Alicante,12.5 (13:20),3.3 (06:20),7.9,30 (16:50),22 (23:50),0,0,0,0,0,38.282777777777774,-0.5708333333333333
Alicante/Alacant,Alacant/Alicante,13.0 (13:40),2.3 (06:30),7.6,18 (14:10),9 (13:20),0,0,0,0,0,38.3725,-0.49416666666666664
Jávea/ Xàbia,Alacant/Alicante,9.7 (15:20),1.9 (23:59),5.8,28 (00:30),16 (00:30),12,6.4,5.6,0,0,38.78361111111111,-0.16777777777777778
Roquetas de Mar,Almería,10.7 (16:30),7.0 (23:59),8.8,36 (07:20),22 (13:00),13.6,0.8,9.4,3.4,0,36.68694444444444,-2.7016666666666667
Abla,Almería,9.5 (16:50),1.1 (09:00),5.3,16 (17:10),8 (00:10),0.1,0.1,0,0,0,37.14138888888889,-2.779722222222222
Almería Aeropuerto,Almería,11.1 (14:50),7.1 (23:50),9.1,30 (04:00),24 (15:00),0.9,0,0.5,0.4,0,36.84638888888889,-2.3569444444444447
Huércal-Overa,Almería,10.8 (14:10),3.1 (04:10),7,16 (14:40),8 (14:50),0,0,0,0,0,37.39055555555556,-1.9436111111111112
Vitoria Gasteiz Aeropuerto,Araba/Álava,4.0 (14:30),0.0 (03:00),2,39 (12:20),25 (12:20),0,0,0,0,0,42.871944444444445,-2.7327777777777778
Llanes,Asturias,12.1 (15:30),4.1 (23:40),8.1,26 (01:00),17 (03:30),1,0,0.8,0.2,0,43.42027777777778,-4.748055555555555
"Gijón, Campus",Asturias,11.5 (16:50),0.1 (23:59),5.8,21 (00:30),10 (00:10),0,0,0,0,0,43.52305555555555,-5.621111111111111
