España,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,latitude,longitude
Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),0.0,0.0
Reus Aeropuerto,Tarragona,16.9 (13:40),3.7 (07:40),10.3,22 (13:30),14 (06:10),0,0,0,0,0,41.144999999999996,-1.163611111111111
Barcelona Aeropuerto,Barcelona,16.7 (14:00),5.9 (07:40),11.3,33 (04:50),23 (08:40),0,0,0,0,0,41.29277777777778,-2.0700000000000003
Manresa,Barcelona,13.9 (16:50),-0.7 (09:40),6.6,9 (22:30),5 (01:10),0,0,0,0,0,41.72,-1.840277777777778
Barcelona,Barcelona,16.3 (14:20),7.7 (08:20),12,30 (14:50),21 (14:40),0,0,0,0,0,41.39055555555556,-2.2
Arenys de Mar,Barcelona,16.1 (13:20),7.4 (03:20),11.8,24 (15:30),10 (13:50),0,0,0,0,0,41.587500000000006,-2.54
Girona Aeropuerto,Girona,15.8 (14:40),1.3 (06:40),8.6,17 (14:10),11 (19:40),0,0,0,0,0,41.91166666666666,-2.763333333333333
Porqueres,Girona,15.2 (14:50),1.4 (07:50),8.3,15 (15:00),9 (00:30),0,0,0,0,0,42.10444444444445,-2.763611111111111
San Sebastián Aeropuerto,Gipuzkoa,16.0 (12:30),4.4 (06:10),10.2,22 (18:00),12 (13:00),0,0,0,0,0,43.356944444444444,-1.7922222222222222
Zumaia,Gipuzkoa,19.9 (13:40),7.6 (00:10),13.7,39 (12:20),26 (12:20),0,0,0,0,0,43.30222222222222,-2.2511111111111113
Machichaco,Bizkaia,18.3 (14:30),9.8 (01:30),14,17 (08:10),12 (08:10),0,0,0,0,0,43.45388888888889,-2.7527777777777778
Güeñes,Bizkaia,14.4 (15:30),5.0 (23:59),9.7,26 (12:50),15 (10:30),0,0,0,0,0,43.20333333333333,-3.104722222222222
Castro Urdiales,Cantabria,13.7 (13:40),7.8 (08:30),10.8,13 (22:00),9 (22:20),0.3,0,0,0.3,0,43.39472222222222,-3.233888888888889
San Vicente de la Barquera,Cantabria,14.9 (16:00),5.2 (08:50),10,18 (00:20),15 (08:10),0,0,0,0,0,43.39333333333333,-4.392222222222222
Llanes,Asturias,15.4 (14:50),6.3 (08:10),10.8,18 (05:00),11 (05:00),0,0,0,0,0,43.42027777777778,-4.748055555555555
"Gijón, Campus",Asturias,16.3 (15:10),1.8 (07:20),9,12 (07:10),8 (00:50),0,0,0,0,0,43.52305555555555,-5.621111111111111
Cabo Peñas,Asturias,13.3 (12:10),9.8 (08:20),11.6,23 (21:20),18 (08:10),0,0,0,0,0,43.655833333333334,-5.8486111111111105
Asturias Aeropuerto,Asturias,15.6 (15:00),7.2 (05:00),11.4,35 (07:50),22 (10:30),0,0,0,0,0,43.566944444444445,-6.0441666666666665
Oviedo,Asturias,16.6 (16:30),5.4 (05:00),11,15 (08:10),13 (07:20),0,0,0,0,0,43.35333333333333,-5.874166666666667
Cabo Busto,Asturias,16.2 (15:40),7.6 (03:10),11.9,31 (10:00),23 (10:00),0,0,0,0,0,43.56916666666667,-6.47
Castropol,Asturias,20.4 (14:20),6.3 (01:40),13.3,26 (04:20),13 (05:20),0,0,0,0,0,43.52472222222222,-7.0313888888888885
Estaca de Bares,A Coruña,16.2 (15:50),10.8 (01:10),13.5,31 (03:10),23 (03:30),0,0,0,0,0,43.78611111111111,-7.684722222222223
A Coruña,A Coruña,18.9 (15:20),10.5 (00:20),14.7,33 (13:50),14 (13:40),0,0,0,0,0,43.365833333333335,-8.421388888888888
Fisterra,A Coruña,14.1 (15:10),10.1 (02:20),12.1,52 (12:50),35 (11:20),0,0,0,0,0,42.92472222222222,-9.29138888888889
Santiago de Compostela Aeropuerto,A Coruña,16.1 (16:00),7.1 (04:30),11.6,26 (23:20),14 (23:20),0,0,0,0,0,42.88805555555555,-8.410555555555556
Padrón,A Coruña,16.9 (15:10),3.6 (09:10),10.2,22 (04:20),16 (00:40),0,0,0,0,0,42.73833333333334,-8.627222222222223
Santiago de Compostela,A Coruña,17.4 (15:40),6.2 (05:10),11.8,18 (15:10),8 (15:30),0,0,0,0,0,42.876111111111115,-8.555833333333334
Pontevedra,Pontevedra,17.7 (14:40),8.3 (08:50),13,21 (15:10),11 (21:40),0,0,0,0,0,42.43833333333333,-8.615833333333333
Vigo Aeropuerto,Pontevedra,16.8 (16:10),6.2 (07:10),11.5,30 (10:00),23 (10:10),0,0,0,0,0,42.23861111111111,-8.623888888888889
