España,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,latitude,longitude
Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),0.0,0.0
Reus Aeropuerto,Tarragona,25.8 (16:10),8.9 (07:30),17.3,48 (16:10),35 (15:50),0,0,0,0,0,41.144999999999996,-1.163611111111111
Barcelona Aeropuerto,Barcelona,24.6 (16:50),12.5 (07:50),18.6,46 (15:00),35 (14:50),0,0,0,0,0,41.29277777777778,-2.0700000000000003
Manresa,Barcelona,22.6 (17:50),8.9 (09:00),15.8,33 (14:50),19 (14:50),0,0,0,0,0,41.72,-1.840277777777778
Barcelona,Barcelona,24.4 (15:10),13.8 (05:10),19.1,32 (17:30),19 (23:59),0,0,0,0,0,41.39055555555556,-2.2
Arenys de Mar,Barcelona,26.1 (15:40),12.7 (08:10),19.4,34 (12:30),14 (11:50),0,0,0,0,0,41.587500000000006,-2.54
Girona Aeropuerto,Girona,24.6 (16:30),7.8 (06:50),16.2,18 (18:40),12 (18:40),0,0,0,0,0,41.91166666666666,-2.763333333333333
Porqueres,Girona,23.6 (16:30),8.2 (08:10),15.9,17 (16:20),10 (16:30),0.1,0,0.1,0,0,42.10444444444445,-2.763611111111111
San Sebastián Aeropuerto,Gipuzkoa,18.5 (06:00),11.0 (01:40),14.8,37 (06:10),24 (06:10),14.9,0.2,2.3,3.4,9,43.356944444444444,-1.7922222222222222
Zumarraga,Gipuzkoa,14.4 (16:00),8.4 (01:20),11.4,37 (20:10),21 (16:20),3.7,0.1,0.2,2.7,0.7,43.080000000000005,-2.3175
Zumaia,Gipuzkoa,18.9 (05:30),12.5 (00:10),15.7,46 (14:20),24 (14:20),6.5,0,1.5,2.4,2.6,43.30222222222222,-2.2511111111111113
Elgoibar,Gipuzkoa,17.3 (05:20),9.5 (00:40),13.4,41 (03:10),16 (08:40),10.2,0,2.8,3.5,3.9,43.20944444444445,-2.413333333333333
Machichaco,Bizkaia,19.2 (03:20),14.8 (17:50),17,72 (10:50),60 (11:10),9.4,0,7,2.2,0.2,43.45388888888889,-2.7527777777777778
Güeñes,Bizkaia,17.3 (04:50),10.3 (01:40),13.8,33 (08:00),18 (08:00),11.3,0,5.8,5.3,0.2,43.20333333333333,-3.104722222222222
Bilbao Aeropuerto,Bizkaia,19.8 (04:40),12.0 (00:00),15.9,50 (04:50),30 (04:50),8,0,5.1,2.1,0.8,43.29805555555556,-2.906388888888889
Santander Aeropuerto,Cantabria,18.7 (15:40),12.7 (00:10),15.7,54 (08:40),29 (08:40),6.5,0,6,0.4,0.1,43.42388888888889,-3.8255555555555554
Santander,Cantabria,18.5 (11:30),14.9 (00:00),16.7,60 (07:50),39 (08:20),7.4,0.4,4.4,2.6,0,43.49111111111111,-3.8005555555555555
San Vicente de la Barquera,Cantabria,17.9 (11:20),12.5 (00:20),15.2,58 (08:30),33 (08:20),6,0.1,2,3.4,0.5,43.39333333333333,-4.392222222222222
Llanes,Asturias,19.6 (06:30),14.5 (00:00),17.1,50 (07:40),26 (06:50),5.6,0.2,1.2,3.4,0.8,43.42027777777778,-4.748055555555555
"Gijón, Campus",Asturias,20.8 (05:10),15.0 (23:59),17.9,41 (13:40),22 (14:00),1,0,1,0,0,43.52305555555555,-5.621111111111111
Cabo Peñas,Asturias,20.4 (04:10),15.7 (13:40),18,64 (05:20),40 (07:00),3.2,0.2,2.8,0.2,0,43.655833333333334,-5.8486111111111105
Asturias Aeropuerto,Asturias,20.2 (05:00),14.0 (23:59),17.1,63 (06:50),40 (13:10),0.8,0,0.7,0.1,0,43.566944444444445,-6.0441666666666665
