España,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,latitude,longitude
Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),0.0,0.0
Reus Aeropuerto,Tarragona,15.5 (13:20),4.5 (07:20),10,24 (03:00),17 (23:20),0,0,0,0,0,41.144999999999996,-1.163611111111111
Barcelona Aeropuerto,Barcelona,12.8 (15:20),9.8 (11:00),11.3,33 (21:20),23 (08:40),1.8,0,1.6,0.2,0,41.29277777777778,-2.0700000000000003
Manresa,Barcelona,9.9 (16:40),3.5 (08:30),6.7,14 (09:10),9 (11:10),1.6,0,0.8,0.8,0,41.72,-1.840277777777778
Barcelona,Barcelona,15.2 (15:40),10.5 (10:10),12.8,23 (14:20),14 (14:20),1.5,0,1.5,0,0,41.39055555555556,-2.2
Arenys de Mar,Barcelona,18.0 (14:20),9.4 (03:00),13.7,19 (00:50),9 (01:00),5.1,0,5.1,0,0,41.587500000000006,-2.54
Girona Aeropuerto,Girona,16.6 (16:00),6.1 (23:20),11.4,26 (00:20),18 (03:00),0.3,0,0.3,0,0,41.91166666666666,-2.763333333333333
Porqueres,Girona,16.7 (14:40),5.2 (03:30),11,10 (01:50),6 (14:50),0.2,0,0.2,0,0,42.10444444444445,-2.763611111111111
San Sebastián Aeropuerto,Gipuzkoa,11.2 (16:20),9.9 (10:40),10.5,21 (01:30),15 (01:30),0,0,0,0,0,43.356944444444444,-1.7922222222222222
Zumarraga,Gipuzkoa,7.7 (16:10),6.4 (09:20),7,18 (03:00),6 (01:40),1.3,0.1,0.8,0.4,0,43.080000000000005,-2.3175
Zumaia,Gipuzkoa,13.0 (01:20),9.7 (07:50),11.3,23 (01:20),13 (00:50),1.2,0.5,0.6,0.1,0,43.30222222222222,-2.2511111111111113
Elgoibar,Gipuzkoa,10.3 (15:40),8.5 (09:10),9.4,14 (09:00),6 (09:00),1.2,0,0.8,0.4,0,43.20944444444445,-2.413333333333333
