España,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,latitude,longitude
Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),0.0,0.0
Reus Aeropuerto,Tarragona,24.3 (10:40),19.9 (15:20),22.1,42 (12:50),24 (12:50),4.1,0,0.4,3.5,0.2,41.144999999999996,-1.163611111111111
Barcelona Aeropuerto,Barcelona,25.6 (10:10),21.3 (07:10),23.4,45 (11:00),36 (11:50),1.2,0,0,0.2,1,41.29277777777778,-2.0700000000000003
Manresa,Barcelona,25.7 (14:00),15.7 (06:50),20.7,30 (15:10),14 (15:00),0.4,0,0,0.2,0.2,41.72,-1.840277777777778
Barcelona,Barcelona,24.6 (22:40),20.6 (07:20),22.6,46 (21:40),38 (21:00),0.1,0,0,0.1,0,41.39055555555556,-2.2
Arenys de Mar,Barcelona,28.7 (12:50),19.1 (04:10),23.9,22 (13:10),8 (21:40),0.2,0,0,0,0.2,41.587500000000006,-2.54
Girona Aeropuerto,Girona,27.9 (15:30),15.2 (07:20),21.5,28 (16:30),18 (16:30),0,0,0,0,0,41.91166666666666,-2.763333333333333
Porqueres,Girona,28.1 (15:40),14.8 (06:30),21.5,24 (16:30),13 (16:10),0.1,0.1,0,0,0,42.10444444444445,-2.763611111111111
San Sebastián Aeropuerto,Gipuzkoa,23.6 (18:30),17.0 (03:10),20.3,18 (16:50),13 (16:50),1.9,0,1.3,0.6,0,43.356944444444444,-1.7922222222222222
Zumarraga,Gipuzkoa,24.1 (18:10),13.5 (03:00),18.8,20 (15:10),9 (16:50),4.7,0,4.6,0.1,0,43.080000000000005,-2.3175
Zumaia,Gipuzkoa,24.0 (15:20),16.2 (03:30),20.1,24 (17:40),18 (17:40),0.5,0,0.2,0.3,0,43.30222222222222,-2.2511111111111113
Elgoibar,Gipuzkoa,23.6 (15:10),13.6 (03:50),18.6,19 (17:00),11 (17:00),0.9,0,0.7,0.2,0,43.20944444444445,-2.413333333333333
Machichaco,Bizkaia,22.2 (14:00),18.0 (01:00),20.1,28 (17:00),23 (17:00),1,0,0,0,1,43.45388888888889,-2.7527777777777778
Güeñes,Bizkaia,27.7 (16:00),13.6 (06:00),20.7,15 (20:10),10 (20:10),2.5,0,0,0,2.5,43.20333333333333,-3.104722222222222
Bilbao Aeropuerto,Bizkaia,26.9 (16:10),15.5 (03:40),21.2,30 (16:30),22 (16:30),0.1,0,0.1,0,0,43.29805555555556,-2.906388888888889
Castro Urdiales,Cantabria,22.5 (14:00),17.2 (04:40),19.9,17 (11:10),11 (11:10),7.9,0,0,0,7.9,43.39472222222222,-3.233888888888889
Santander Aeropuerto,Cantabria,23.7 (16:40),15.1 (05:40),19.4,30 (12:10),22 (12:10),0,0,0,0,0,43.42388888888889,-3.8255555555555554
Santander,Cantabria,21.1 (16:50),16.4 (04:30),18.8,34 (13:30),25 (13:30),0,0,0,0,0,43.49111111111111,-3.8005555555555555
San Vicente de la Barquera,Cantabria,20.0 (12:30),15.3 (07:10),17.7,15 (01:50),10 (02:00),0.3,0.3,0,0,0,43.39333333333333,-4.392222222222222
Llanes,Asturias,21.4 (12:00),16.1 (06:40),18.8,17 (00:20),12 (00:30),0,0,0,0,0,43.42027777777778,-4.748055555555555
"Gijón, Campus",Asturias,22.9 (11:40),14.6 (07:50),18.8,38 (12:00),17 (12:20),0,0,0,0,0,43.52305555555555,-5.621111111111111
Cabo Peñas,Asturias,20.0 (13:40),16.5 (07:10),18.3,24 (07:50),18 (09:00),0,0,0,0,0,43.655833333333334,-5.8486111111111105
Asturias Aeropuerto,Asturias,20.9 (11:40),16.7 (08:20),18.8,33 (11:20),21 (11:20),0,0,0,0,0,43.566944444444445,-6.0441666666666665
Oviedo,Asturias,22.0 (12:50),15.6 (06:10),18.8,16 (22:20),10 (13:10),2.2,0,0,0.2,2,43.35333333333333,-5.874166666666667
Castropol,Asturias,22.6 (13:40),14.9 (08:00),18.8,19 (00:40),9 (00:10),0,0,0,0,0,43.52472222222222,-7.0313888888888885
Estaca de Bares,A Coruña,19.8 (16:30),16.7 (03:30),18.3,55 (01:30),37 (06:20),0,0,0,0,0,43.78611111111111,-7.684722222222223
A Coruña,A Coruña,25.1 (17:50),18.2 (07:20),21.7,33 (12:00),21 (11:50),0.4,0,0,0,0.4,43.365833333333335,-8.421388888888888
Fisterra,A Coruña,23.9 (18:00),16.9 (09:00),20.4,31 (10:40),22 (10:20),0,0,0,0,0,42.92472222222222,-9.29138888888889
Santiago de Compostela Aeropuerto,A Coruña,26.3 (16:50),14.7 (07:50),20.5,18 (18:10),11 (18:10),7.1,0,0,0,7.1,42.88805555555555,-8.410555555555556
Padrón,A Coruña,27.5 (15:00),15.4 (08:00),21.4,21 (11:30),13 (22:30),2,0.1,0.1,0,1.8,42.73833333333334,-8.627222222222223
Santiago de Compostela,A Coruña,26.8 (17:10),16.1 (08:00),21.4,17 (18:50),7 (17:50),0.4,0,0,0,0.4,42.876111111111115,-8.555833333333334
Vigo Aeropuerto,Pontevedra,24.0 (14:50),16.1 (09:00),20.1,33 (17:50),22 (08:20),0.3,0,0.3,0,0,42.23861111111111,-8.623888888888889
Lugo Aeropuerto,Lugo,23.4 (14:40),15.0 (07:30),19.2,22 (17:00),11 (16:10),0,0,0,0,0,43.11138888888889,-7.4575000000000005
A Pobra de Trives,Ourense,21.5 (16:30),13.9 (06:50),17.7,33 (09:00),19 (09:00),1.2,0,1,0,0.2,42.339444444444446,-7.2825
Ourense,Ourense,27.6 (16:40),16.6 (05:10),22.1,17 (17:20),7 (17:20),6,0,6,0,0,42.32527777777778,-7.859722222222222
Xinzo de Limia,Ourense,26.1 (16:30),11.8 (06:30),19,26 (17:10),19 (17:10),2.9,0,2.9,0,0,42.07916666666667,-7.733611111111111
Soria,Soria,24.3 (17:40),13.5 (23:30),18.9,36 (19:10),20 (19:10),36.6,0,2.4,0,34.2,41.775,-2.4830555555555556
Aranda de Duero,Burgos,24.7 (16:10),14.8 (07:30),19.8,42 (04:40),20 (04:40),22.4,17.6,4.4,0,0.4,41.66583333333333,-3.742777777777778
"La Pinilla, estación de esquí",Segovia,16.7 (15:30),8.8 (18:00),12.8,87 (03:50),51 (03:50),29.8,17,3.4,7.2,2.2,41.19194444444444,-3.475277777777778
Cervera de Pisuerga,Palencia,21.5 (17:40),12.0 (05:40),16.8,30 (15:40),15 (01:00),0,0,0,0,0,42.870555555555555,-4.52
