España,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,latitude,longitude
Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),0.0,0.0
Reus Aeropuerto,Tarragona,13.8 (14:50),5.1 (07:30),9.5,59 (17:10),43 (17:10),0,0,0,0,0,41.144999999999996,-1.163611111111111
Barcelona Aeropuerto,Barcelona,14.8 (15:50),8.2 (23:59),11.5,37 (19:40),26 (20:00),0,0,0,0,0,41.29277777777778,-2.0700000000000003
Manresa,Barcelona,11.7 (16:20),4.9 (23:50),8.3,35 (19:50),18 (19:50),0,0,0,0,0,41.72,-1.840277777777778
Barcelona,Barcelona,14.2 (15:40),9.0 (23:59),11.6,36 (21:40),17 (21:40),1.2,1.2,0,0,0,41.39055555555556,-2.2
Arenys de Mar,Barcelona,15.4 (12:50),4.2 (23:50),9.8,16 (08:30),8 (18:50),0.3,0.3,0,0,0,41.587500000000006,-2.54
Girona Aeropuerto,Girona,14.4 (14:20),5.1 (23:59),9.7,46 (20:40),22 (19:00),1.4,0,0,1.4,0,41.91166666666666,-2.763333333333333
Porqueres,Girona,13.3 (14:10),2.6 (23:59),8,34 (21:30),20 (21:40),0,0,0,0,0,42.10444444444445,-2.763611111111111
San Sebastián Aeropuerto,Gipuzkoa,11.7 (15:20),8.3 (03:50),10,58 (20:10),29 (01:50),19.9,13.4,1.2,2.7,2.6,43.356944444444444,-1.7922222222222222
Zumaia,Gipuzkoa,11.4 (15:00),8.5 (04:10),9.9,83 (19:10),58 (11:40),16.2,8.5,7.1,0.1,0.5,43.30222222222222,-2.2511111111111113
Elgoibar,Gipuzkoa,9.1 (15:10),5.3 (06:10),7.2,35 (01:00),14 (00:10),25.7,12.5,8.9,1.5,2.8,43.20944444444445,-2.413333333333333
Machichaco,Bizkaia,11.2 (23:40),7.5 (00:50),9.3,92 (20:20),73 (20:20),7.6,5.6,1.4,0.2,0.4,43.45388888888889,-2.7527777777777778
