España,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,latitude,longitude
Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),0.0,0.0
Reus Aeropuerto,Tarragona,33.1 (16:40),20.1 (06:40),26.6,30 (14:00),17 (15:10),0,0,0,0,0,41.144999999999996,-1.163611111111111
Barcelona Aeropuerto,Barcelona,30.5 (16:20),22.3 (06:50),26.4,39 (14:40),33 (15:10),0,0,0,0,0,41.29277777777778,-2.0700000000000003
Manresa,Barcelona,37.8 (17:00),18.4 (07:20),28.1,32 (16:00),17 (16:20),0,0,0,0,0,41.72,-1.840277777777778
Barcelona,Barcelona,28.2 (09:40),24.1 (03:20),26.2,36 (14:40),29 (14:40),0,0,0,0,0,41.39055555555556,-2.2
Arenys de Mar,Barcelona,32.4 (15:00),20.9 (04:30),26.7,30 (13:50),14 (13:50),0,0,0,0,0,41.587500000000006,-2.54
Girona Aeropuerto,Girona,37.7 (16:20),18.3 (06:40),28,52 (17:10),41 (17:10),0,0,0,0,0,41.91166666666666,-2.763333333333333
Porqueres,Girona,35.2 (17:10),19.3 (06:20),27.3,27 (14:50),15 (14:50),0,0,0,0,0,42.10444444444445,-2.763611111111111
San Sebastián Aeropuerto,Gipuzkoa,25.5 (18:10),21.0 (07:10),23.3,22 (22:30),13 (18:30),0,0,0,0,0,43.356944444444444,-1.7922222222222222
Zumarraga,Gipuzkoa,29.5 (15:20),17.0 (07:20),23.3,25 (19:50),16 (19:10),0.8,0.4,0.1,0,0.3,43.080000000000005,-2.3175
Zumaia,Gipuzkoa,24.6 (15:10),19.5 (23:59),22.1,63 (22:50),24 (21:50),2.1,1.2,0.9,0,0,43.30222222222222,-2.2511111111111113
Elgoibar,Gipuzkoa,25.2 (16:30),18.1 (04:40),21.7,25 (18:20),14 (17:20),0.3,0,0.1,0,0.2,43.20944444444445,-2.413333333333333
Machichaco,Bizkaia,23.7 (13:30),18.5 (01:30),21.1,40 (21:50),33 (22:00),0.2,0.2,0,0,0,43.45388888888889,-2.7527777777777778
