España,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,latitude,longitude
Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),0.0,0.0
Reus Aeropuerto,Tarragona,21.7 (13:40),3.8 (06:10),12.8,41 (17:40),28 (14:50),0,0,0,0,0,41.144999999999996,-1.163611111111111
Barcelona Aeropuerto,Barcelona,18.9 (14:10),8.9 (07:50),13.9,35 (02:10),25 (02:10),0,0,0,0,0,41.29277777777778,-2.0700000000000003
Manresa,Barcelona,19.6 (15:10),0.7 (08:40),10.2,22 (19:40),12 (19:40),0,0,0,0,0,41.72,-1.840277777777778
Barcelona,Barcelona,18.0 (12:00),9.3 (07:00),13.7,24 (14:50),18 (15:30),0,0,0,0,0,41.39055555555556,-2.2
Arenys de Mar,Barcelona,19.4 (11:30),8.4 (04:40),13.9,23 (15:50),13 (22:10),0,0,0,0,0,41.587500000000006,-2.54
Girona Aeropuerto,Girona,22.5 (14:50),3.2 (04:50),12.9,54 (19:20),41 (19:20),0,0,0,0,0,41.91166666666666,-2.763333333333333
Porqueres,Girona,22.3 (14:50),6.0 (23:59),14.1,43 (14:20),22 (14:10),0,0,0,0,0,42.10444444444445,-2.763611111111111
Zumarraga,Gipuzkoa,10.9 (12:40),7.6 (00:00),9.2,39 (04:40),18 (04:40),1.8,1.7,0.1,0,0,43.080000000000005,-2.3175
Zumaia,Gipuzkoa,15.5 (14:20),12.5 (00:00),14,51 (04:30),37 (04:40),0.4,0.4,0,0,0,43.30222222222222,-2.2511111111111113
Elgoibar,Gipuzkoa,13.3 (15:20),9.8 (00:00),11.6,23 (13:10),12 (14:10),0.6,0.6,0,0,0,43.20944444444445,-2.413333333333333
Machichaco,Bizkaia,15.5 (12:30),11.6 (00:00),13.6,76 (03:20),54 (04:00),2,2,0,0,0,43.45388888888889,-2.7527777777777778
Bilbao Aeropuerto,Bizkaia,16.2 (15:10),9.8 (20:20),13,30 (15:20),20 (05:10),0.3,0.2,0.1,0,0,43.29805555555556,-2.906388888888889
Castro Urdiales,Cantabria,15.8 (12:10),11.5 (07:10),13.7,47 (01:50),27 (01:30),0.3,0.3,0,0,0,43.39472222222222,-3.233888888888889
Santander Aeropuerto,Cantabria,16.7 (16:20),11.4 (00:10),14.1,24 (05:20),15 (02:10),5.6,5.3,0.1,0,0.2,43.42388888888889,-3.8255555555555554
Santander,Cantabria,15.9 (14:00),10.9 (00:50),13.4,32 (05:00),23 (19:10),5.8,5,0,0,0.8,43.49111111111111,-3.8005555555555555
San Vicente de la Barquera,Cantabria,15.3 (15:20),11.9 (05:00),13.6,32 (04:40),19 (08:40),6.3,1.4,3.6,0.1,1.2,43.39333333333333,-4.392222222222222
Llanes,Asturias,15.6 (14:40),12.3 (04:30),14,27 (03:50),17 (03:50),2.8,0.2,1.4,0.2,1,43.42027777777778,-4.748055555555555
"Gijón, Campus",Asturias,18.3 (15:30),10.6 (00:00),14.4,18 (16:00),12 (16:00),0.4,0,0.2,0.2,0,43.52305555555555,-5.621111111111111
Asturias Aeropuerto,Asturias,17.3 (14:20),9.6 (04:20),13.4,28 (05:00),20 (23:59),0,0,0,0,0,43.566944444444445,-6.0441666666666665
Oviedo,Asturias,16.6 (14:50),8.9 (05:00),12.8,19 (19:50),10 (15:50),0.6,0.2,0.4,0,0,43.35333333333333,-5.874166666666667
Castropol,Asturias,14.6 (14:40),8.7 (00:00),11.7,20 (21:50),9 (21:50),0.2,0,0.2,0,0,43.52472222222222,-7.0313888888888885
Estaca de Bares,A Coruña,15.2 (14:30),12.0 (02:50),13.6,32 (23:30),25 (23:30),0.6,0,0.6,0,0,43.78611111111111,-7.684722222222223
Fisterra,A Coruña,16.1 (13:30),11.5 (00:10),13.8,54 (05:00),36 (00:50),0,0,0,0,0,42.92472222222222,-9.29138888888889
Santiago de Compostela Aeropuerto,A Coruña,17.2 (16:10),8.7 (02:10),13,26 (00:10),17 (00:10),0,0,0,0,0,42.88805555555555,-8.410555555555556
Padrón,A Coruña,18.7 (15:20),9.4 (03:50),14.1,36 (02:40),26 (02:40),0,0,0,0,0,42.73833333333334,-8.627222222222223
Pontevedra,Pontevedra,19.6 (16:20),9.7 (00:30),14.7,24 (01:50),10 (01:00),0,0,0,0,0,42.43833333333333,-8.615833333333333
Vigo Aeropuerto,Pontevedra,18.5 (16:10),8.5 (05:50),13.5,30 (03:30),22 (03:30),0,0,0,0,0,42.23861111111111,-8.623888888888889
Lugo Aeropuerto,Lugo,18.5 (14:30),5.6 (03:10),12,19 (19:00),11 (19:00),0,0,0,0,0,43.11138888888889,-7.4575000000000005
Puerto de Leitariegos,Asturias,10.8 (10:50),4.0 (22:50),7.4,46 (00:10),22 (00:10),0,0,0,0,0,42.994166666666665,-6.4141666666666675
Ponferrada,León,18.3 (17:30),2.7 (07:00),10.5,13 (14:40),7 (01:30),0,0,0,0,0,42.56388888888888,-6.6
A Pobra de Trives,Ourense,15.5 (15:40),3.4 (05:30),9.5,19 (17:00),10 (08:10),0,0,0,0,0,42.339444444444446,-7.2825
Ourense,Ourense,21.1 (17:10),5.9 (06:40),13.5,12 (07:10),6 (13:50),0,0,0,0,0,42.32527777777778,-7.859722222222222
Xinzo de Limia,Ourense,16.2 (14:30),-0.8 (06:50),7.7,16 (07:50),10 (16:20),0,0,0,0,0,42.07916666666667,-7.733611111111111
Soria,Soria,15.2 (14:10),6.8 (00:20),11,48 (19:20),23 (18:00),0,0,0,0,0,41.775,-2.4830555555555556
Aranda de Duero,Burgos,14.7 (14:40),3.9 (00:30),9.3,43 (15:50),22 (15:50),0,0,0,0,0,41.66583333333333,-3.742777777777778
"La Pinilla, estación de esquí",Segovia,6.4 (15:30),-0.4 (02:20),3,36 (12:20),21 (12:50),0,0,0,0,0,41.19194444444444,-3.475277777777778
Cervera de Pisuerga,Palencia,13.7 (12:30),7.6 (01:40),10.6,41 (05:40),21 (11:20),0,0,0,0,0,42.870555555555555,-4.52
Palacios de la Sierra,Burgos,14.7 (14:50),7.2 (08:20),10.9,69 (01:40),30 (00:10),0,0,0,0,0,41.959722222222226,-3.131666666666667
Burgos Aeropuerto,Burgos,13.8 (13:40),4.7 (06:10),9.3,43 (14:40),33 (14:40),0,0,0,0,0,42.356944444444444,-3.620277777777778
Autilla del Pino,Palencia,13.5 (14:10),0.3 (08:20),6.9,32 (18:30),22 (18:40),0,0,0,0,0,41.995555555555555,-4.602777777777778
Valladolid,Valladolid,15.8 (15:30),4.2 (08:30),10,23 (15:50),7 (17:30),0,0,0,0,0,41.64083333333333,-4.754444444444444
Ávila,Ávila,11.3 (15:20),3.7 (01:30),7.5,39 (12:00),24 (13:10),0,0,0,0,0,40.659166666666664,-4.680000000000001
Puerto de Navacerrada,Madrid,5.0 (15:30),-1.1 (02:40),1.9,49 (11:20),29 (23:59),0,0,0,0,0,40.793055555555554,-4.010555555555555
Segovia,Segovia,13.2 (15:30),1.1 (03:00),7.1,40 (13:10),26 (13:40),0,0,0,0,0,40.945277777777775,-4.126388888888888
"La Covatilla, estación de esquí",Salamanca,5.6 (14:40),0.3 (05:40),2.9,69 (02:30),48 (02:30),0,0,0,0,0,40.355000000000004,-5.69
Zamora,Zamora,17.4 (15:50),1.6 (08:00),9.5,13 (14:10),6 (14:10),0,0,0,0,0,41.51555555555556,-5.735277777777778
Puerto de San Isidro,León,7.8 (12:20),3.2 (23:59),5.5,40 (09:10),24 (05:10),1,0,0,1,0,43.06222222222222,-5.376944444444444
"León, Virgen del Camino",León,18.2 (13:40),2.7 (07:20),10.5,37 (15:00),24 (15:10),0,0,0,0,0,42.58833333333334,-5.651111111111112
Lagunas de Somoza,León,19.0 (15:00),3.6 (23:59),11.3,27 (16:10),18 (16:10),0,0,0,0,0,42.3775,-6.196666666666667
Benavente,Zamora,18.1 (16:30),1.2 (07:10),9.7,20 (21:40),8 (13:30),0,0,0,0,0,42.01083333333333,-5.666666666666667
Villardeciervos,Zamora,19.6 (15:20),-0.4 (06:10),9.6,24 (15:30),14 (15:50),0,0,0,0,0,41.94138888888889,-6.279722222222222
Salamanca Aeropuerto,Salamanca,14.9 (15:50),0.4 (01:20),7.6,32 (11:40),20 (11:40),0,0,0,0,0,40.95944444444445,-5.498333333333333
Salamanca,Salamanca,16.0 (16:00),3.4 (05:20),9.7,23 (12:10),12 (14:10),0,0,0,0,0,40.9575,-5.662222222222223
Vitigudino,Salamanca,18.0 (15:00),1.7 (07:00),9.9,24 (16:00),15 (15:50),0,0,0,0,0,41.01138888888889,-6.437777777777778
Saelices El Chico,Salamanca,17.1 (15:10),3.6 (04:20),10.4,36 (14:30),21 (15:00),0,0,0,0,0,40.635,-6.6
Molina de Aragón,Guadalajara,14.6 (13:50),-0.5 (02:10),7.1,36 (15:30),19 (15:50),0,0,0,0,0,40.84166666666667,-1.8788888888888888
Tarancón,Cuenca,18.6 (16:00),4.5 (07:10),11.6,46 (15:40),26 (14:50),0,0,0,0,0,40.01138888888889,-3.0213888888888887
Aranjuez,Madrid,19.9 (15:50),0.4 (08:00),10.1,24 (16:00),12 (13:10),0,0,0,0,0,40.06722222222223,-3.546111111111111
Buitrago del Lozoya,Madrid,15.2 (14:50),4.7 (00:00),9.9,56 (12:30),26 (12:30),0,0,0,0,0,41.00694444444444,-3.613611111111111
Sigüenza,Guadalajara,15.9 (13:50),1.0 (07:20),8.4,52 (14:40),22 (14:40),0,0,0,0,0,41.08638888888889,-2.618055555555556
Guadalajara,Guadalajara,18.2 (15:40),3.2 (08:00),10.7,41 (13:40),20 (13:20),0,0,0,0,0,40.63027777777778,-3.15
Colmenar Viejo,Madrid,16.7 (15:50),3.9 (03:30),10.3,46 (10:30),23 (11:00),0,0,0,0,0,40.69611111111111,-3.765
Toledo,Toledo,20.2 (16:30),4.6 (07:00),12.4,34 (23:20),24 (21:40),0,0,0,0,0,39.88472222222222,-4.045277777777778
Puerto Alto del León,Madrid,9.9 (15:00),-0.4 (04:00),4.7,76 (18:50),47 (17:20),0,0,0,0,0,40.70638888888889,-4.141944444444444
Robledo de Chavela,Madrid,18.7 (15:10),3.2 (04:00),11,63 (20:50),34 (21:30),0,0,0,0,0,40.42777777777778,-4.25
Talavera de la Reina,Toledo,18.7 (15:40),1.4 (06:20),10.1,24 (15:50),15 (15:50),0,0,0,0,0,39.95861111111111,-4.863611111111111
Navalmoral de la Mata,Cáceres,19.9 (16:30),-0.4 (07:00),9.7,17 (14:30),8 (14:10),0,0,0,0,0,39.94583333333333,-5.5825
Trujillo,Cáceres,18.3 (17:20),3.8 (07:50),11,18 (15:00),11 (14:50),0,0,0,0,0,39.4825,-5.854166666666666
Cáceres,Cáceres,20.0 (16:10),4.2 (06:40),12.1,26 (16:20),16 (18:50),0,0,0,0,0,39.47138888888889,-6.338888888888889
Plasencia,Cáceres,21.0 (14:00),6.9 (07:40),14,42 (20:10),15 (16:00),0,0,0,0,0,40.043055555555554,-6.085833333333333
Coria,Cáceres,22.2 (15:20),11.0 (08:00),16.6,54 (03:50),22 (01:50),0,0,0,0,0,40.00361111111111,-6.5575
Madridejos,Toledo,15.9 (16:30),2.9 (07:30),9.4,40 (16:30),22 (14:20),0,0,0,0,0,39.49194444444444,-3.5283333333333333
San Clemente,Cuenca,17.5 (15:50),0.0 (08:00),8.8,36 (11:40),24 (16:20),0,0,0,0,0,39.416666666666664,-2.4205555555555556
Tomelloso,Ciudad Real,17.0 (16:30),1.9 (06:30),9.4,34 (11:20),16 (11:10),0,0,0,0,0,39.16916666666666,-3.0075
Ciudad Real,Ciudad Real,16.8 (14:40),4.2 (02:40),10.5,35 (13:20),14 (13:30),0,0,0,0,0,38.98916666666667,-3.9202777777777778
