España,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,latitude,longitude
Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),0.0,0.0
Reus Aeropuerto,Tarragona,14.0 (13:50),1.3 (01:00),7.6,15 (01:50),13 (01:30),0,0,0,0,0,41.144999999999996,-1.163611111111111
Barcelona Aeropuerto,Barcelona,13.5 (13:20),4.3 (05:40),8.9,39 (05:50),30 (06:00),0,0,0,0,0,41.29277777777778,-2.0700000000000003
Manresa,Barcelona,10.2 (16:20),-2.9 (06:40),3.6,14 (05:50),9 (02:10),0,0,0,0,0,41.72,-1.840277777777778
Barcelona,Barcelona,12.9 (13:00),4.8 (05:40),8.8,26 (07:40),17 (14:40),0,0,0,0,0,41.39055555555556,-2.2
Arenys de Mar,Barcelona,16.3 (13:20),5.0 (03:50),10.6,17 (14:30),9 (09:20),0,0,0,0,0,41.587500000000006,-2.54
Girona Aeropuerto,Girona,11.8 (14:50),-1.7 (05:00),5.1,17 (07:40),14 (21:00),0,0,0,0,0,41.91166666666666,-2.763333333333333
Porqueres,Girona,9.7 (13:30),0.3 (01:20),5,13 (08:20),9 (08:20),0,0,0,0,0,42.10444444444445,-2.763611111111111
Zumaia,Gipuzkoa,19.7 (12:20),9.7 (00:00),14.7,51 (12:10),18 (13:00),0,0,0,0,0,43.30222222222222,-2.2511111111111113
Machichaco,Bizkaia,19.1 (12:50),13.6 (00:10),16.4,50 (05:20),31 (01:40),0,0,0,0,0,43.45388888888889,-2.7527777777777778
Güeñes,Bizkaia,18.2 (15:00),8.0 (00:30),13.1,27 (15:50),13 (15:40),0,0,0,0,0,43.20333333333333,-3.104722222222222
Bilbao Aeropuerto,Bizkaia,20.3 (15:20),6.6 (02:10),13.4,30 (15:40),15 (16:20),0,0,0,0,0,43.29805555555556,-2.906388888888889
Castro Urdiales,Cantabria,18.5 (15:00),9.3 (00:00),13.9,19 (14:00),12 (14:00),0,0,0,0,0,43.39472222222222,-3.233888888888889
Santander Aeropuerto,Cantabria,19.2 (15:50),3.8 (02:20),11.5,21 (15:10),12 (05:40),0,0,0,0,0,43.42388888888889,-3.8255555555555554
Santander,Cantabria,16.2 (15:50),11.0 (00:30),13.6,23 (18:10),17 (18:10),0,0,0,0,0,43.49111111111111,-3.8005555555555555
San Vicente de la Barquera,Cantabria,17.6 (13:10),7.2 (00:50),12.4,18 (22:20),14 (22:10),0,0,0,0,0,43.39333333333333,-4.392222222222222
Llanes,Asturias,17.2 (15:00),8.7 (03:50),13,20 (18:50),13 (17:20),0,0,0,0,0,43.42027777777778,-4.748055555555555
"Gijón, Campus",Asturias,20.2 (15:00),7.0 (01:30),13.6,20 (15:30),10 (15:30),0,0,0,0,0,43.52305555555555,-5.621111111111111
Cabo Peñas,Asturias,16.4 (12:30),11.3 (04:20),13.8,31 (19:40),23 (16:20),0,0,0,0,0,43.655833333333334,-5.8486111111111105
Asturias Aeropuerto,Asturias,18.6 (14:40),11.4 (06:20),15,28 (16:20),22 (16:20),0,0,0,0,0,43.566944444444445,-6.0441666666666665
Oviedo,Asturias,18.8 (15:50),11.6 (07:40),15.2,19 (15:20),12 (20:20),0.2,0,0.2,0,0,43.35333333333333,-5.874166666666667
Cabo Busto,Asturias,17.6 (12:40),11.6 (06:10),14.6,30 (20:30),22 (20:50),0,0,0,0,0,43.56916666666667,-6.47
Castropol,Asturias,19.9 (15:10),9.5 (03:20),14.7,13 (22:00),6 (18:00),0.4,0.3,0.1,0,0,43.52472222222222,-7.0313888888888885
Estaca de Bares,A Coruña,17.7 (20:30),12.7 (05:10),15.2,41 (17:20),31 (17:10),0.8,0.6,0,0.2,0,43.78611111111111,-7.684722222222223
A Coruña,A Coruña,19.0 (13:40),13.3 (06:50),16.2,45 (13:30),23 (00:10),2.4,2.4,0,0,0,43.365833333333335,-8.421388888888888
Fisterra,A Coruña,17.1 (16:40),12.5 (03:00),14.8,86 (21:10),47 (22:30),2.2,2,0,0.2,0,42.92472222222222,-9.29138888888889
Santiago de Compostela Aeropuerto,A Coruña,16.0 (13:50),9.0 (08:40),12.5,41 (21:40),22 (23:20),3.2,3.2,0,0,0,42.88805555555555,-8.410555555555556
Padrón,A Coruña,18.2 (14:20),8.7 (08:50),13.5,33 (20:20),22 (20:10),8.5,8.4,0,0,0.1,42.73833333333334,-8.627222222222223
Santiago de Compostela,A Coruña,17.1 (14:30),10.4 (08:50),13.8,27 (13:50),12 (14:40),5.9,5.9,0,0,0,42.876111111111115,-8.555833333333334
Pontevedra,Pontevedra,20.1 (15:30),12.0 (04:50),16.1,39 (15:20),18 (17:00),1.8,1.8,0,0,0,42.43833333333333,-8.615833333333333
Lugo Aeropuerto,Lugo,18.9 (14:50),6.8 (09:40),12.8,28 (18:20),12 (18:10),0.4,0.2,0,0.2,0,43.11138888888889,-7.4575000000000005
Puerto de Leitariegos,Asturias,8.0 (16:20),2.3 (04:50),5.1,40 (23:50),27 (23:50),0,0,0,0,0,42.994166666666665,-6.4141666666666675
Ponferrada,León,12.6 (15:30),4.1 (09:50),8.4,27 (21:30),15 (21:40),0.4,0,0.4,0,0,42.56388888888888,-6.6
Ourense,Ourense,18.0 (15:10),9.0 (09:30),13.5,46 (16:10),20 (16:10),3.6,3.6,0,0,0,42.32527777777778,-7.859722222222222
Xinzo de Limia,Ourense,11.9 (16:20),7.6 (00:00),9.7,45 (12:20),25 (12:40),4.1,4,0,0,0.1,42.07916666666667,-7.733611111111111
Soria,Soria,12.4 (14:20),1.3 (01:40),6.8,24 (14:30),14 (14:30),0,0,0,0,0,41.775,-2.4830555555555556
Aranda de Duero,Burgos,13.7 (16:00),4.3 (21:30),9,14 (14:50),6 (11:40),0,0,0,0,0,41.66583333333333,-3.742777777777778
"La Pinilla, estación de esquí",Segovia,7.2 (23:40),2.7 (01:20),4.9,46 (00:30),35 (00:50),1.2,0.2,1,0,0,41.19194444444444,-3.475277777777778
Cervera de Pisuerga,Palencia,12.2 (16:30),5.0 (09:00),8.6,31 (13:30),15 (13:10),1.4,1.2,0.2,0,0,42.870555555555555,-4.52
Palacios de la Sierra,Burgos,10.3 (17:00),1.8 (23:59),6.1,19 (21:10),15 (23:50),0,0,0,0,0,41.959722222222226,-3.131666666666667
Burgos Aeropuerto,Burgos,10.9 (16:00),1.4 (23:59),6.1,23 (15:30),17 (15:20),0.2,0,0.2,0,0,42.356944444444444,-3.620277777777778
Carrión de los Condes,Palencia,10.3 (16:40),2.7 (22:40),6.5,11 (14:30),6 (14:30),0.2,0,0.2,0,0,42.350833333333334,-4.617222222222223
Autilla del Pino,Palencia,12.2 (15:20),5.0 (03:20),8.6,28 (20:50),14 (04:40),0.3,0,0.3,0,0,41.995555555555555,-4.602777777777778
Valladolid,Valladolid,15.1 (15:20),7.0 (07:10),11.1,15 (01:30),7 (01:30),0.2,0,0,0,0.2,41.64083333333333,-4.754444444444444
Ávila,Ávila,13.2 (13:50),6.0 (00:30),9.6,28 (12:50),17 (14:40),0.6,0,0.2,0,0.4,40.659166666666664,-4.680000000000001
Puerto de Navacerrada,Madrid,6.7 (16:00),2.0 (00:50),4.3,43 (06:10),25 (05:30),0.8,0.8,0,0,0,40.793055555555554,-4.010555555555555
Segovia,Segovia,15.4 (14:50),6.7 (07:30),11,24 (13:30),17 (14:10),0.2,0,0.2,0,0,40.945277777777775,-4.126388888888888
Zamora,Zamora,14.1 (15:00),5.5 (07:40),9.8,13 (14:00),8 (11:30),2.6,0.2,0,2,0.4,41.51555555555556,-5.735277777777778
Puerto de San Isidro,León,7.0 (23:30),2.6 (00:40),4.8,49 (19:00),33 (19:00),0,0,0,0,0,43.06222222222222,-5.376944444444444
"León, Virgen del Camino",León,8.7 (16:20),5.9 (00:00),7.3,15 (23:50),10 (20:10),0.6,0.6,0,0,0,42.58833333333334,-5.651111111111112
Lagunas de Somoza,León,6.8 (16:50),4.0 (00:10),5.4,15 (16:40),9 (16:30),1.3,0.1,0.1,0.3,0.8,42.3775,-6.196666666666667
Benavente,Zamora,10.4 (14:50),5.8 (00:30),8.1,18 (12:00),8 (14:10),0.8,0.2,0.2,0,0.4,42.01083333333333,-5.666666666666667
Salamanca Aeropuerto,Salamanca,17.1 (15:00),5.5 (03:50),11.3,41 (15:40),28 (17:30),2,0.2,0.3,0.9,0.6,40.95944444444445,-5.498333333333333
Salamanca,Salamanca,17.3 (14:30),7.4 (00:20),12.3,28 (15:20),14 (15:30),0,0,0,0,0,40.9575,-5.662222222222223
Vitigudino,Salamanca,15.2 (13:50),8.5 (00:00),11.8,33 (14:40),20 (14:40),3,1.4,0.2,1.4,0,41.01138888888889,-6.437777777777778
Saelices El Chico,Salamanca,15.1 (13:20),8.8 (09:00),12,39 (13:30),21 (13:10),6.8,1.2,0.2,5,0.4,40.635,-6.6
Molina de Aragón,Guadalajara,11.5 (14:10),1.5 (23:59),6.5,27 (14:50),15 (14:50),0,0,0,0,0,40.84166666666667,-1.8788888888888888
Tarancón,Cuenca,15.5 (15:50),7.1 (06:30),11.3,26 (13:30),13 (10:40),0,0,0,0,0,40.01138888888889,-3.0213888888888887
Aranjuez,Madrid,15.3 (16:40),6.3 (03:40),10.8,19 (09:50),11 (00:10),0,0,0,0,0,40.06722222222223,-3.546111111111111
Buitrago del Lozoya,Madrid,9.7 (16:30),3.0 (06:20),6.3,11 (03:30),6 (06:40),0,0,0,0,0,41.00694444444444,-3.613611111111111
Somosierra,Madrid,7.9 (12:10),2.3 (08:00),5.1,18 (01:40),5 (14:50),0.4,0,0.4,0,0,41.135555555555555,-3.5802777777777774
Madrid Aeropuerto,Madrid,12.4 (16:00),4.1 (07:50),8.2,17 (00:20),14 (00:20),0.1,0.1,0,0,0,40.46666666666667,-3.5555555555555554
Sigüenza,Guadalajara,10.0 (15:00),1.3 (22:20),5.6,23 (15:40),10 (15:40),0,0,0,0,0,41.08638888888889,-2.618055555555556
Guadalajara,Guadalajara,12.5 (16:30),5.9 (07:00),9.2,11 (02:10),8 (02:10),0,0,0,0,0,40.63027777777778,-3.15
Colmenar Viejo,Madrid,9.2 (16:00),4.2 (05:40),6.7,23 (12:20),10 (11:30),0.5,0.5,0,0,0,40.69611111111111,-3.765
Toledo,Toledo,13.4 (15:50),6.7 (08:50),10,20 (23:50),13 (23:40),0.8,0,0.2,0,0.6,39.88472222222222,-4.045277777777778
Puerto Alto del León,Madrid,7.7 (21:00),3.0 (00:20),5.3,28 (05:50),16 (00:30),0.8,0.2,0.5,0,0.1,40.70638888888889,-4.141944444444444
Robledo de Chavela,Madrid,13.1 (15:10),6.4 (07:00),9.8,13 (15:30),8 (23:59),0,0,0,0,0,40.42777777777778,-4.25
Talavera de la Reina,Toledo,13.1 (14:10),8.0 (02:50),10.6,20 (13:40),12 (13:40),3.4,0,0.4,2.4,0.6,39.95861111111111,-4.863611111111111
Navalmoral de la Mata,Cáceres,13.0 (13:00),9.3 (02:40),11.2,28 (13:20),14 (21:30),12,0.2,0,8,3.8,39.94583333333333,-5.5825
Trujillo,Cáceres,13.8 (21:40),9.9 (01:10),11.8,34 (23:50),21 (11:00),11.4,0,0.3,9.4,1.7,39.4825,-5.854166666666666
Cáceres,Cáceres,13.9 (20:40),9.4 (08:30),11.6,36 (16:10),26 (14:10),6,0,1.8,3,1.2,39.47138888888889,-6.338888888888889
Plasencia,Cáceres,13.3 (12:30),9.4 (01:00),11.3,36 (20:20),13 (06:10),9.2,0.6,0,5,3.6,40.043055555555554,-6.085833333333333
Coria,Cáceres,12.2 (21:40),9.6 (00:50),10.9,41 (15:30),25 (15:10),19.8,4.6,0,14.2,1,40.00361111111111,-6.5575
Valencia de Alcántara,Cáceres,13.8 (16:00),10.3 (07:40),12.1,45 (22:30),27 (17:10),4.4,0,0.8,1.8,1.8,39.414722222222224,-7.231111111111111
Quintanar de la Orden,Toledo,14.3 (14:00),6.0 (08:00),10.2,22 (12:20),13 (12:40),0,0,0,0,0,39.597500000000004,-3.0469444444444442
Madridejos,Toledo,14.1 (15:50),4.6 (06:10),9.4,30 (13:20),14 (13:30),0,0,0,0,0,39.49194444444444,-3.5283333333333333
San Clemente,Cuenca,14.9 (15:00),3.6 (08:00),9.2,32 (13:30),21 (13:20),0,0,0,0,0,39.416666666666664,-2.4205555555555556
Tomelloso,Ciudad Real,17.3 (15:20),5.0 (07:00),11.1,28 (12:20),15 (13:00),0,0,0,0,0,39.16916666666666,-3.0075
Ciudad Real,Ciudad Real,15.1 (15:40),4.9 (04:40),10,20 (22:50),10 (22:50),1.8,0,1.6,0,0.2,38.98916666666667,-3.9202777777777778
Valdepeñas,Ciudad Real,15.6 (14:10),7.3 (01:00),11.5,27 (09:40),12 (21:30),3.6,0,3.4,0.2,0,38.75055555555556,-3.391388888888889
Viso del Marqués,Ciudad Real,16.1 (16:40),8.7 (23:50),12.4,39 (04:30),27 (04:20),1.1,0.4,0.4,0,0.3,38.518055555555556,-3.5666666666666664
Puebla de Don Rodrigo,Ciudad Real,13.6 (16:10),4.3 (05:40),9,2 (23:50),0 (12:50),5,0,3.7,0.4,0.9,39.08861111111111,-4.616388888888888
Herrera del Duque,Badajoz,12.3 (16:40),7.2 (03:30),9.8,17 (11:40),11 (17:30),5.6,0.2,4.2,0.8,0.4,39.169444444444444,-5.062222222222222
Hinojosa del Duque,Córdoba,16.2 (16:10),9.2 (04:50),12.7,28 (09:20),18 (10:30),3.5,0.1,0,1.3,2.1,38.49861111111111,-5.1211111111111105
Don Benito,Badajoz,15.3 (15:20),10.1 (06:10),12.7,26 (23:40),13 (14:10),9.6,0,7,1.4,1.2,38.955555555555556,-5.880555555555556
Llerena,Badajoz,16.3 (14:30),11.5 (23:10),13.9,60 (09:50),41 (09:00),8.4,0,4.2,0.6,3.6,38.23166666666667,-6.016944444444444
Mérida,Badajoz,14.3 (14:20),8.8 (05:50),11.6,31 (17:30),16 (14:40),5,0,0.2,2.8,2,38.91583333333333,-6.385555555555556
