España,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,latitude,longitude
Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),0.0,0.0
Reus Aeropuerto,Tarragona,27.9 (15:50),15.9 (02:50),21.9,50 (13:10),38 (12:30),0,0,0,0,0,41.144999999999996,-1.163611111111111
Barcelona Aeropuerto,Barcelona,26.3 (14:00),16.9 (07:30),21.6,72 (19:00),41 (19:00),11.8,0,0,0,11.8,41.29277777777778,-2.0700000000000003
Manresa,Barcelona,25.3 (18:20),12.7 (07:00),19,35 (18:50),17 (18:50),0,0,0,0,0,41.72,-1.840277777777778
Barcelona,Barcelona,24.4 (12:40),15.7 (20:20),20,48 (20:00),38 (18:10),11.4,0,0,5,6.4,41.39055555555556,-2.2
Arenys de Mar,Barcelona,25.9 (12:10),13.7 (23:50),19.8,25 (21:00),11 (20:00),19.1,0,0,0.5,18.6,41.587500000000006,-2.54
Girona Aeropuerto,Girona,23.9 (13:00),14.3 (23:59),19.1,32 (14:50),17 (13:40),39.2,0,0,38.4,0.8,41.91166666666666,-2.763333333333333
Porqueres,Girona,22.6 (12:10),13.6 (23:59),18.1,25 (15:40),12 (15:40),23.4,0,0,14.9,8.5,42.10444444444445,-2.763611111111111
Zumarraga,Gipuzkoa,13.6 (12:10),10.2 (23:59),11.9,24 (06:50),15 (02:20),9.8,2,3.7,3,1.1,43.080000000000005,-2.3175
Zumaia,Gipuzkoa,18.9 (10:40),14.4 (23:20),16.6,47 (05:40),34 (07:20),17.8,1.9,0.6,12.6,2.7,43.30222222222222,-2.2511111111111113
Elgoibar,Gipuzkoa,16.2 (14:40),12.4 (23:59),14.3,22 (03:10),11 (02:50),14.8,2.5,6.4,3.5,2.4,43.20944444444445,-2.413333333333333
Machichaco,Bizkaia,17.7 (07:00),14.3 (22:40),16,60 (04:20),45 (04:20),17.4,7.4,0.2,5,4.8,43.45388888888889,-2.7527777777777778
Güeñes,Bizkaia,18.6 (11:30),11.8 (22:40),15.2,31 (14:30),18 (14:30),11.1,1,1,6.6,2.5,43.20333333333333,-3.104722222222222
