España,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,latitude,longitude
Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),0.0,0.0
Reus Aeropuerto,Tarragona,18.4 (13:10),9.1 (00:50),13.8,50 (14:10),31 (14:10),0.4,0,0.2,0,0.2,41.144999999999996,-1.163611111111111
Barcelona Aeropuerto,Barcelona,18.6 (15:00),12.8 (01:40),15.7,67 (16:50),51 (14:00),6.6,0.1,6.5,0,0,41.29277777777778,-2.0700000000000003
Manresa,Barcelona,18.0 (15:30),8.8 (04:40),13.4,27 (16:00),15 (16:00),0.6,0,0.4,0.2,0,41.72,-1.840277777777778
Barcelona,Barcelona,17.9 (11:20),14.0 (01:30),15.9,65 (14:30),53 (16:50),2,0,2,0,0,41.39055555555556,-2.2
Arenys de Mar,Barcelona,19.5 (14:10),13.1 (06:00),16.3,59 (05:10),22 (05:00),3.1,1.6,1.5,0,0,41.587500000000006,-2.54
Girona Aeropuerto,Girona,17.4 (13:10),11.7 (04:20),14.5,48 (05:10),33 (01:20),31.1,10.1,20.3,0.7,0,41.91166666666666,-2.763333333333333
Porqueres,Girona,16.2 (12:40),11.1 (21:10),13.7,35 (13:10),18 (13:10),16.2,4.6,11.6,0,0,42.10444444444445,-2.763611111111111
San Sebastián Aeropuerto,Gipuzkoa,15.6 (14:30),7.4 (08:10),11.5,21 (19:00),12 (14:30),0,0,0,0,0,43.356944444444444,-1.7922222222222222
Zumarraga,Gipuzkoa,9.5 (14:00),6.3 (00:10),7.9,14 (14:00),7 (13:20),0,0,0,0,0,43.080000000000005,-2.3175
Zumaia,Gipuzkoa,15.2 (12:30),9.8 (23:50),12.5,22 (14:50),11 (15:20),0,0,0,0,0,43.30222222222222,-2.2511111111111113
Elgoibar,Gipuzkoa,12.0 (15:00),7.7 (00:20),9.8,9 (19:50),4 (18:30),0,0,0,0,0,43.20944444444445,-2.413333333333333
Machichaco,Bizkaia,14.2 (11:20),9.5 (01:30),11.8,23 (14:20),18 (14:20),0,0,0,0,0,43.45388888888889,-2.7527777777777778
Güeñes,Bizkaia,15.7 (14:20),3.6 (04:10),9.6,11 (14:10),5 (13:40),0,0,0,0,0,43.20333333333333,-3.104722222222222
Bilbao Aeropuerto,Bizkaia,15.6 (13:40),5.1 (02:40),10.4,18 (13:40),13 (15:30),0,0,0,0,0,43.29805555555556,-2.906388888888889
Castro Urdiales,Cantabria,15.0 (14:10),8.6 (04:30),11.8,13 (08:50),8 (08:50),0,0,0,0,0,43.39472222222222,-3.233888888888889
