España,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,latitude,longitude
Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),0.0,0.0
Estaca de Bares,A Coruña,11.3 (12:10),8.9 (07:50),10.1,60 (22:40),35 (23:59),10.4,0,8.4,0,2,43.78611111111111,-7.684722222222223
A Coruña,A Coruña,11.8 (14:50),8.8 (07:30),10.3,55 (23:10),30 (23:30),1.4,0.2,0,0.8,0.4,43.365833333333335,-8.421388888888888
Cabo Vilan,A Coruña,12.2 (14:00),8.3 (03:20),10.3,67 (23:40),56 (21:50),0.1,0,0,0,0.1,43.160555555555554,-9.210833333333333
Fisterra,A Coruña,10.6 (14:20),7.3 (03:50),9,72 (22:00),49 (22:00),0.2,0,0,0.2,0,42.92472222222222,-9.29138888888889
Santiago de Compostela Aeropuerto,A Coruña,10.4 (13:40),4.1 (06:20),7.2,46 (20:30),21 (20:30),0.5,0,0,0,0.5,42.88805555555555,-8.410555555555556
Padrón,A Coruña,12.7 (13:40),5.8 (08:30),9.3,37 (16:20),17 (10:50),0.1,0,0,0,0.1,42.73833333333334,-8.627222222222223
Santiago de Compostela,A Coruña,11.6 (14:00),6.0 (08:20),8.8,34 (15:20),16 (20:10),0.3,0.1,0,0,0.2,42.876111111111115,-8.555833333333334
Hellín,Albacete,15.0 (15:50),5.0 (07:40),10,22 (23:20),12 (23:20),0,0,0,0,0,38.54194444444444,-1.7030555555555555
Albacete Base Aérea,Albacete,16.6 (15:20),5.5 (08:10),11.1,56 (12:40),38 (12:40),0,0,0,0,0,38.95416666666667,-1.856388888888889
Chinchilla,Albacete,13.2 (14:10),3.4 (08:10),8.3,44 (14:10),31 (14:10),0,0,0,0,0,38.93583333333333,-1.66
Albacete,Albacete,17.0 (15:20),5.8 (08:20),11.4,30 (16:00),12 (14:00),0.1,0,0,0,0.1,39.00555555555555,-1.8622222222222222
Alicante-Elche Aeropuerto,Alacant/Alicante,18.2 (15:30),8.6 (06:50),13.4,37 (15:50),27 (15:40),0,0,0,0,0,38.282777777777774,-0.5708333333333333
Alicante/Alacant,Alacant/Alicante,18.6 (13:20),8.8 (08:20),13.7,28 (15:10),15 (17:20),0,0,0,0,0,38.3725,-0.49416666666666664
Jávea/ Xàbia,Alacant/Alicante,16.6 (13:10),10.2 (07:50),13.4,49 (23:59),25 (23:50),0,0,0,0,0,38.78361111111111,-0.16777777777777778
Abla,Almería,17.5 (13:20),9.5 (07:20),13.5,39 (14:20),21 (14:20),0.4,0,0,0,0.4,37.14138888888889,-2.779722222222222
Almería Aeropuerto,Almería,23.6 (15:40),14.6 (08:20),19.1,54 (06:50),37 (18:30),0,0,0,0,0,36.84638888888889,-2.3569444444444447
Huércal-Overa,Almería,19.0 (14:50),7.9 (07:10),13.5,27 (10:20),12 (05:10),0,0,0,0,0,37.39055555555556,-1.9436111111111112
Vitoria Gasteiz Aeropuerto,Araba/Álava,12.5 (15:20),3.3 (02:50),7.9,28 (15:00),21 (15:00),0,0,0,0,0,42.871944444444445,-2.7327777777777778
Llanes,Asturias,11.8 (00:00),10.0 (06:40),10.9,41 (21:20),32 (20:20),31.4,0,4,5,22.4,43.42027777777778,-4.748055555555555
"Gijón, Campus",Asturias,10.3 (15:20),5.5 (04:00),7.9,31 (23:20),15 (23:20),29.4,0,3.4,11.8,14.2,43.52305555555555,-5.621111111111111
Asturias Aeropuerto,Asturias,9.8 (13:50),6.8 (00:50),8.3,41 (14:40),25 (14:40),27.9,0,1.1,14.3,12.5,43.566944444444445,-6.0441666666666665
Oviedo,Asturias,8.5 (14:40),6.8 (08:20),7.7,32 (20:20),17 (18:00),23.2,0,0.2,7.8,15.2,43.35333333333333,-5.874166666666667
Castropol,Asturias,10.3 (12:50),7.7 (08:50),9,36 (17:00),16 (17:00),14,0,1.1,3.6,9.3,43.52472222222222,-7.0313888888888885
Puerto de Leitariegos,Asturias,3.1 (12:20),-0.3 (08:10),1.4,33 (23:50),14 (23:50),2.2,0,0,1,1.2,42.994166666666665,-6.4141666666666675
Ávila,Ávila,10.8 (16:40),5.4 (07:40),8.1,33 (22:00),19 (13:50),0.8,0.4,0,0,0.4,40.659166666666664,-4.680000000000001
Herrera del Duque,Badajoz,17.4 (13:10),9.1 (08:30),13.3,40 (18:50),23 (18:30),5.2,0.2,0,0,5,39.169444444444444,-5.062222222222222
Don Benito,Badajoz,13.9 (12:30),9.4 (06:20),11.6,17 (14:20),10 (20:20),7.2,0,0.4,4.4,2.4,38.955555555555556,-5.880555555555556
Llerena,Badajoz,10.5 (11:40),8.2 (08:30),9.3,39 (20:20),28 (18:20),16.6,0.2,0.2,12.6,3.6,38.23166666666667,-6.016944444444444
Mérida,Badajoz,12.3 (11:20),9.9 (23:50),11.1,20 (08:50),14 (20:30),15.2,3.2,4,7,1,38.91583333333333,-6.385555555555556
Badajoz Aeropuerto,Badajoz,11.6 (11:10),9.7 (05:00),10.7,28 (20:20),19 (20:30),26.8,4,11.4,10,1.4,38.88333333333333,-6.813888888888889
Jerez de los Caballeros,Badajoz,11.5 (17:40),9.1 (21:30),10.3,41 (13:50),33 (13:50),23.6,3.6,10.8,4.8,4.4,38.29861111111111,-6.765
Barcelona Aeropuerto,Barcelona,15.7 (15:20),11.5 (02:30),13.6,42 (11:40),35 (12:40),0,0,0,0,0,41.29277777777778,-2.0700000000000003
Manresa,Barcelona,17.5 (16:30),7.1 (08:00),12.3,16 (09:10),10 (09:00),0,0,0,0,0,41.72,-1.840277777777778
Barcelona,Barcelona,14.3 (13:50),11.3 (04:50),12.8,37 (15:50),31 (15:50),0,0,0,0,0,41.39055555555556,-2.2
Arenys de Mar,Barcelona,19.0 (14:30),10.4 (02:50),14.7,20 (08:30),10 (23:59),0,0,0,0,0,41.587500000000006,-2.54
