España,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,latitude,longitude
Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),0.0,0.0
Reus Aeropuerto,Tarragona,30.0 (13:20),18.7 (05:10),24.4,39 (10:40),22 (16:40),0,0,0,0,0,41.144999999999996,-1.163611111111111
Barcelona Aeropuerto,Barcelona,27.5 (15:40),21.5 (06:00),24.5,39 (15:30),28 (15:20),0,0,0,0,0,41.29277777777778,-2.0700000000000003
Manresa,Barcelona,31.8 (16:30),16.9 (07:40),24.3,36 (19:40),18 (18:40),0,0,0,0,0,41.72,-1.840277777777778
Barcelona,Barcelona,25.1 (10:30),21.4 (06:00),23.3,33 (15:40),26 (14:50),0,0,0,0,0,41.39055555555556,-2.2
Arenys de Mar,Barcelona,28.1 (11:50),19.1 (06:50),23.6,24 (13:50),11 (16:30),0,0,0,0,0,41.587500000000006,-2.54
Girona Aeropuerto,Girona,30.8 (16:00),17.9 (06:50),24.3,33 (17:00),24 (16:50),0,0,0,0,0,41.91166666666666,-2.763333333333333
Porqueres,Girona,31.1 (16:10),17.0 (06:50),24.1,30 (16:30),15 (20:30),0,0,0,0,0,42.10444444444445,-2.763611111111111
San Sebastián Aeropuerto,Gipuzkoa,24.2 (15:20),17.7 (06:10),21,24 (15:40),15 (15:30),0,0,0,0,0,43.356944444444444,-1.7922222222222222
Zumarraga,Gipuzkoa,20.7 (15:30),12.6 (05:40),16.7,23 (18:00),12 (17:50),0,0,0,0,0,43.080000000000005,-2.3175
Zumaia,Gipuzkoa,23.5 (18:20),16.1 (00:30),19.8,17 (15:00),12 (13:40),0,0,0,0,0,43.30222222222222,-2.2511111111111113
Elgoibar,Gipuzkoa,21.0 (14:30),14.3 (05:40),17.7,27 (15:20),15 (16:40),0,0,0,0,0,43.20944444444445,-2.413333333333333
Machichaco,Bizkaia,21.0 (12:20),15.3 (06:50),18.2,18 (12:30),13 (14:30),0,0,0,0,0,43.45388888888889,-2.7527777777777778
Punta Galea,Bizkaia,23.4 (16:20),16.5 (02:40),19.9,29 (16:30),18 (16:10),0,0,0,0,0,43.375,-3.0216666666666665
Güeñes,Bizkaia,23.5 (16:30),12.3 (03:00),17.9,22 (16:20),8 (16:20),0,0,0,0,0,43.20333333333333,-3.104722222222222
Bilbao Aeropuerto,Bizkaia,24.7 (16:30),13.5 (02:30),19.1,39 (18:40),21 (17:30),0,0,0,0,0,43.29805555555556,-2.906388888888889
Castro Urdiales,Cantabria,21.4 (12:30),14.7 (03:00),18,18 (16:30),12 (16:10),0,0,0,0,0,43.39472222222222,-3.233888888888889
Santander Aeropuerto,Cantabria,22.9 (11:40),11.6 (06:00),17.3,45 (16:30),32 (16:00),0,0,0,0,0,43.42388888888889,-3.8255555555555554
Santander,Cantabria,20.7 (15:20),14.7 (06:50),17.7,44 (15:40),35 (16:40),0,0,0,0,0,43.49111111111111,-3.8005555555555555
San Vicente de la Barquera,Cantabria,20.9 (13:20),13.0 (07:10),16.9,42 (18:00),30 (17:00),0,0,0,0,0,43.39333333333333,-4.392222222222222
Llanes,Asturias,22.0 (15:30),15.0 (07:20),18.5,36 (19:00),30 (18:00),0,0,0,0,0,43.42027777777778,-4.748055555555555
"Gijón, Campus",Asturias,23.1 (15:30),13.8 (02:10),18.5,37 (19:40),19 (19:40),0,0,0,0,0,43.52305555555555,-5.621111111111111
