España,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,latitude,longitude
Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),0.0,0.0
Reus Aeropuerto,Tarragona,31.5 (11:40),22.1 (02:30),26.8,48 (23:30),35 (23:40),0,0,0,0,0,41.144999999999996,-1.163611111111111
Barcelona Aeropuerto,Barcelona,29.1 (13:10),23.2 (06:10),26.2,45 (14:30),36 (14:30),0,0,0,0,0,41.29277777777778,-2.0700000000000003
Manresa,Barcelona,31.5 (12:50),19.4 (07:40),25.4,44 (00:40),21 (00:40),0,0,0,0,0,41.72,-1.840277777777778
Barcelona,Barcelona,27.4 (11:30),22.9 (23:59),25.1,41 (13:40),36 (13:50),0,0,0,0,0,41.39055555555556,-2.2
Arenys de Mar,Barcelona,29.8 (10:40),21.6 (04:40),25.7,23 (13:00),8 (04:20),0,0,0,0,0,41.587500000000006,-2.54
Girona Aeropuerto,Girona,29.3 (16:00),17.7 (23:59),23.5,37 (02:00),28 (02:20),0,0,0,0,0,41.91166666666666,-2.763333333333333
Porqueres,Girona,30.8 (01:00),17.4 (23:50),24.1,48 (00:30),23 (00:20),0,0,0,0,0,42.10444444444445,-2.763611111111111
San Sebastián Aeropuerto,Gipuzkoa,20.0 (00:50),15.4 (22:00),17.7,46 (17:20),26 (20:00),24.3,4.5,10.5,3.7,5.6,43.356944444444444,-1.7922222222222222
Zumarraga,Gipuzkoa,15.6 (00:10),11.1 (23:59),13.4,43 (20:00),28 (20:30),4.2,1.3,1.4,0.5,1,43.080000000000005,-2.3175
Zumaia,Gipuzkoa,19.8 (16:40),15.6 (23:59),17.7,62 (05:10),48 (05:10),4.9,0.8,0.3,0.3,3.5,43.30222222222222,-2.2511111111111113
Machichaco,Bizkaia,18.7 (00:00),13.8 (18:40),16.3,87 (20:40),70 (17:00),9.4,2.4,0.6,0.2,6.2,43.45388888888889,-2.7527777777777778
Punta Galea,Bizkaia,22.4 (01:50),17.0 (05:40),19.7,53 (14:20),30 (14:10),8.4,1.6,0.2,0.2,6.4,43.375,-3.0216666666666665
Güeñes,Bizkaia,19.9 (15:30),12.6 (22:40),16.3,41 (15:50),21 (16:00),3.7,0,0,0,3.7,43.20333333333333,-3.104722222222222
Bilbao Aeropuerto,Bizkaia,19.5 (14:30),15.5 (06:40),17.5,54 (19:00),35 (15:10),2.7,1.6,0,0.2,0.9,43.29805555555556,-2.906388888888889
Castro Urdiales,Cantabria,20.5 (15:20),14.7 (06:20),17.6,57 (16:10),35 (16:10),2.9,1.7,0.2,0,1,43.39472222222222,-3.233888888888889
Santander Aeropuerto,Cantabria,20.7 (16:20),14.8 (06:50),17.8,55 (15:30),37 (16:50),6.3,2.5,2.6,0,1.2,43.42388888888889,-3.8255555555555554
Santander,Cantabria,19.0 (12:20),14.7 (06:50),16.8,60 (11:30),41 (22:10),8.6,6.2,1,0.2,1.2,43.49111111111111,-3.8005555555555555
San Vicente de la Barquera,Cantabria,20.2 (12:40),15.1 (04:10),17.7,58 (19:10),37 (10:50),3.3,2.2,0,0.6,0.5,43.39333333333333,-4.392222222222222
Llanes,Asturias,20.8 (13:10),15.0 (03:50),17.9,52 (17:30),28 (17:30),6,0.6,0,5,0.4,43.42027777777778,-4.748055555555555
"Gijón, Campus",Asturias,19.5 (17:40),13.8 (05:50),16.7,54 (12:40),22 (17:20),2.4,0,0,2.4,0,43.52305555555555,-5.621111111111111
Cabo Peñas,Asturias,17.7 (17:00),14.2 (09:00),16,66 (13:20),36 (12:40),8,0,5.4,2.6,0,43.655833333333334,-5.8486111111111105
Asturias Aeropuerto,Asturias,18.3 (14:50),13.3 (09:00),15.8,65 (13:40),43 (14:50),0.7,0,0.5,0.2,0,43.566944444444445,-6.0441666666666665
Oviedo,Asturias,17.2 (13:40),12.5 (05:10),14.9,51 (14:00),23 (14:00),4.2,0,0,4.2,0,43.35333333333333,-5.874166666666667
Castropol,Asturias,20.1 (16:40),14.4 (08:10),17.3,39 (17:10),19 (13:40),3.4,0,0.6,2.8,0,43.52472222222222,-7.0313888888888885
Estaca de Bares,A Coruña,17.0 (17:40),13.6 (06:50),15.3,76 (06:50),59 (11:20),2.8,0.8,2,0,0,43.78611111111111,-7.684722222222223
A Coruña,A Coruña,20.2 (15:20),15.4 (07:00),17.8,43 (12:10),27 (11:30),2.2,0.4,0.6,0,1.2,43.365833333333335,-8.421388888888888
Fisterra,A Coruña,16.5 (16:00),13.4 (08:00),14.9,42 (15:00),34 (15:00),0,0,0,0,0,42.92472222222222,-9.29138888888889
Santiago de Compostela Aeropuerto,A Coruña,17.8 (15:20),11.3 (06:10),14.5,39 (14:50),28 (19:50),1.7,0.4,1.3,0,0,42.88805555555555,-8.410555555555556
Padrón,A Coruña,22.2 (17:00),12.8 (07:00),17.5,19 (17:20),6 (12:10),0.5,0,0.2,0.2,0.1,42.73833333333334,-8.627222222222223
Santiago de Compostela,A Coruña,19.5 (17:10),13.3 (06:00),16.4,26 (19:50),9 (19:40),1.2,0.2,1,0,0,42.876111111111115,-8.555833333333334
Pontevedra,Pontevedra,21.3 (17:00),13.9 (07:40),17.6,31 (19:20),21 (19:20),0.4,0,0.4,0,0,42.43833333333333,-8.615833333333333
Vigo Aeropuerto,Pontevedra,18.4 (19:10),13.6 (06:40),16,39 (13:00),23 (16:50),1.4,0,1.4,0,0,42.23861111111111,-8.623888888888889
Lugo Aeropuerto,Lugo,18.5 (15:50),11.6 (06:00),15.1,36 (18:30),13 (18:30),0.8,0.2,0.6,0,0,43.11138888888889,-7.4575000000000005
Puerto de Leitariegos,Asturias,10.1 (00:10),4.8 (05:40),7.5,53 (20:40),33 (20:30),1.2,0,0.4,0.6,0.2,42.994166666666665,-6.4141666666666675
Ponferrada,León,19.0 (15:10),13.1 (06:40),16.1,38 (14:50),20 (14:50),0,0,0,0,0,42.56388888888888,-6.6
A Pobra de Trives,Ourense,17.6 (17:40),10.5 (06:00),14.1,37 (17:20),15 (12:00),0,0,0,0,0,42.339444444444446,-7.2825
Ourense,Ourense,22.5 (18:50),14.9 (06:20),18.7,31 (13:30),15 (13:30),0,0,0,0,0,42.32527777777778,-7.859722222222222
Xinzo de Limia,Ourense,17.8 (17:00),9.7 (23:59),13.7,36 (02:10),21 (19:40),0.1,0,0.1,0,0,42.07916666666667,-7.733611111111111
Soria,Soria,24.2 (00:00),11.6 (23:50),17.9,40 (15:20),21 (11:50),0,0,0,0,0,41.775,-2.4830555555555556
Aranda de Duero,Burgos,24.4 (17:00),14.3 (23:59),19.3,49 (16:10),13 (16:10),0,0,0,0,0,41.66583333333333,-3.742777777777778
"La Pinilla, estación de esquí",Segovia,19.3 (00:00),6.6 (23:59),12.9,60 (17:40),24 (17:40),0.2,0,0.2,0,0,41.19194444444444,-3.475277777777778
Cervera de Pisuerga,Palencia,18.8 (14:50),6.9 (23:59),12.8,46 (17:00),18 (17:00),0,0,0,0,0,42.870555555555555,-4.52
Palacios de la Sierra,Burgos,21.1 (15:40),10.0 (23:59),15.6,51 (16:40),26 (16:30),0,0,0,0,0,41.959722222222226,-3.131666666666667
Burgos Aeropuerto,Burgos,19.7 (14:00),8.8 (23:50),14.3,44 (14:50),33 (14:50),0,0,0,0,0,42.356944444444444,-3.620277777777778
Carrión de los Condes,Palencia,21.9 (17:10),10.2 (23:59),16,41 (12:10),20 (20:20),0,0,0,0,0,42.350833333333334,-4.617222222222223
Autilla del Pino,Palencia,21.3 (17:10),10.5 (23:59),15.9,48 (16:10),30 (15:50),0,0,0,0,0,41.995555555555555,-4.602777777777778
Valladolid,Valladolid,23.9 (00:00),14.5 (23:59),19.2,41 (15:50),18 (15:00),0,0,0,0,0,41.64083333333333,-4.754444444444444
Ávila,Ávila,23.7 (00:00),12.7 (07:50),18.2,48 (17:00),27 (16:40),0,0,0,0,0,40.659166666666664,-4.680000000000001
Puerto de Navacerrada,Madrid,17.8 (00:00),6.6 (23:59),12.2,61 (19:50),23 (17:20),0,0,0,0,0,40.793055555555554,-4.010555555555555
