España,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,latitude,longitude
Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),0.0,0.0
Barcelona Aeropuerto,Barcelona,15.5 (16:30),9.8 (23:30),12.7,52 (10:10),39 (11:50),6,0.3,3,2.7,0,41.29277777777778,-2.0700000000000003
Manresa,Barcelona,11.4 (14:50),4.3 (07:00),7.8,23 (18:20),11 (00:40),7.6,1,1,2.4,3.2,41.72,-1.840277777777778
Barcelona,Barcelona,14.8 (15:20),9.5 (22:50),12.2,61 (08:00),47 (10:30),5.2,0.2,2.3,0.9,1.8,41.39055555555556,-2.2
Arenys de Mar,Barcelona,14.0 (14:40),8.2 (23:59),11.1,28 (19:10),11 (06:10),19.5,0.1,3.2,16.2,0,41.587500000000006,-2.54
Girona Aeropuerto,Girona,11.2 (11:50),6.5 (23:59),8.8,24 (10:50),17 (14:30),15.6,1.2,5.1,9.3,0,41.91166666666666,-2.763333333333333
Porqueres,Girona,10.7 (00:10),6.9 (23:59),8.8,25 (00:10),12 (00:10),31.2,6.4,9.9,14.2,0.7,42.10444444444445,-2.763611111111111
San Sebastián Aeropuerto,Gipuzkoa,13.3 (16:00),7.9 (00:10),10.6,18 (16:30),12 (03:50),11,5.7,1.8,0,3.5,43.356944444444444,-1.7922222222222222
Zumarraga,Gipuzkoa,8.9 (13:30),3.0 (00:10),5.9,22 (22:30),12 (22:10),5,3.6,1.1,0,0.3,43.080000000000005,-2.3175
Zumaia,Gipuzkoa,13.4 (12:40),7.9 (00:10),10.6,30 (23:20),19 (23:50),11.2,7.7,2.3,0.2,1,43.30222222222222,-2.2511111111111113
Elgoibar,Gipuzkoa,11.0 (12:00),5.6 (00:20),8.3,15 (00:20),8 (13:40),6.3,4.4,1.8,0,0.1,43.20944444444445,-2.413333333333333
