España,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,latitude,longitude
Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),0.0,0.0
Reus Aeropuerto,Tarragona,25.9 (16:50),14.2 (06:40),20,28 (13:00),18 (13:00),0,0,0,0,0,41.144999999999996,-1.163611111111111
Barcelona Aeropuerto,Barcelona,23.9 (13:50),18.2 (05:00),21.1,35 (11:00),28 (10:40),0,0,0,0,0,41.29277777777778,-2.0700000000000003
Manresa,Barcelona,27.3 (14:30),12.5 (07:10),19.9,37 (16:50),19 (15:50),0,0,0,0,0,41.72,-1.840277777777778
Barcelona,Barcelona,22.9 (16:00),17.9 (05:30),20.4,24 (19:40),21 (20:40),0,0,0,0,0,41.39055555555556,-2.2
Arenys de Mar,Barcelona,26.2 (15:40),16.5 (05:00),21.4,23 (15:40),6 (08:00),0,0,0,0,0,41.587500000000006,-2.54
Santa Susanna,Barcelona,23.4 (16:10),14.7 (06:10),19,21 (14:30),10 (14:20),0,0,0,0,0,41.65083333333333,-2.6969444444444446
Girona Aeropuerto,Girona,26.1 (13:40),15.0 (06:20),20.6,35 (13:40),23 (13:50),0,0,0,0,0,41.91166666666666,-2.763333333333333
Porqueres,Girona,25.3 (12:40),14.4 (06:40),19.8,27 (13:40),15 (13:00),16.2,0,0,16.2,0,42.10444444444445,-2.763611111111111
San Sebastián Aeropuerto,Gipuzkoa,22.2 (13:10),16.6 (04:40),19.4,24 (12:30),19 (14:30),0,0,0,0,0,43.356944444444444,-1.7922222222222222
Zumarraga,Gipuzkoa,24.2 (14:30),13.3 (00:30),18.8,22 (14:20),12 (22:20),0,0,0,0,0,43.080000000000005,-2.3175
Zumaia,Gipuzkoa,22.8 (18:30),16.1 (03:30),19.4,28 (17:10),19 (17:00),0,0,0,0,0,43.30222222222222,-2.2511111111111113
Elgoibar,Gipuzkoa,21.0 (15:40),13.0 (03:40),17,24 (15:00),13 (14:40),0,0,0,0,0,43.20944444444445,-2.413333333333333
Machichaco,Bizkaia,19.8 (13:10),14.5 (02:40),17.1,38 (19:00),26 (17:20),0,0,0,0,0,43.45388888888889,-2.7527777777777778
Punta Galea,Bizkaia,22.5 (17:10),15.6 (06:40),19.1,31 (20:00),19 (19:50),0,0,0,0,0,43.375,-3.0216666666666665
Güeñes,Bizkaia,24.8 (15:30),14.9 (07:30),19.8,21 (20:30),10 (17:50),0,0,0,0,0,43.20333333333333,-3.104722222222222
Bilbao Aeropuerto,Bizkaia,25.6 (16:20),13.7 (05:20),19.7,39 (19:30),30 (19:30),0.1,0,0,0,0.1,43.29805555555556,-2.906388888888889
Castro Urdiales,Cantabria,20.1 (15:20),16.0 (01:10),18.1,21 (19:30),14 (19:20),0,0,0,0,0,43.39472222222222,-3.233888888888889
